,y,prediction,leaf
0,1,1,31
1,1,1,23
2,1,1,31
3,1,1,23
4,1,1,31
5,1,1,31
6,1,1,23
7,1,1,31
8,1,1,31
9,1,1,23
10,1,1,31
11,1,1,31
12,1,1,23
13,1,1,31
14,1,1,23
15,1,1,31
16,1,1,27
17,1,1,27
18,1,1,31
19,1,1,31
20,1,1,31
22,1,1,31
23,1,1,31
24,1,1,30
25,1,1,31
27,1,1,23
28,1,1,31
29,1,1,23
31,1,1,31
32,1,1,23
33,1,1,17
34,1,1,31
35,2,1,23
36,1,1,28
37,1,1,31
38,1,1,27
39,1,1,27
40,1,1,31
41,1,1,31
42,1,1,27
43,1,1,31
44,1,1,23
45,1,1,31
46,1,1,31
47,1,1,17
48,1,1,22
49,1,1,31
50,1,1,31
52,1,1,31
53,1,1,31
55,1,1,31
56,1,1,31
57,1,1,22
59,1,1,22
60,1,1,31
61,1,1,27
62,1,1,27
63,1,1,31
64,1,1,31
65,1,1,31
66,1,1,31
67,1,1,22
68,1,1,31
69,1,1,31
70,1,1,22
71,1,1,31
72,1,1,31
73,1,1,30
74,1,1,31
75,1,1,31
76,1,1,30
77,1,1,26
78,1,1,30
80,1,1,30
81,1,1,31
82,1,1,31
83,1,1,31
84,1,1,31
85,1,1,30
86,1,1,31
87,1,1,31
88,1,1,31
89,1,1,31
90,1,1,31
91,1,1,31
92,1,1,31
94,1,1,27
95,1,1,27
96,1,1,30
97,1,1,31
98,1,1,31
99,1,1,31
100,1,1,26
101,1,1,23
102,1,1,31
103,1,1,27
104,1,1,31
105,1,1,27
106,1,1,31
107,1,1,31
108,1,1,30
109,1,1,31
110,1,1,31
111,1,1,31
112,1,1,17
113,1,1,31
114,1,1,31
116,1,1,31
117,1,1,22
118,1,1,30
119,1,1,30
120,1,1,30
121,1,1,31
122,1,1,30
123,1,1,23
124,1,1,30
125,1,1,30
126,1,1,31
127,1,1,22
128,1,1,30
129,1,1,30
130,1,1,31
131,1,1,17
132,1,1,30
133,1,1,31
134,1,1,30
135,1,1,30
136,1,1,23
137,1,1,30
138,1,1,22
139,1,1,31
140,1,1,21
141,1,1,30
142,1,1,31
143,1,1,30
144,1,1,23
145,1,1,30
146,1,1,31
147,1,1,21
148,1,1,31
149,1,1,30
150,1,1,22
151,1,1,31
152,1,1,22
153,1,1,30
155,1,1,30
156,1,1,31
157,1,1,23
158,1,1,30
159,2,1,22
160,2,1,31
161,1,1,30
162,1,1,22
163,1,1,23
164,1,1,21
166,1,1,22
167,1,1,31
168,1,1,30
169,1,1,30
170,1,1,30
171,1,1,28
172,1,1,31
174,1,1,22
175,2,2,29
176,1,1,30
177,1,1,30
178,1,1,31
179,1,1,22
181,1,1,21
182,1,1,30
183,1,1,30
184,1,1,31
185,1,1,31
186,1,1,23
187,1,1,30
189,1,1,30
190,1,1,22
191,1,1,30
192,1,1,22
193,1,1,21
194,1,1,30
195,1,1,30
196,1,1,30
197,1,1,28
199,1,1,20
200,1,1,30
202,2,1,22
203,1,1,30
204,1,1,28
205,1,1,30
206,1,1,30
207,1,1,23
209,1,1,28
210,1,1,30
211,1,1,22
212,1,1,17
213,1,1,22
214,1,1,30
216,1,1,30
217,1,1,21
219,1,1,30
220,1,1,22
221,1,1,30
222,1,1,30
223,1,1,21
224,1,1,22
225,1,1,31
226,1,1,31
227,1,1,31
228,1,1,23
230,1,1,21
232,1,1,23
233,1,1,30
234,1,1,21
235,1,1,31
237,1,1,31
238,2,1,22
239,1,1,30
240,1,1,30
241,1,1,31
242,1,1,30
243,1,1,30
244,1,1,30
245,1,1,28
246,1,1,22
247,1,1,22
248,1,1,31
249,1,1,23
250,2,1,22
251,1,1,30
252,1,1,30
253,2,1,20
254,1,1,28
255,1,1,22
256,2,1,22
257,1,1,28
258,2,1,30
259,1,1,28
260,1,1,30
261,1,1,30
262,2,1,22
263,1,1,30
264,1,1,30
265,1,1,28
266,2,1,22
267,1,1,28
