,y,prediction,leaf
1,2,2,29
2,2,2,29
3,1,2,27
4,1,1,30
6,2,2,29
7,1,1,30
8,2,2,29
9,1,1,30
11,1,1,30
12,1,1,30
13,2,2,31
14,2,2,31
15,2,2,25
16,2,2,24
18,2,2,29
19,2,2,29
20,1,2,27
22,2,2,31
23,2,2,29
24,2,2,29
25,2,2,26
26,1,1,30
27,2,2,25
28,1,1,30
29,2,2,31
30,2,2,29
31,2,2,29
32,2,2,31
33,2,2,29
34,2,2,29
35,1,1,23
37,1,1,9
38,1,1,22
39,1,1,23
40,1,1,9
41,1,1,23
42,1,1,23
43,1,1,23
44,1,1,23
45,1,1,9
46,1,1,22
47,1,1,23
48,2,2,31
49,2,2,31
50,1,1,30
51,1,1,30
52,2,2,31
53,2,2,31
54,2,2,28
55,2,2,26
56,1,1,30
57,2,2,28
58,1,1,30
59,2,2,31
60,2,2,26
61,1,1,30
62,2,2,31
63,1,2,28
64,2,2,31
65,2,2,28
66,1,2,27
68,1,1,30
69,2,2,28
70,2,2,31
71,2,2,25
72,2,2,24
73,1,1,30
74,2,2,8
75,1,1,22
76,1,1,22
78,1,1,9
79,1,1,9
80,1,1,23
81,1,1,23
82,1,1,23
83,1,1,9
85,1,1,23
86,1,1,23
87,1,1,23
88,2,2,31
90,2,2,27
92,2,2,31
93,1,1,30
94,2,2,29
95,2,2,24
96,1,1,30
97,2,2,31
98,2,2,29
100,2,2,27
101,2,2,31
102,2,2,29
103,2,2,24
104,2,2,31
105,2,2,31
106,2,2,24
107,1,1,30
108,2,2,8
109,2,1,20
110,1,1,21
111,1,1,21
112,1,1,21
113,1,1,21
114,1,1,21
115,1,1,20
116,1,1,20
117,1,1,21
118,1,1,9
119,1,1,21
120,1,1,9
121,1,1,21
122,2,2,31
123,2,2,31
124,2,2,29
125,2,2,29
126,2,2,27
127,2,2,26
128,1,1,30
129,1,1,30
130,2,2,31
131,2,2,31
132,2,2,29
133,2,2,29
134,2,2,27
135,2,2,26
136,1,1,30
137,1,1,30
138,2,2,31
139,2,2,31
141,2,2,29
142,2,2,27
143,2,2,26
144,1,1,30
145,1,1,30
146,2,2,31
147,2,2,31
148,2,2,29
149,2,2,29
150,2,2,25
151,2,2,24
152,1,1,30
153,1,1,30
154,2,2,31
155,2,2,31
156,2,2,29
157,2,2,29
158,2,2,25
159,2,2,24
160,1,1,30
161,1,1,30
162,2,2,31
163,2,2,31
164,2,2,29
165,2,2,29
167,2,2,24
168,1,1,30
169,1,1,30
170,2,2,31
172,2,2,29
173,2,2,29
175,2,2,26
176,1,1,30
177,1,1,30
178,2,2,31
179,2,2,31
180,2,2,29
182,2,2,27
183,2,2,26
184,1,1,30
185,1,1,30
186,2,2,31
187,2,2,31
188,2,2,29
189,2,2,29
190,2,2,27
191,2,2,26
192,1,1,30
193,1,1,30
194,2,2,31
195,2,2,31
196,2,2,29
197,2,2,29
198,2,2,25
199,2,2,24
200,1,1,30
201,1,1,30
202,2,2,31
203,2,2,31
204,2,2,29
205,2,2,29
206,2,2,25
207,2,2,24
208,1,1,30
209,1,1,30
210,2,2,31
211,2,2,31
212,2,2,29
213,2,2,29
214,2,2,25
215,2,2,24
216,1,1,30
217,1,1,30
218,1,1,23
219,1,1,23
220,1,1,23
223,2,2,8
224,1,1,23
225,1,1,23
226,1,1,22
227,1,1,22
228,1,1,22
229,1,1,22
230,1,1,9
231,1,1,9
232,1,1,22
233,1,1,22
234,1,1,23
235,1,1,23
236,1,1,23
237,1,1,23
238,1,1,9
239,1,1,9
240,1,1,23
241,1,1,23
242,1,1,23
243,1,1,23
245,1,1,23
246,2,2,8
247,2,2,8
248,1,1,23
249,1,1,23
250,1,1,22
251,1,1,22
252,1,1,22
253,1,1,22
254,1,1,9
255,1,1,9
256,1,1,22
257,1,1,22
258,1,1,23
259,1,1,23
260,1,1,23
261,1,1,23
262,1,1,9
263,1,1,9
264,1,1,23
265,1,1,23
266,2,2,31
267,2,2,31
268,2,2,28
269,2,2,28
270,2,2,27
271,2,2,26
272,1,1,30
273,1,1,30
274,2,2,31
275,2,2,31
276,2,2,28
277,2,2,28
279,2,2,26
280,1,1,30
282,2,2,31
283,2,2,31
284,2,2,28
286,2,2,27
287,2,2,26
288,1,1,30
289,1,1,30
