,y,prediction,leaf
1,2,2,59
2,2,2,59
3,1,2,55
4,1,1,30
6,2,2,57
7,1,1,30
8,2,2,59
9,1,1,30
11,1,1,30
12,1,1,30
13,2,2,31
14,2,2,31
15,2,2,25
16,2,2,24
18,2,2,57
19,2,2,57
20,1,2,55
22,2,2,31
23,2,2,58
24,2,2,58
25,2,2,53
26,1,1,30
27,2,2,25
28,1,1,30
29,2,2,31
30,2,2,57
31,2,2,57
32,2,2,31
33,2,2,58
34,2,2,58
35,1,1,23
37,1,1,9
38,1,1,22
39,1,1,23
40,1,1,9
41,1,1,23
42,1,1,23
43,1,1,23
44,1,1,23
45,1,1,9
46,1,1,22
47,1,1,23
48,2,2,31
49,2,2,31
50,1,1,30
51,1,1,30
52,2,2,31
53,2,2,31
54,2,2,58
55,2,2,53
56,1,1,30
57,2,2,59
58,1,1,30
59,2,2,31
60,2,2,53
61,1,1,30
62,2,2,31
63,1,2,56
64,2,2,31
65,2,2,58
66,1,2,55
68,1,1,30
69,2,2,59
70,2,2,31
71,2,2,25
72,2,2,24
73,1,1,30
74,2,2,8
75,1,1,22
76,1,1,22
78,1,1,9
79,1,1,9
80,1,1,23
81,1,1,23
82,1,1,23
83,1,1,9
85,1,1,23
86,1,1,23
87,1,1,23
88,2,2,31
90,2,2,54
92,2,2,31
93,1,1,30
94,2,2,59
95,2,2,24
96,1,1,30
97,2,2,31
98,2,2,59
100,2,2,54
101,2,2,31
102,2,2,59
103,2,2,24
104,2,2,31
105,2,2,31
106,2,2,24
107,1,1,30
108,2,2,8
109,2,1,40
110,1,1,41
111,1,1,43
112,1,1,43
113,1,1,43
114,1,1,41
115,1,1,42
116,1,1,42
117,1,1,43
118,1,1,9
119,1,1,43
120,1,1,9
121,1,1,41
122,2,2,31
123,2,2,31
124,2,2,59
125,2,2,59
126,2,2,55
127,2,2,53
128,1,1,30
129,1,1,30
130,2,2,31
131,2,2,31
132,2,2,57
133,2,2,57
134,2,2,55
135,2,2,52
136,1,1,30
137,1,1,30
138,2,2,31
139,2,2,31
141,2,2,58
142,2,2,55
143,2,2,53
144,1,1,30
145,1,1,30
146,2,2,31
147,2,2,31
148,2,2,59
149,2,2,59
150,2,2,25
151,2,2,24
152,1,1,30
153,1,1,30
154,2,2,31
155,2,2,31
156,2,2,57
157,2,2,57
158,2,2,25
159,2,2,24
160,1,1,30
161,1,1,30
162,2,2,31
163,2,2,31
164,2,2,58
165,2,2,58
167,2,2,24
168,1,1,30
169,1,1,30
170,2,2,31
172,2,2,59
173,2,2,59
175,2,2,53
176,1,1,30
177,1,1,30
178,2,2,31
179,2,2,31
180,2,2,57
182,2,2,55
183,2,2,52
184,1,1,30
185,1,1,30
186,2,2,31
187,2,2,31
188,2,2,58
189,2,2,58
190,2,2,55
191,2,2,53
192,1,1,30
193,1,1,30
194,2,2,31
195,2,2,31
196,2,2,59
197,2,2,59
198,2,2,25
199,2,2,24
200,1,1,30
201,1,1,30
202,2,2,31
203,2,2,31
204,2,2,57
205,2,2,57
206,2,2,25
207,2,2,24
208,1,1,30
209,1,1,30
210,2,2,31
211,2,2,31
212,2,2,58
213,2,2,58
214,2,2,25
215,2,2,24
216,1,1,30
217,1,1,30
218,1,1,23
219,1,1,23
