,y,prediction,leaf
0,2,2,5
1,1,1,7
2,1,1,7
3,2,2,5
4,1,1,7
5,1,1,7
6,1,1,7
7,1,1,7
8,2,2,5
9,1,1,7
10,1,1,7
11,1,1,7
12,1,1,7
13,2,2,5
14,1,1,7
15,1,1,4
16,1,1,7
17,2,2,5
18,2,2,5
19,2,2,5
20,1,1,7
21,2,2,5
22,1,1,7
24,1,1,7
26,1,1,7
27,1,1,7
28,1,1,4
29,1,2,5
30,1,1,7
32,1,1,7
33,1,1,7
34,1,1,7
35,1,2,5
36,1,1,4
37,2,2,5
38,1,2,5
39,1,1,7
40,1,1,7
41,1,1,7
42,1,1,4
44,1,1,7
45,1,1,7
46,1,1,7
47,1,1,7
48,1,1,7
49,1,1,7
50,1,1,7
51,1,1,7
52,1,1,7
54,2,2,5
55,1,1,7
56,1,1,7
57,1,1,7
58,1,1,7
59,1,1,7
60,1,1,4
61,1,1,7
62,1,1,7
63,1,1,7
64,1,1,7
65,1,1,7
66,1,1,7
67,1,1,7
68,1,1,7
70,1,2,5
71,1,1,7
72,1,2,5
73,1,1,7
75,1,2,5
76,1,2,5
77,1,1,7
78,2,2,5
79,1,1,7
80,1,1,7
81,2,2,5
82,1,1,4
83,1,1,7
84,1,1,7
85,1,1,7
86,1,1,7
87,1,1,7
88,1,1,7
89,1,1,4
90,1,1,4
91,1,1,7
92,1,1,7
93,1,1,7
94,1,1,7
95,1,1,7
96,1,1,7
97,1,1,7
98,1,1,7
99,1,1,7
100,1,1,7
101,1,1,7
102,1,1,7
103,1,1,7
104,1,1,7
105,1,1,7
106,1,1,7
107,1,1,7
108,1,1,7
110,1,1,7
112,1,2,5
113,1,1,7
114,2,2,5
116,1,1,4
117,1,1,7
118,1,2,5
119,1,1,4
120,2,2,5
121,1,1,7
122,2,2,5
123,1,1,7
124,1,1,7
125,1,1,7
126,1,1,7
128,1,1,7
129,1,1,7
130,1,1,7
131,1,1,7
132,1,2,5
133,1,1,7
134,1,2,5
136,1,2,5
138,2,2,5
140,1,1,7
141,1,1,7
142,1,1,4
143,1,1,7
144,1,1,7
145,1,1,7
146,1,1,7
