,y,prediction,leaf
0,1,1,7
1,1,2,5
2,1,1,7
5,1,2,5
6,1,1,7
7,2,1,4
8,2,1,6
9,2,2,5
10,2,2,5
11,2,2,5
12,1,1,7
13,1,1,7
14,2,2,5
16,1,1,7
17,1,1,7
18,1,1,4
19,2,1,6
20,2,2,5
21,1,1,7
22,1,1,4
23,1,1,4
24,1,1,7
25,2,2,5
27,2,2,5
28,1,1,7
29,1,1,4
30,1,1,7
31,1,1,7
32,1,1,7
33,1,2,5
34,1,2,5
35,1,1,7
36,1,1,7
37,1,1,7
38,2,2,5
39,1,2,5
41,1,2,5
42,1,2,5
43,1,1,7
44,1,1,7
45,2,2,5
46,1,1,4
47,1,1,6
49,1,1,7
51,1,1,7
52,2,2,5
53,2,1,7
54,1,1,7
55,2,2,5
56,1,1,4
58,1,1,4
59,1,1,4
60,1,2,5
61,1,1,7
62,1,1,4
63,2,2,5
64,1,1,7
65,1,1,4
66,1,1,7
67,2,1,4
68,2,2,5
69,1,1,7
70,1,1,7
71,1,1,7
73,1,1,7
74,1,2,5
75,1,1,7
76,1,2,5
77,1,1,4
78,1,1,7
79,1,1,4
80,1,1,7
81,1,2,5
83,1,1,4
84,2,1,7
85,1,1,7
86,2,1,4
87,1,2,5
88,1,1,7
89,2,1,6
90,1,2,5
91,1,1,7
92,1,1,7
93,1,1,4
94,2,2,5
95,1,1,7
97,2,2,5
98,1,1,7
99,1,1,7
100,2,2,5
101,2,2,5
102,1,1,6
104,1,1,7
105,2,1,4
106,1,1,7
107,1,1,7
108,1,1,7
109,1,1,4
110,1,1,7
111,2,2,5
112,2,1,4
113,1,2,5
114,1,1,7
115,1,1,4
116,1,2,5
117,2,2,5
118,1,2,5
119,1,1,7
120,1,1,7
121,1,2,5
122,1,1,7
123,2,2,5
124,1,1,7
125,2,2,5
126,1,1,7
127,2,2,5
128,1,1,4
129,1,1,7
130,1,1,7
131,1,1,7
132,1,1,4
133,1,2,5
134,1,1,7
135,2,2,5
136,1,1,4
137,1,2,5
138,1,1,7
139,2,2,5
140,1,1,4
141,1,1,7
142,1,1,7
143,2,1,7
144,1,1,7
146,1,2,5
147,1,1,7
148,1,1,4
149,1,1,7
150,1,1,7
151,1,1,7
152,1,1,7
153,1,1,7
154,2,1,7
155,1,1,4
156,1,1,7
157,1,1,7
158,1,1,7
159,1,1,7
160,1,1,7
161,1,1,7
162,1,1,6
163,1,1,7
164,2,2,5
165,1,1,7
167,1,1,6
168,1,1,7
169,1,1,7
170,1,1,7
171,1,1,4
173,1,1,7
174,2,2,5
175,1,1,7
176,1,1,7
177,1,1,7
178,1,1,7
179,1,2,5
180,2,2,5
181,1,1,7
182,1,1,7
184,2,2,5
185,1,1,4
186,1,1,7
187,1,1,7
188,1,2,5
189,2,2,5
191,1,2,5
192,1,2,5
193,1,2,5
194,1,2,5
195,1,1,4
196,1,1,7
197,2,1,6
198,2,2,5
199,1,1,7
200,1,1,6
201,1,1,7
202,2,2,5
203,1,1,7
204,1,1,7
205,1,1,7
206,2,2,5
207,1,1,7
208,2,1,4
209,1,1,7
210,1,1,4
211,2,1,4
212,1,1,7
214,2,1,4
215,2,1,7
216,1,1,7
218,1,2,5
219,1,1,7
220,1,2,5
221,1,1,7
222,1,1,7
223,1,1,4
224,1,1,7
226,1,1,7
227,1,1,4
228,1,1,7
229,1,1,7
231,1,1,7
232,1,1,7
234,2,1,6
235,1,1,4
236,1,1,7
237,2,2,5
239,1,1,7
240,2,2,5
241,1,1,4
242,1,2,5
243,1,1,7
244,1,1,7
245,1,1,4
247,1,1,7
248,2,2,5
250,2,2,5
251,1,2,5
252,1,1,7
254,1,1,7
255,2,1,4
256,1,1,7
257,1,1,7
258,1,1,7
259,1,1,7
260,1,1,7
261,1,1,4
262,1,1,7
263,1,2,5
265,2,2,5
266,1,1,7
268,1,1,7
269,2,1,4
270,2,1,4
272,1,2,5
275,1,1,4
276,2,2,5
277,1,1,7
278,1,1,7
279,2,2,5
280,1,1,7
281,2,2,5
282,1,1,7
283,1,1,7
284,1,1,7
285,2,2,5
286,2,2,5
287,1,1,7
288,1,1,7
290,1,2,5
291,1,1,7
292,1,1,7
294,1,1,7
295,1,1,4
296,1,1,7
297,1,2,5
298,1,1,7
299,1,1,7
300,2,2,5
301,1,1,7
302,2,1,4
303,2,1,4
304,1,2,5
305,1,1,7
306,1,1,7
307,1,1,7
308,2,2,5
309,2,2,5
310,1,1,7
311,2,2,5
312,1,1,7
314,1,1,7
315,1,1,7
316,1,2,5
317,1,1,4
318,1,1,7
319,1,1,7
320,1,1,4
321,1,2,5
322,1,1,7
323,1,1,7
324,1,2,5
325,1,1,4
326,1,1,7
327,2,2,5
329,1,1,7
330,1,1,7
331,1,1,7
333,1,1,4
335,1,1,7
336,1,1,7
337,1,1,6
338,1,1,7
339,1,1,4
340,1,1,7
342,2,1,4
343,1,1,7
344,1,1,7
345,1,1,7
346,1,1,4
348,1,1,7
349,1,1,7
350,2,2,5
351,1,1,4
352,2,2,5
353,1,1,4
354,2,2,5
355,2,1,4
356,1,1,7
359,1,1,4
361,2,2,5
362,1,2,5
363,2,1,7
364,1,1,7
365,1,1,4
366,1,2,5
367,1,1,7
368,2,1,7
369,1,1,7
370,1,1,7
371,1,1,7
372,2,2,5
373,1,1,4
374,1,1,7
375,1,1,7
377,1,1,7
378,1,1,6
379,1,1,4
381,1,1,7
383,1,1,7
384,1,2,5
385,1,1,7
386,1,1,7
387,2,2,5
389,1,1,7
390,2,1,4
391,1,1,7
392,1,1,7
393,2,2,5
394,1,1,7
395,1,2,5
397,1,1,7
400,1,1,7
401,1,1,7
403,1,1,7
404,1,1,4
405,2,2,5
406,1,1,4
407,1,1,4
408,2,2,5
409,1,2,5
410,1,1,7
411,1,1,7
412,1,1,7
413,2,2,5
414,1,2,5
416,1,1,4
417,1,1,7
418,1,1,7
