,1,2,3
0,1.0,0.0,0.0
1,1.0,0.0,0.0
2,1.0,0.0,0.0
3,1.0,0.0,0.0
4,0.21875,0.65625,0.125
5,1.0,0.0,0.0
6,1.0,0.0,0.0
7,1.0,0.0,0.0
8,0.21875,0.65625,0.125
9,0.21875,0.65625,0.125
10,1.0,0.0,0.0
11,1.0,0.0,0.0
12,1.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,1.0,0.0,0.0
16,1.0,0.0,0.0
17,1.0,0.0,0.0
18,1.0,0.0,0.0
19,0.21875,0.65625,0.125
20,0.21875,0.65625,0.125
21,0.21875,0.65625,0.125
22,0.21875,0.65625,0.125
23,0.21875,0.65625,0.125
24,0.21875,0.65625,0.125
25,1.0,0.0,0.0
26,1.0,0.0,0.0
27,0.21875,0.65625,0.125
28,0.21875,0.65625,0.125
29,1.0,0.0,0.0
30,1.0,0.0,0.0
31,0.21875,0.65625,0.125
32,1.0,0.0,0.0
33,1.0,0.0,0.0
34,0.21875,0.65625,0.125
35,0.21875,0.65625,0.125
36,1.0,0.0,0.0
37,0.21875,0.65625,0.125
38,0.21875,0.65625,0.125
39,0.21875,0.65625,0.125
40,1.0,0.0,0.0
41,0.21875,0.65625,0.125
42,0.21875,0.65625,0.125
43,1.0,0.0,0.0
44,0.21875,0.65625,0.125
45,1.0,0.0,0.0
46,1.0,0.0,0.0
47,1.0,0.0,0.0
48,1.0,0.0,0.0
49,1.0,0.0,0.0
50,0.21875,0.65625,0.125
51,1.0,0.0,0.0
52,1.0,0.0,0.0
53,0.0,1.0,0.0
54,0.21875,0.65625,0.125
55,0.21875,0.65625,0.125
56,0.21875,0.65625,0.125
57,0.21875,0.65625,0.125
58,0.21875,0.65625,0.125
59,0.21875,0.65625,0.125
60,0.21875,0.65625,0.125
61,0.21875,0.65625,0.125
62,0.21875,0.65625,0.125
63,0.21875,0.65625,0.125
64,0.21875,0.65625,0.125
65,0.21875,0.65625,0.125
66,0.21875,0.65625,0.125
67,0.21875,0.65625,0.125
68,0.21875,0.65625,0.125
69,0.21875,0.65625,0.125
70,0.21875,0.65625,0.125
71,0.21875,0.65625,0.125
72,0.21875,0.65625,0.125
73,0.21875,0.65625,0.125
74,0.21875,0.65625,0.125
75,0.21875,0.65625,0.125
76,0.21875,0.65625,0.125
77,0.21875,0.65625,0.125
78,0.21875,0.65625,0.125
79,0.21875,0.65625,0.125
80,0.21875,0.65625,0.125
81,0.21875,0.65625,0.125
82,0.21875,0.65625,0.125
83,0.21875,0.65625,0.125
84,0.21875,0.65625,0.125
85,0.21875,0.65625,0.125
86,0.21875,0.65625,0.125
87,0.21875,0.65625,0.125
88,0.21875,0.65625,0.125
89,0.21875,0.65625,0.125
90,0.21875,0.65625,0.125
91,0.21875,0.65625,0.125
92,0.21875,0.65625,0.125
93,0.21875,0.65625,0.125
94,0.21875,0.65625,0.125
95,0.21875,0.65625,0.125
96,0.21875,0.65625,0.125
97,0.21875,0.65625,0.125
98,0.21875,0.65625,0.125
99,0.21875,0.65625,0.125
100,0.21875,0.65625,0.125
101,0.21875,0.65625,0.125
102,0.21875,0.65625,0.125
103,0.21875,0.65625,0.125
104,0.21875,0.65625,0.125
105,0.21875,0.65625,0.125
106,0.21875,0.65625,0.125
107,0.21875,0.65625,0.125
108,0.21875,0.65625,0.125
109,0.21875,0.65625,0.125
110,0.21875,0.65625,0.125
111,0.21875,0.65625,0.125
112,0.21875,0.65625,0.125
113,0.21875,0.65625,0.125
114,0.21875,0.65625,0.125
115,0.21875,0.65625,0.125
116,0.21875,0.65625,0.125
117,0.21875,0.65625,0.125
118,0.21875,0.65625,0.125
119,0.21875,0.65625,0.125
120,0.21875,0.65625,0.125
121,0.0,0.0,1.0
122,0.0,0.0,1.0
123,0.0,0.0,1.0
124,0.0,0.0,1.0
125,0.0,0.0,1.0
126,0.0,0.0,1.0
127,0.0,0.0,1.0
128,0.0,0.0,1.0
129,0.0,0.0,1.0
130,0.0,0.0,1.0
131,0.0,0.0,1.0
132,0.0,0.0,1.0
133,0.0,0.0,1.0
134,0.21875,0.65625,0.125
135,0.21875,0.65625,0.125
136,0.21875,0.65625,0.125
137,0.21875,0.65625,0.125
138,0.0,0.0,1.0
139,0.0,0.0,1.0
140,0.0,0.0,1.0
