,1,2,3
0,1.0,0.0,0.0
1,1.0,0.0,0.0
2,1.0,0.0,0.0
3,1.0,0.0,0.0
4,0.0273972602739726,0.8082191780821918,0.1643835616438356
5,1.0,0.0,0.0
6,1.0,0.0,0.0
7,1.0,0.0,0.0
8,0.8260869565217391,0.17391304347826086,0.0
9,0.8260869565217391,0.17391304347826086,0.0
10,1.0,0.0,0.0
11,1.0,0.0,0.0
12,1.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,1.0,0.0,0.0
16,1.0,0.0,0.0
17,1.0,0.0,0.0
18,1.0,0.0,0.0
19,0.8260869565217391,0.17391304347826086,0.0
20,0.8260869565217391,0.17391304347826086,0.0
21,0.8260869565217391,0.17391304347826086,0.0
22,0.8260869565217391,0.17391304347826086,0.0
23,0.8260869565217391,0.17391304347826086,0.0
24,0.8260869565217391,0.17391304347826086,0.0
25,1.0,0.0,0.0
26,1.0,0.0,0.0
27,0.8260869565217391,0.17391304347826086,0.0
28,0.8260869565217391,0.17391304347826086,0.0
29,1.0,0.0,0.0
30,1.0,0.0,0.0
31,0.8260869565217391,0.17391304347826086,0.0
32,1.0,0.0,0.0
33,1.0,0.0,0.0
34,0.8260869565217391,0.17391304347826086,0.0
35,0.8260869565217391,0.17391304347826086,0.0
36,1.0,0.0,0.0
37,0.8260869565217391,0.17391304347826086,0.0
38,0.8260869565217391,0.17391304347826086,0.0
39,0.8260869565217391,0.17391304347826086,0.0
40,1.0,0.0,0.0
41,0.0273972602739726,0.8082191780821918,0.1643835616438356
42,0.8260869565217391,0.17391304347826086,0.0
43,1.0,0.0,0.0
44,0.8260869565217391,0.17391304347826086,0.0
45,1.0,0.0,0.0
46,1.0,0.0,0.0
47,1.0,0.0,0.0
48,1.0,0.0,0.0
49,1.0,0.0,0.0
50,0.8260869565217391,0.17391304347826086,0.0
51,1.0,0.0,0.0
52,1.0,0.0,0.0
53,0.0,1.0,0.0
54,0.0273972602739726,0.8082191780821918,0.1643835616438356
55,0.0273972602739726,0.8082191780821918,0.1643835616438356
56,0.0273972602739726,0.8082191780821918,0.1643835616438356
57,0.0273972602739726,0.8082191780821918,0.1643835616438356
58,0.0273972602739726,0.8082191780821918,0.1643835616438356
59,0.0273972602739726,0.8082191780821918,0.1643835616438356
60,0.0273972602739726,0.8082191780821918,0.1643835616438356
61,0.0273972602739726,0.8082191780821918,0.1643835616438356
62,0.0273972602739726,0.8082191780821918,0.1643835616438356
63,0.8260869565217391,0.17391304347826086,0.0
64,0.0273972602739726,0.8082191780821918,0.1643835616438356
65,0.8260869565217391,0.17391304347826086,0.0
66,0.8260869565217391,0.17391304347826086,0.0
67,0.0273972602739726,0.8082191780821918,0.1643835616438356
68,0.0273972602739726,0.8082191780821918,0.1643835616438356
69,0.0273972602739726,0.8082191780821918,0.1643835616438356
70,0.8260869565217391,0.17391304347826086,0.0
71,0.0273972602739726,0.8082191780821918,0.1643835616438356
72,0.0273972602739726,0.8082191780821918,0.1643835616438356
73,0.0273972602739726,0.8082191780821918,0.1643835616438356
74,0.0273972602739726,0.8082191780821918,0.1643835616438356
75,0.0273972602739726,0.8082191780821918,0.1643835616438356
76,0.0273972602739726,0.8082191780821918,0.1643835616438356
77,0.0273972602739726,0.8082191780821918,0.1643835616438356
78,0.0273972602739726,0.8082191780821918,0.1643835616438356
79,0.0273972602739726,0.8082191780821918,0.1643835616438356
80,0.0273972602739726,0.8082191780821918,0.1643835616438356
81,0.0273972602739726,0.8082191780821918,0.1643835616438356
82,0.0273972602739726,0.8082191780821918,0.1643835616438356
83,0.0273972602739726,0.8082191780821918,0.1643835616438356
84,0.0273972602739726,0.8082191780821918,0.1643835616438356
85,0.0273972602739726,0.8082191780821918,0.1643835616438356
86,0.0273972602739726,0.8082191780821918,0.1643835616438356
87,0.0273972602739726,0.8082191780821918,0.1643835616438356
88,0.0273972602739726,0.8082191780821918,0.1643835616438356
89,0.0273972602739726,0.8082191780821918,0.1643835616438356
90,0.0273972602739726,0.8082191780821918,0.1643835616438356
91,0.0273972602739726,0.8082191780821918,0.1643835616438356
92,0.0273972602739726,0.8082191780821918,0.1643835616438356
93,0.0273972602739726,0.8082191780821918,0.1643835616438356
94,0.0273972602739726,0.8082191780821918,0.1643835616438356
