,y,prediction,leaf
0,3,5,501
1,2,2,255
2,1,1,5
3,3,5,501
4,2,2,254
5,1,1,5
6,2,2,500
7,2,2,255
8,1,1,5
9,5,5,501
10,2,2,255
11,1,1,5
12,5,5,501
13,2,2,254
14,1,1,5
15,2,2,500
16,2,2,255
17,1,1,5
18,5,2,502
19,2,2,255
20,1,1,5
21,5,2,502
22,2,2,254
23,1,1,5
24,2,2,502
25,2,2,255
26,1,1,5
27,5,2,502
28,2,2,255
29,1,1,5
30,5,2,502
31,2,2,254
32,1,1,5
33,2,2,502
34,2,2,255
35,1,1,5
36,5,2,502
37,2,2,255
38,1,1,5
39,5,2,502
40,2,2,254
41,1,1,5
42,2,2,502
43,2,2,255
44,1,1,5
46,2,2,255
47,1,1,5
48,5,2,502
49,2,2,254
50,1,1,5
51,2,2,502
52,2,2,255
53,1,1,5
54,5,5,501
55,2,2,255
56,1,1,5
57,5,5,501
58,2,2,254
59,1,1,5
61,2,2,255
62,1,1,5
63,5,5,501
64,2,2,255
65,1,1,5
66,5,5,501
67,2,2,254
68,1,1,5
69,2,2,500
70,2,2,255
71,1,1,5
72,5,2,503
73,2,2,255
74,1,1,5
75,5,2,503
76,2,2,254
77,1,1,5
78,2,2,503
79,2,2,255
81,5,2,503
82,2,2,255
83,1,1,5
84,5,2,503
87,2,2,503
88,2,2,255
89,1,1,5
90,2,2,503
92,1,1,5
93,2,2,503
94,2,2,254
95,1,1,5
96,2,2,503
97,2,2,255
98,1,1,5
100,2,2,255
101,1,1,5
102,2,2,503
103,2,2,254
104,1,1,5
106,2,2,255
107,1,1,5
108,5,5,501
109,2,2,255
110,1,1,5
112,2,2,254
113,1,1,5
114,2,2,500
115,2,2,255
116,1,1,5
118,2,2,255
119,1,1,5
120,2,5,501
121,2,2,254
122,1,1,5
123,2,2,500
124,2,2,255
125,1,1,5
126,2,2,503
128,1,1,5
129,2,2,503
130,2,2,254
131,1,1,5
133,2,2,255
134,1,1,5
135,2,2,503
136,2,2,255
137,1,1,5
138,2,2,503
140,1,1,5
141,2,2,503
142,2,2,255
143,1,1,5
144,2,2,503
145,2,2,255
