,y,prediction,leaf
0,2,2,191
1,2,2,190
2,2,2,214
3,2,2,241
4,2,2,241
5,2,1,255
6,2,2,215
8,2,2,221
9,2,2,198
10,2,1,151
11,2,2,189
12,2,2,191
13,2,1,255
14,2,2,191
15,2,2,190
16,2,2,191
17,2,2,190
18,2,2,183
19,2,2,221
20,2,2,158
21,2,2,235
22,2,2,17
23,2,2,183
26,2,2,81
27,2,2,174
28,2,2,171
29,2,2,235
30,2,2,164
31,2,2,171
32,2,2,221
33,2,1,219
34,2,1,253
35,2,1,151
36,2,2,17
37,2,2,186
38,2,2,191
39,2,2,186
40,2,2,203
41,2,2,17
42,2,2,17
43,2,2,183
44,2,2,191
45,2,2,186
46,2,2,214
47,2,1,247
48,2,2,190
49,2,2,194
50,2,2,249
51,2,2,190
52,2,2,198
53,2,2,204
54,2,2,190
55,2,2,191
57,2,1,251
58,2,2,191
59,2,2,186
60,2,1,231
62,2,2,243
63,2,1,240
64,2,2,249
65,2,2,191
66,2,2,190
67,2,2,149
68,2,2,186
70,2,2,191
71,2,2,191
72,2,2,186
74,2,2,186
75,2,2,191
76,2,2,203
77,2,2,190
78,2,2,241
79,2,1,219
80,2,2,191
81,2,2,229
82,2,2,172
83,2,2,178
84,2,2,171
85,2,2,190
86,2,2,203
87,2,1,245
89,2,1,252
90,2,2,190
91,2,2,190
92,2,2,190
93,2,2,190
94,2,2,221
95,2,1,255
96,2,2,186
97,2,2,191
98,2,2,246
99,2,2,186
100,2,2,17
101,2,2,175
102,2,2,171
103,2,2,175
104,2,2,171
105,2,2,175
106,2,2,171
107,2,2,175
108,2,2,171
109,2,2,230
110,2,2,171
111,2,1,255
112,2,2,215
113,2,1,254
114,2,2,192
115,2,2,184
116,2,2,214
117,2,2,214
118,2,2,191
119,2,2,190
120,2,2,214
121,2,2,214
122,2,2,190
124,2,2,214
125,2,2,190
126,2,2,221
127,2,2,191
128,2,2,189
129,2,2,190
130,2,2,187
131,2,2,243
132,2,2,186
133,2,2,203
134,2,2,204
135,2,1,195
136,2,1,195
137,2,2,194
138,2,2,243
139,2,2,243
140,2,2,194
141,2,2,174
143,2,2,174
144,2,2,17
146,2,2,194
147,2,2,186
148,2,2,201
149,2,2,190
150,2,1,255
151,2,2,190
152,2,2,249
153,2,2,191
154,2,2,184
155,2,1,245
156,2,1,219
157,2,2,227
158,2,2,191
160,2,2,214
161,2,2,221
162,2,2,244
164,2,2,221
167,2,2,191
168,2,2,191
169,2,2,191
170,2,1,228
171,2,2,226
172,2,2,184
173,2,2,184
174,2,2,183
175,2,2,183
176,2,1,254
177,2,2,187
179,2,2,183
180,2,2,210
181,2,2,210
182,2,2,191
183,2,2,187
184,2,1,255
185,2,1,157
186,2,1,213
187,2,2,227
188,2,2,221
189,2,2,227
190,2,2,243
192,2,2,189
193,2,2,191
194,2,2,226
195,2,2,215
196,2,2,186
197,2,2,226
198,2,2,186
199,2,1,245
201,2,2,187
202,2,2,187
203,2,2,191
204,2,2,198
205,2,2,186
206,2,2,184
208,2,1,179
209,2,2,190
210,2,2,210
211,2,2,246
212,2,1,219
213,2,2,186
214,2,1,255
215,2,2,207
216,2,1,255
217,2,1,255
219,2,2,186
220,2,2,221
221,2,2,183
222,2,2,190
223,2,2,191
224,2,2,221
225,2,2,221
226,2,2,244
227,2,2,198
228,2,2,178
229,2,2,218
230,2,2,171
232,2,2,190
233,2,1,255
234,2,2,190
235,2,1,254
236,2,1,254
237,2,2,226
238,2,2,186
239,2,2,194
241,2,2,214
242,2,2,186
243,2,2,174
244,2,2,221
245,2,2,191
246,2,2,186
247,2,2,218
248,2,2,186
249,2,2,171
251,2,2,190
252,2,2,190
253,2,2,186
254,2,2,186
255,2,2,171
256,2,2,191
257,2,2,190
258,2,2,221
259,2,2,221
260,2,2,221
261,2,2,171
262,2,2,243
263,2,2,190
264,2,2,202
265,2,2,214
266,2,2,176
267,2,2,203
269,2,2,214
270,2,2,214
271,2,2,174
272,2,2,203
273,2,2,227
274,2,2,186
275,2,1,197
276,2,2,186
277,2,2,186
278,2,1,228
279,2,2,186
280,2,2,190
281,2,2,171
282,2,2,191
283,2,2,190
284,2,2,183
285,2,2,171
286,2,2,175
287,2,2,186
288,2,2,214
289,2,2,190
290,2,2,190
291,2,2,190
292,2,2,190
293,2,2,191
294,2,1,255
295,2,2,190
296,2,2,221
297,2,2,190
298,2,2,183
300,2,2,187
301,2,2,249
303,2,2,190
304,2,2,221
305,2,2,190
306,2,2,200
307,2,2,183
308,2,1,251
309,2,2,227
310,2,2,186
311,2,2,191
312,2,2,171
313,2,2,214
314,2,2,190
315,2,1,157
316,2,2,171
317,2,2,207
318,2,2,203
319,2,2,203
320,2,2,221
321,2,2,171
323,2,1,254
324,2,2,171
325,2,1,254
326,2,2,171
327,2,1,219
328,2,2,187
329,2,2,171
330,2,2,164
331,2,2,207
332,2,2,207
333,2,1,255
334,2,2,215
335,2,2,190
336,2,2,190
337,2,2,212
338,2,2,207
339,2,1,255
340,2,2,221
341,2,2,207
342,2,2,207
343,2,2,190
344,2,2,190
345,2,2,214
346,2,2,212
347,2,2,191
348,2,2,190
349,2,2,212
350,2,2,190
351,2,1,255
352,2,2,207
353,2,2,221
354,2,2,214
355,2,2,207
356,2,2,215
358,2,1,247
359,2,2,230
360,2,1,157
361,2,2,183
362,2,2,191
363,2,2,221
364,2,1,254
365,2,2,191
366,2,2,235
367,2,2,221
368,2,2,221
369,2,2,186
370,2,2,230
371,2,2,81
372,2,2,171
373,2,2,81
375,2,1,255
376,2,2,190
377,2,2,191
378,2,2,243
379,2,2,207
380,2,2,221
381,2,1,254
382,2,2,190
383,2,2,186
384,2,2,171
386,2,2,214
387,2,2,190
388,2,2,190
389,2,2,190
390,2,1,255
391,2,1,253
392,2,2,221
393,2,2,207
394,2,2,190
395,2,2,207
396,2,2,189
397,2,1,250
398,2,2,221
399,2,2,241
400,2,1,151
401,2,2,183
402,2,2,183
403,2,1,251
404,2,2,191
405,2,2,190
406,2,2,221
407,2,2,229
408,2,2,171
409,2,2,189
411,2,2,191
412,2,2,186
413,2,2,210
416,2,2,190
417,2,2,198
418,2,2,198
420,2,2,190
422,2,2,186
423,2,2,172
424,2,2,190
425,2,2,190
426,2,2,17
427,2,2,243
428,2,2,191
429,2,2,243
430,2,2,190
431,2,1,247
433,2,2,191
434,2,1,251
435,2,2,221
436,2,2,168
437,2,2,212
438,2,2,180
439,2,2,183
440,2,2,204
441,2,1,157
442,2,2,187
443,2,1,219
444,2,1,255
445,2,2,186
446,2,2,191
447,2,2,190
448,2,2,237
449,2,2,237
450,2,2,191
451,2,2,188
452,2,2,221
453,2,1,247
454,2,2,243
455,2,2,200
456,2,2,218
457,2,2,207
458,2,2,226
459,2,2,226
460,2,1,252
461,2,2,174
463,2,2,204
464,2,2,183
465,2,2,221
467,2,2,190
468,2,2,147
469,2,1,151
470,2,1,151
471,2,2,147
472,2,2,191
473,2,2,183
474,2,2,203
475,2,2,204
476,2,2,147
478,2,1,197
479,2,2,249
480,2,2,190
481,2,1,157
482,2,2,198
483,2,2,190
484,2,2,190
485,2,2,158
486,2,2,221
487,2,2,191
488,2,2,190
489,2,2,196
490,2,2,215
491,2,2,190
492,2,2,221
493,2,2,226
494,2,2,190
495,2,2,81
496,2,1,255
497,2,2,221
498,2,2,190
499,2,2,190
500,2,1,255
501,2,2,81
502,2,2,221
503,2,2,190
504,2,2,229
505,2,2,203
506,2,2,214
507,2,2,190
508,2,2,186
509,2,2,171
510,2,2,190
511,2,2,202
512,2,2,221
513,2,2,187
514,2,2,190
515,2,1,255
516,2,2,221
517,2,2,204
518,2,1,245
519,2,1,250
520,2,2,183
521,2,2,183
522,2,2,190
523,2,2,190
524,2,2,235
525,2,2,221
526,2,2,214
527,2,2,249
528,2,2,214
529,2,2,190
530,2,2,187
531,2,2,203
532,2,2,203
534,2,2,215
535,2,2,216
536,2,2,204
537,2,2,196
538,2,2,176
539,2,2,212
540,2,2,229
541,2,2,218
542,2,2,203
543,2,2,249
544,2,1,219
546,2,2,249
547,2,1,255
548,2,2,187
549,2,1,254
551,2,2,190
552,2,2,149
553,2,2,249
554,2,2,190
556,2,2,221
557,2,2,227
558,2,2,187
559,2,2,203
560,2,2,186
561,2,2,203
562,2,2,203
563,2,2,191
564,2,1,245
565,2,1,245
566,2,1,255
567,2,1,255
568,2,2,229
569,2,2,190
570,2,2,174
571,2,2,204
572,2,1,182
573,2,2,191
574,2,2,207
575,2,2,190
576,2,2,190
577,2,2,190
578,2,1,255
579,2,2,207
580,2,2,190
581,2,1,231
583,2,2,190
584,2,2,190
586,2,1,247
587,2,2,203
588,2,1,255
590,2,2,183
591,2,2,190
593,2,2,222
594,2,2,230
595,2,2,190
597,2,2,200
598,2,2,175
599,2,2,176
601,2,2,176
602,2,1,255
603,2,2,190
604,2,2,190
605,2,2,186
606,2,1,252
607,2,2,191
609,2,2,230
610,2,2,209
611,2,2,190
612,2,2,190
613,2,2,209
614,2,2,190
615,2,2,186
616,2,2,190
617,2,1,250
618,2,2,183
620,2,1,253
623,2,2,190
