,y,prediction,leaf
12057,1,1,7
33060,1,1,6
6583,1,1,7
32947,1,1,7
41613,1,2,4
46916,1,1,7
100,2,2,4
23711,1,1,7
9230,1,1,7
8309,1,1,7
21977,1,1,5
3454,1,1,6
39417,1,1,7
12623,1,1,7
3499,1,2,4
6766,1,1,5
41299,2,2,4
6851,1,1,7
43712,1,1,5
16211,1,1,6
42196,1,2,4
27650,1,2,4
34495,1,1,6
42745,1,1,6
32176,1,1,5
35025,1,1,5
9967,1,1,7
25763,1,1,7
29241,2,2,4
23806,1,1,5
25797,1,1,5
6721,1,1,5
42712,1,1,7
14706,1,1,7
2567,1,1,6
41957,1,2,4
19003,1,1,7
38437,1,1,5
3712,1,1,7
34234,2,1,5
32704,2,1,5
10174,1,1,7
4784,2,1,5
37914,1,1,7
40334,1,1,7
16258,1,1,7
38366,1,1,6
36920,1,1,5
38290,1,1,7
11639,2,1,5
35544,1,1,5
25043,1,1,5
90,1,1,5
33640,1,1,7
25844,1,1,5
11138,1,2,4
30124,1,1,7
41142,1,1,7
46575,2,1,7
40208,1,1,7
27441,1,2,4
39071,1,1,7
12548,1,1,5
14655,2,1,5
41888,1,1,5
22994,1,1,5
15466,2,1,5
3370,1,2,4
18975,1,1,5
4751,1,2,4
16974,2,1,5
527,1,1,7
42739,1,1,7
27752,1,1,6
11699,1,1,7
1877,1,2,4
40346,2,1,7
39953,1,1,5
36674,1,1,7
28462,1,2,4
5297,1,1,5
34199,1,1,7
12420,1,1,7
26000,1,1,7
29300,1,1,6
41149,1,1,5
1305,2,2,4
34966,1,1,5
7845,1,1,7
23927,1,1,7
21420,1,1,7
18453,1,2,4
43577,1,1,7
43581,1,1,5
29107,1,1,7
32210,1,2,4
16472,1,1,7
5726,1,1,7
7444,1,1,7
22737,2,1,5
38768,1,1,6
17036,1,1,5
3023,1,1,7
46594,1,1,7
47412,1,1,5
25249,2,1,5
21585,1,1,6
14490,1,1,7
2189,1,1,7
7125,1,1,5
16167,2,1,5
25179,1,1,7
25474,1,1,7
37055,1,1,5
6744,1,1,5
22567,1,1,7
612,1,1,5
44793,2,1,5
12618,1,1,7
34545,1,1,5
1424,1,1,5
14350,1,1,5
35057,1,2,4
804,1,1,7
29069,1,1,7
4085,1,1,7
11472,2,2,4
34825,1,1,7
5970,2,1,6
47997,2,1,5
9286,1,1,7
41712,1,1,5
5352,1,1,7
2923,1,1,5
30040,1,1,6
820,1,1,7
43476,1,1,5
6088,1,1,7
33249,1,1,7
36183,1,1,6
10711,1,1,7
10213,1,1,7
46980,1,1,7
7681,2,2,4
43209,1,1,5
28801,2,2,4
33671,2,2,4
1852,1,1,7
11495,1,1,7
1432,2,1,7
6029,1,1,6
40696,1,1,5
44767,1,1,7
46889,1,1,7
7625,1,1,7
29223,1,1,7
46672,2,1,5
41183,1,1,7
8337,1,1,5
46259,1,1,5
46427,1,1,5
11885,1,1,7
44687,1,1,6
18400,1,1,7
29498,1,1,7
2182,2,1,6
21244,2,2,4
20691,1,1,7
3498,1,1,5
43043,1,1,5
8767,1,1,5
13392,1,1,5
14278,1,1,7
40923,1,1,6
188,1,2,4
26833,1,1,7
7059,1,1,7
47450,1,1,5
7703,1,1,7
47344,1,2,4
15109,1,1,5
14616,1,1,7
32568,2,2,4
36771,2,1,5
43851,2,2,4
11209,1,1,5
541,1,1,6
13056,2,1,6
6155,1,1,7
44370,1,1,7
37208,1,1,7
40125,1,1,7
9051,1,1,6
31278,1,1,5
35203,1,1,6
9911,1,1,7
21155,1,1,7
5467,1,1,7
5120,1,2,4
35422,1,1,5
31832,1,1,5
12365,1,1,5
6238,1,1,7
24466,1,1,7
11623,1,1,7
1931,1,1,5
23951,1,1,5
31545,1,1,6
41031,1,1,5
12622,2,2,4
3205,1,1,7
37962,1,1,5
29140,1,1,7
21562,1,2,4
22516,2,1,5
39468,1,1,5
11194,1,1,7
19754,1,1,5
26577,1,1,7
41169,1,1,5
35005,1,1,7
42422,1,1,7
4316,1,1,7
44752,1,2,4
7173,1,1,5
13535,2,1,5
38613,1,1,6
8474,1,1,5
2174,1,1,5
13145,1,1,7
6983,1,1,7
46265,1,1,7
41391,1,1,7
15080,1,1,5
39545,1,1,7
14202,2,1,7
181,1,1,7
480,1,1,5
36692,1,1,5
28761,1,1,7
1780,2,2,4
25152,1,2,4
45957,1,1,7
35466,2,1,6
31121,1,1,7
1142,1,1,7
2151,1,1,7
28856,1,1,7
10273,1,1,7
28947,1,1,7
18445,1,1,7
32706,1,1,7
24605,2,1,6
25573,1,1,6
30639,2,2,4
2064,1,1,7
27051,1,1,7
37617,1,1,7
30189,1,1,6
6792,2,1,5
41057,1,1,7
22622,1,1,7
30838,1,1,6
37327,2,1,5
13296,1,1,7
20028,2,1,5
46995,1,1,6
8896,1,2,4
33228,1,1,7
35807,2,2,4
24382,1,1,5
2127,1,1,7
26314,1,1,6
43598,1,1,7
25480,1,1,5
18644,1,1,7
27566,1,1,5
45887,1,2,4
46421,1,1,6
40280,1,1,5
42694,2,2,4
1005,1,2,4
35891,1,1,5
21971,1,1,6
33399,1,1,5
46175,2,2,4
30712,1,1,6
20350,1,1,7
19228,1,1,7
3789,2,2,4
41125,1,2,4
44295,1,1,6
42708,1,1,6
28481,1,1,5
25266,1,2,4
17844,1,1,7
12894,1,1,7
21555,1,1,7
47168,2,2,4
33933,1,1,7
38619,2,1,6
41437,1,2,4
12446,2,2,4
13064,2,1,5
15069,1,1,7
14161,1,1,7
29630,1,1,7
1583,2,1,7
45913,1,1,5
43006,1,1,7
38700,2,2,4
35329,2,1,5
10480,1,1,5
36331,1,1,7
13683,1,1,5
25040,1,1,7
21396,1,1,7
29970,1,1,7
20786,2,1,5
30587,1,1,5
25275,2,1,5
3367,1,2,4
6876,2,2,4
29963,1,1,5
42284,2,1,5
26628,1,1,6
22756,1,1,5
18027,1,1,6
37148,1,1,7
20086,1,1,7
19594,1,1,6
16829,2,2,4
700,1,1,6
8332,1,1,7
31151,2,1,5
11667,1,1,7
24003,1,1,5
16941,1,1,6
1030,1,1,7
33308,2,1,6
45467,1,1,7
11166,1,1,6
35442,1,1,5
41792,2,1,5
46155,1,1,5
41593,1,1,7
20257,2,1,5
22869,1,1,6
16836,1,1,5
9997,1,1,7
29553,2,2,4
8012,1,1,7
18496,1,1,5
22782,2,1,5
21234,2,1,6
33430,1,1,7
23452,2,1,5
30453,1,1,7
24120,2,1,5
17573,2,1,5
27337,1,1,7
8497,2,1,6
24130,1,1,5
4996,2,1,5
333,1,1,5
40191,1,1,6
31791,1,1,5
6997,1,1,7
29281,1,1,7
43760,2,1,5
41104,1,1,7
21456,2,1,6
47799,2,2,4
23864,1,1,7
22861,2,1,5
37785,1,1,6
6747,1,1,7
11079,2,1,5
31128,2,2,4
25912,1,1,7
8121,2,2,4
1089,1,1,7
2252,2,2,4
33278,1,1,7
24045,1,1,5
41370,1,1,7
34276,1,1,7
363,2,1,6
45052,1,1,5
37094,1,1,7
21376,1,1,7
44797,2,2,4
34620,1,1,7
28722,1,1,7
11417,1,1,7
10120,1,1,7
48589,2,2,4
19787,1,1,7
25517,1,1,7
32300,1,2,4
37944,1,1,7
26686,1,1,7
28747,2,2,4
34854,2,2,4
3971,1,1,7
13198,1,1,5
607,1,1,7
18993,1,1,6
33273,2,1,5
32313,1,1,7
10900,1,1,5
30477,2,2,4
32494,1,1,7
24971,1,1,7
35072,1,1,5
27979,2,2,4
1546,1,1,7
19606,1,1,7
17677,1,1,5
29903,1,1,7
7657,2,1,5
48063,1,1,7
27286,1,1,5
15708,2,2,4
35948,1,1,7
13519,1,1,7
24654,2,1,5
29162,1,1,5
18278,1,1,5
4801,1,1,6
22999,1,1,6
29065,1,1,5
32012,2,2,4
19907,1,1,7
2048,2,1,5
44186,1,1,7
10180,1,1,7
34687,1,1,7
2172,1,1,5
40437,1,1,7
14208,1,1,6
48208,1,2,4
19507,2,2,4
18262,2,2,4
38904,1,1,5
22130,1,2,4
4919,1,1,7
45728,1,1,5
41340,1,1,7
18360,1,1,6
48166,1,1,7
29273,2,1,5
15064,1,1,7
21104,2,2,4
21324,1,1,7
9584,1,1,7
9698,1,1,7
30006,2,2,4
31452,2,2,4
35782,2,1,6
18369,1,1,6
20698,1,1,6
35368,2,1,5
26124,2,1,5
5681,1,1,5
11353,1,1,7
39926,1,2,4
34506,2,1,5
14233,1,1,5
19993,1,1,7
3222,1,1,7
11083,1,1,5
12232,2,1,5
43207,1,1,7
48346,2,1,5
21252,2,1,6
48027,1,1,5
21703,1,1,7
46817,1,1,5
43980,1,1,7
46073,1,1,5
11775,1,1,5
29596,1,1,6
32806,1,1,5
14720,1,1,7
16010,1,1,5
23828,1,1,7
11178,2,1,7
4292,1,1,7
29315,1,1,6
20069,1,1,6
32149,1,1,7
43009,1,1,7
20433,1,1,5
19305,1,1,7
34866,2,2,4
31657,1,1,5
20838,1,1,7
3689,1,1,5
37867,1,1,7
16774,1,1,7
33739,1,1,7
33796,1,1,7
42947,2,1,5
37359,1,1,6
21676,1,1,6
22377,1,1,5
28348,2,1,5
734,1,1,5
13972,1,1,6
31457,2,1,7
33339,1,1,6
8904,1,1,7
35716,1,1,7
31954,1,1,7
32654,1,1,6
542,1,1,7
28448,1,1,5
18675,2,1,5
40560,1,1,7
9187,2,1,5
6910,1,2,4
14134,1,1,5
39263,1,1,7
29657,2,1,5
781,1,1,7
48553,1,1,7
45385,2,1,6
19222,1,1,7
1555,1,1,7
9516,2,1,5
36023,2,1,5
9805,1,1,5
21019,2,1,5
23416,2,1,5
8206,1,1,6
8084,2,2,4
14029,1,1,7
7666,1,1,6
44560,1,1,7
22668,2,2,4
41434,1,1,5
13604,1,1,5
11613,2,1,5
33658,2,2,4
5160,2,2,4
31651,1,1,6
1000,1,1,7
4975,1,1,5
4772,2,1,7
6229,1,1,7
38000,1,1,7
41120,1,1,5
28263,1,1,7
38289,2,2,4
47922,1,1,7
29444,1,1,7
14556,1,1,7
24223,2,1,5
9927,1,1,7
4704,2,1,5
27745,1,1,5
40104,2,1,5
6250,2,2,4
438,1,1,5
8565,1,1,7
6785,2,1,5
27105,2,2,4
4102,1,1,5
32446,1,1,7
25335,2,2,4
41571,1,1,5
2858,1,1,7
17106,1,1,7
18208,1,1,7
10585,1,1,6
14209,1,1,6
4728,1,1,6
19153,1,1,7
40502,1,1,7
31439,1,1,7
35688,1,1,7
19528,1,1,7
32576,2,2,4
34179,1,1,7
13582,1,1,5
43228,1,1,7
14974,1,1,7
3788,2,1,5
7750,1,1,7
47792,1,1,7
44212,1,1,7
8074,2,1,5
45436,2,1,5
34008,2,1,6
12136,1,1,7
