,y,prediction,leaf
12057,1,1,55
33060,1,1,51
6583,1,1,55
32947,1,1,55
41613,1,1,44
46916,1,1,55
100,2,2,45
23711,1,1,53
9230,1,1,54
8309,1,1,55
21977,1,1,47
3454,1,1,49
39417,1,1,54
12623,1,1,54
3499,1,2,45
6766,1,1,39
41299,2,2,45
6851,1,1,55
43712,1,1,47
16211,1,1,50
42196,1,2,43
27650,1,2,43
34495,1,1,49
42745,1,1,48
32176,1,1,36
35025,1,1,39
9967,1,1,55
25763,1,1,54
29241,2,2,45
23806,1,1,32
25797,1,1,47
6721,1,1,47
42712,1,1,54
14706,1,1,55
2567,1,1,50
41957,1,2,43
19003,1,1,54
38437,1,1,37
3712,1,1,54
34234,2,1,39
32704,2,2,35
10174,1,1,54
4784,2,1,34
37914,1,1,54
40334,1,1,54
16258,1,1,55
38366,1,1,49
36920,1,1,39
38290,1,1,54
11639,2,1,36
35544,1,1,47
25043,1,1,36
90,1,1,39
33640,1,1,55
25844,1,1,37
11138,1,2,41
30124,1,1,55
41142,1,1,54
46575,2,1,55
40208,1,1,54
27441,1,2,42
39071,1,1,54
12548,1,1,38
14655,2,1,37
41888,1,1,37
22994,1,1,47
15466,2,1,34
3370,1,2,45
18975,1,1,39
4751,1,2,43
16974,2,1,37
527,1,1,55
42739,1,1,55
27752,1,1,49
11699,1,1,55
1877,1,2,42
40346,2,1,55
39953,1,1,38
36674,1,1,54
28462,1,2,43
5297,1,1,47
34199,1,1,54
12420,1,1,55
26000,1,1,54
29300,1,1,48
41149,1,1,37
1305,2,2,42
34966,1,1,38
7845,1,1,55
23927,1,1,54
21420,1,1,54
18453,1,2,41
43577,1,1,54
43581,1,1,39
29107,1,1,54
32210,1,2,43
16472,1,1,54
5726,1,1,54
7444,1,1,55
22737,2,1,38
38768,1,1,50
17036,1,1,37
3023,1,1,55
46594,1,1,55
47412,1,1,47
25249,2,2,35
21585,1,1,48
14490,1,1,55
2189,1,1,55
7125,1,1,39
16167,2,1,36
25179,1,1,54
25474,1,1,54
37055,1,1,38
6744,1,1,37
22567,1,1,55
612,1,1,37
44793,2,1,36
12618,1,1,55
34545,1,1,47
1424,1,1,36
14350,1,1,38
35057,1,2,42
804,1,1,54
29069,1,1,55
4085,1,1,55
11472,2,2,43
34825,1,1,55
5970,2,1,49
47997,2,1,37
9286,1,1,54
41712,1,1,39
5352,1,1,54
2923,1,1,32
30040,1,1,48
820,1,1,55
43476,1,1,47
6088,1,1,54
33249,1,1,55
36183,1,1,48
10711,1,1,54
10213,1,1,54
46980,1,1,54
7681,2,2,43
43209,1,1,37
28801,2,2,42
33671,2,2,43
1852,1,1,54
11495,1,1,55
1432,2,1,54
6029,1,1,49
40696,1,1,38
44767,1,1,55
46889,1,1,54
7625,1,1,54
29223,1,1,55
46672,2,1,38
41183,1,1,54
8337,1,1,37
46259,1,1,38
46427,1,1,47
11885,1,1,55
44687,1,1,48
18400,1,1,54
29498,1,1,54
2182,2,1,50
21244,2,2,42
20691,1,1,55
3498,1,1,37
43043,1,1,36
8767,1,1,32
13392,1,1,47
14278,1,1,55
40923,1,1,49
188,1,2,45
26833,1,1,55
7059,1,1,55
47450,1,1,36
7703,1,1,54
47344,1,2,43
15109,1,1,47
14616,1,1,54
32568,2,2,45
36771,2,2,35
43851,2,2,41
11209,1,1,36
541,1,1,51
13056,2,1,50
6155,1,1,54
44370,1,1,54
37208,1,1,55
40125,1,1,54
9051,1,1,48
31278,1,1,39
35203,1,1,48
9911,1,1,54
21155,1,1,55
5467,1,1,54
5120,1,2,45
35422,1,1,37
31832,1,1,38
12365,1,1,37
6238,1,1,54
24466,1,1,54
11623,1,1,55
1931,1,1,47
23951,1,1,37
31545,1,1,48
41031,1,1,47
12622,2,2,45
3205,1,1,54
37962,1,1,39
29140,1,1,54
21562,1,2,41
22516,2,1,36
39468,1,2,35
11194,1,1,54
19754,1,1,34
26577,1,1,54
