,y,prediction,leaf
12057,1,1,13
33060,1,1,12
6583,1,1,13
32947,1,1,13
41613,1,2,10
46916,1,1,13
100,2,2,10
23711,1,1,13
9230,1,1,13
8309,1,1,13
21977,1,1,11
3454,1,1,12
39417,1,1,13
12623,1,1,13
3499,1,2,10
6766,1,1,9
41299,2,2,10
6851,1,1,13
43712,1,1,11
16211,1,1,12
42196,1,2,10
27650,1,2,10
34495,1,1,12
42745,1,1,12
32176,1,1,9
35025,1,1,9
9967,1,1,13
25763,1,1,13
29241,2,2,10
23806,1,1,9
25797,1,1,11
6721,1,1,11
42712,1,1,13
14706,1,1,13
2567,1,1,12
41957,1,2,10
19003,1,1,13
38437,1,1,9
3712,1,1,13
34234,2,1,9
32704,2,1,9
10174,1,1,13
4784,2,1,8
37914,1,1,13
40334,1,1,13
16258,1,1,13
38366,1,1,12
36920,1,1,9
38290,1,1,13
11639,2,1,9
35544,1,1,11
25043,1,1,9
90,1,1,9
33640,1,1,13
25844,1,1,8
11138,1,2,10
30124,1,1,13
41142,1,1,13
46575,2,1,13
40208,1,1,13
27441,1,2,10
39071,1,1,13
12548,1,1,8
14655,2,1,8
41888,1,1,8
22994,1,1,11
15466,2,1,8
3370,1,2,10
18975,1,1,9
4751,1,2,10
16974,2,1,8
527,1,1,13
42739,1,1,13
27752,1,1,12
11699,1,1,13
1877,1,2,10
40346,2,1,13
39953,1,1,8
36674,1,1,13
28462,1,2,10
5297,1,1,11
34199,1,1,13
12420,1,1,13
26000,1,1,13
29300,1,1,12
41149,1,1,8
1305,2,2,10
34966,1,1,8
7845,1,1,13
23927,1,1,13
21420,1,1,13
18453,1,2,10
43577,1,1,13
43581,1,1,9
29107,1,1,13
32210,1,2,10
16472,1,1,13
5726,1,1,13
7444,1,1,13
22737,2,1,8
38768,1,1,12
17036,1,1,8
3023,1,1,13
46594,1,1,13
47412,1,1,11
25249,2,1,9
21585,1,1,12
14490,1,1,13
2189,1,1,13
7125,1,1,9
16167,2,1,9
25179,1,1,13
25474,1,1,13
37055,1,1,8
6744,1,1,8
22567,1,1,13
612,1,1,8
44793,2,1,9
12618,1,1,13
34545,1,1,11
1424,1,1,9
14350,1,1,8
35057,1,2,10
804,1,1,13
29069,1,1,13
4085,1,1,13
11472,2,2,10
34825,1,1,13
5970,2,1,12
47997,2,1,8
9286,1,1,13
41712,1,1,9
5352,1,1,13
2923,1,1,9
30040,1,1,12
820,1,1,13
43476,1,1,11
6088,1,1,13
33249,1,1,13
36183,1,1,12
10711,1,1,13
10213,1,1,13
46980,1,1,13
7681,2,2,10
43209,1,1,8
28801,2,2,10
33671,2,2,10
1852,1,1,13
11495,1,1,13
1432,2,1,13
6029,1,1,12
40696,1,1,8
44767,1,1,13
46889,1,1,13
7625,1,1,13
29223,1,1,13
46672,2,1,8
41183,1,1,13
8337,1,1,9
46259,1,1,8
46427,1,1,11
11885,1,1,13
44687,1,1,12
18400,1,1,13
29498,1,1,13
2182,2,1,12
21244,2,2,10
20691,1,1,13
3498,1,1,8
43043,1,1,9
8767,1,1,9
13392,1,1,11
14278,1,1,13
40923,1,1,12
188,1,2,10
26833,1,1,13
7059,1,1,13
47450,1,1,9
7703,1,1,13
47344,1,2,10
15109,1,1,11
14616,1,1,13
32568,2,2,10
36771,2,1,9
43851,2,2,10
11209,1,1,9
541,1,1,12
13056,2,1,12
6155,1,1,13
44370,1,1,13
37208,1,1,13
40125,1,1,13
9051,1,1,12
31278,1,1,9
35203,1,1,12
9911,1,1,13
21155,1,1,13
5467,1,1,13
5120,1,2,10
35422,1,1,8
31832,1,1,8
12365,1,1,8
6238,1,1,13
24466,1,1,13
11623,1,1,13
1931,1,1,11
23951,1,1,8
31545,1,1,12
41031,1,1,11
12622,2,2,10
3205,1,1,13
37962,1,1,9
29140,1,1,13
21562,1,2,10
22516,2,1,9
39468,1,1,9
11194,1,1,13
19754,1,1,8
26577,1,1,13
41169,1,1,8
35005,1,1,13
42422,1,1,13
4316,1,1,13
44752,1,2,10
7173,1,1,11
13535,2,1,9
38613,1,1,12
8474,1,1,9
2174,1,1,9
13145,1,1,13
6983,1,1,13
46265,1,1,13
41391,1,1,13
15080,1,1,9
39545,1,1,13
14202,2,1,13
181,1,1,13
480,1,1,8
36692,1,1,11
28761,1,1,13
1780,2,2,10
25152,1,2,10
45957,1,1,13
35466,2,1,12
31121,1,1,13
1142,1,1,13
2151,1,1,13
28856,1,1,13
10273,1,1,13
28947,1,1,13
18445,1,1,13
32706,1,1,13
24605,2,1,12
25573,1,1,12
30639,2,2,10
2064,1,1,13
27051,1,1,13
37617,1,1,13
30189,1,1,12
6792,2,1,9
41057,1,1,13
22622,1,1,13
30838,1,1,12
37327,2,1,8
13296,1,1,13
20028,2,1,8
46995,1,1,12
8896,1,2,10
33228,1,1,13
35807,2,2,10
24382,1,1,8
2127,1,1,13
26314,1,1,12
43598,1,1,13
25480,1,1,8
18644,1,1,13
27566,1,1,9
45887,1,2,10
46421,1,1,12
40280,1,1,9
42694,2,2,10
1005,1,2,10
35891,1,1,9
21971,1,1,12
33399,1,1,11
46175,2,2,10
30712,1,1,12
20350,1,1,13
19228,1,1,13
3789,2,2,10
41125,1,2,10
44295,1,1,12
42708,1,1,12
28481,1,1,11
25266,1,2,10
17844,1,1,13
12894,1,1,13
21555,1,1,13
47168,2,2,10
33933,1,1,13
38619,2,1,12
41437,1,2,10
12446,2,2,10
13064,2,1,9
15069,1,1,13
14161,1,1,13
29630,1,1,13
1583,2,1,13
45913,1,1,9
43006,1,1,13
38700,2,2,10
35329,2,1,9
10480,1,1,9
36331,1,1,13
13683,1,1,8
25040,1,1,13
21396,1,1,13
29970,1,1,13
20786,2,1,9
30587,1,1,11
25275,2,1,11
3367,1,2,10
6876,2,2,10
29963,1,1,8
42284,2,1,9
26628,1,1,12
22756,1,1,11
18027,1,1,12
37148,1,1,13
20086,1,1,13
19594,1,1,12
16829,2,2,10
700,1,1,12
8332,1,1,13
31151,2,1,9
11667,1,1,13
24003,1,1,9
16941,1,1,12
1030,1,1,13
33308,2,1,12
45467,1,1,13
11166,1,1,12
35442,1,1,11
41792,2,1,8
46155,1,1,9
41593,1,1,13
20257,2,1,8
22869,1,1,12
16836,1,1,9
9997,1,1,13
29553,2,2,10
8012,1,1,13
18496,1,1,9
22782,2,1,8
21234,2,1,12
33430,1,1,13
23452,2,1,9
30453,1,1,13
24120,2,1,9
17573,2,1,9
27337,1,1,13
8497,2,1,12
24130,1,1,9
4996,2,1,8
333,1,1,11
40191,1,1,12
31791,1,1,9
6997,1,1,13
29281,1,1,13
