,y,prediction,leaf
1499,2,1,8
447,2,1,13
633,1,1,13
2462,1,1,8
239,1,1,10
910,1,1,9
958,1,1,9
2583,1,1,8
443,1,1,13
2439,1,1,9
1068,1,1,9
1888,1,1,8
1940,1,1,9
510,1,1,8
1266,1,1,9
1347,1,1,8
1833,1,1,8
20,1,1,9
2065,1,1,9
776,1,1,15
602,1,1,8
1541,1,1,11
1899,1,1,8
794,1,1,9
2171,1,1,8
1805,1,1,8
524,1,1,8
1400,1,1,8
2118,1,1,9
1472,1,1,8
947,1,1,9
1075,1,1,9
2562,1,1,9
179,1,1,10
1116,1,1,8
1657,1,1,8
922,1,1,15
916,1,1,9
1129,1,1,8
1549,1,1,11
2369,1,1,8
481,1,1,15
1189,1,1,8
935,1,1,9
625,1,1,8
2212,1,1,8
60,1,1,9
2220,1,1,8
1138,1,1,8
195,1,1,10
295,2,1,10
571,1,1,13
2365,1,1,8
636,1,1,15
686,1,1,15
1800,1,1,8
2185,1,1,9
2488,1,1,8
797,1,1,15
1565,1,1,8
2515,1,1,8
1813,1,1,8
811,1,1,9
1552,2,1,10
1424,1,1,9
829,1,1,15
579,1,1,9
1508,1,1,8
10,1,1,9
112,1,1,9
285,2,1,13
1566,1,1,8
2018,1,1,8
740,1,1,8
1972,1,1,8
43,1,1,9
2091,1,1,9
1254,1,1,9
546,1,1,8
147,1,1,9
413,2,1,13
1299,1,1,8
2302,1,1,8
472,2,1,8
407,1,1,13
1314,1,1,8
194,1,1,10
2502,1,1,8
1397,1,1,8
2329,1,1,8
2409,1,1,8
2149,1,1,8
2328,1,1,8
1858,1,1,9
414,1,1,13
490,1,1,15
1383,1,1,8
971,1,1,9
1578,1,1,8
570,1,1,13
798,1,1,15
1027,1,1,9
2168,1,1,8
2433,1,1,9
615,1,1,8
1226,1,1,8
2222,1,1,8
1463,1,1,8
69,1,1,9
1790,1,1,8
1637,1,1,8
1592,1,1,9
545,1,1,15
1139,1,1,8
85,1,1,8
1569,1,1,10
1321,1,1,8
2295,1,1,8
2318,1,1,8
1791,1,1,8
1007,1,1,9
1468,1,1,8
1630,1,1,8
1132,1,1,8
1515,1,1,8
71,1,1,9
2572,1,1,8
836,1,1,9
32,1,1,8
800,1,1,15
2200,1,1,8
2096,1,1,9
292,1,1,9
2161,1,1,8
370,1,1,9
1925,1,1,9
1029,1,1,9
182,1,1,10
678,1,1,9
1363,1,1,8
16,1,1,9
2106,1,1,9
2232,1,1,8
2223,1,1,8
2367,1,1,8
1388,1,1,8
1161,1,1,8
1512,1,1,8
1386,1,1,8
1290,1,1,8
1455,1,1,8
1292,1,1,9
170,1,1,10
457,1,1,9
938,1,1,9
307,1,1,9
1171,1,1,9
1082,1,1,9
2565,1,1,8
28,1,1,9
2207,1,1,8
1241,1,1,8
357,1,1,13
1728,1,1,9
2347,1,1,13
1627,1,1,8
1427,1,1,9
1618,1,1,10
2513,1,1,8
1478,1,1,8
2316,1,1,8
1507,1,1,8
1828,1,1,15
2383,1,1,8
550,1,1,9
553,2,1,15
1419,1,1,9
243,1,1,10
438,2,1,9
651,1,1,13
603,1,1,8
337,1,1,10
1648,1,1,9
1595,1,1,9
2527,1,1,9
2551,1,1,8
515,1,1,15
2139,1,1,8
1707,1,1,8
1465,1,1,8
655,1,1,9
1511,1,1,8
1066,1,1,9
1987,1,1,8
2197,1,1,8
1535,1,1,9
2379,1,1,8
1262,1,1,9
917,1,1,9
645,1,1,15
1130,1,1,8
2567,1,1,8
1853,1,1,9
702,1,1,13
1871,1,1,9
1720,1,1,9
95,1,1,9
1602,1,1,9
1394,1,1,8
247,1,1,8
861,1,1,8
1537,1,1,8
2358,1,1,8
2453,1,1,8
707,1,1,10
525,1,1,8
2451,1,1,8
2138,1,1,8
1227,1,1,8
331,1,1,9
1598,1,1,9
1752,1,1,9
1757,1,1,9
572,1,1,8
1089,1,1,9
1681,1,1,8
1402,1,1,8
1423,1,1,9
2031,1,1,8
2376,1,1,8
2150,1,1,8
167,1,1,9
125,1,1,9
366,1,1,9
1607,1,1,9
1260,1,1,9
157,1,1,9
984,1,1,9
1953,1,1,8
825,1,1,15
72,1,1,9
2436,1,1,9
501,1,1,9
1658,1,1,8
466,1,1,15
1826,1,1,8
1333,1,1,8
474,1,1,13
2052,1,1,8
1342,1,1,8
121,1,1,9
