,y,prediction,leaf
1499,2,1,144
447,2,1,221
633,1,1,219
2462,1,1,144
239,1,1,160
910,1,1,156
958,1,1,157
2583,1,1,148
443,1,1,220
2439,1,1,157
1068,1,1,157
1888,1,1,148
1940,1,1,157
510,1,1,148
1266,1,1,157
1347,1,1,148
1833,1,1,148
20,1,1,157
2065,1,1,156
776,1,1,240
602,1,1,148
1541,1,1,177
1899,1,1,148
794,1,1,157
2171,1,1,144
1805,1,1,144
524,1,1,148
1400,1,1,148
2118,1,1,157
1472,1,1,148
947,1,1,157
1075,1,1,157
2562,1,1,156
179,1,1,160
1116,1,1,148
1657,1,1,144
922,1,1,246
916,1,1,157
1129,1,1,148
1549,1,1,179
2369,1,1,148
481,1,1,240
1189,1,1,148
935,1,1,157
625,1,1,148
2212,1,1,151
60,1,1,157
2220,1,1,144
1138,1,1,148
195,1,1,173
295,2,1,173
571,1,1,199
2365,1,1,144
636,1,1,240
686,1,1,255
1800,1,1,144
2185,1,1,157
2488,1,1,148
797,1,1,240
1565,1,1,144
2515,1,1,148
1813,1,1,144
811,1,1,157
1552,2,1,169
1424,1,1,157
829,1,1,245
579,1,1,157
1508,1,1,144
10,1,1,157
112,1,1,157
285,2,1,217
1566,1,1,144
2018,1,1,144
740,1,1,148
1972,1,1,144
43,1,1,157
2091,1,1,157
1254,1,1,157
546,1,1,148
147,1,1,157
413,2,1,218
1299,1,1,148
2302,1,1,148
472,2,1,144
407,1,1,219
1314,1,1,151
194,1,1,161
2502,1,1,148
1397,1,1,144
2329,1,1,144
2409,1,1,144
2149,1,1,148
2328,1,1,144
1858,1,1,156
414,1,1,219
490,1,1,243
1383,1,1,144
971,1,1,157
1578,1,1,144
570,1,1,219
798,1,1,240
1027,1,1,157
2168,1,1,144
2433,1,1,157
615,1,1,144
1226,1,1,144
2222,1,1,144
1463,1,1,148
69,1,1,157
1790,1,1,144
1637,1,1,144
1592,1,1,157
545,1,1,243
1139,1,1,148
85,1,1,148
1569,1,1,178
1321,1,1,151
2295,1,1,144
2318,1,1,144
1791,1,1,144
1007,1,1,157
1468,1,1,148
1630,1,1,144
1132,1,1,148
1515,1,1,144
71,1,1,157
2572,1,1,144
836,1,1,157
32,1,1,148
800,1,1,240
2200,1,1,151
2096,1,1,157
292,1,1,157
2161,1,1,144
370,1,1,157
1925,1,1,157
1029,1,1,157
182,1,1,161
678,1,1,157
1363,1,1,148
16,1,1,157
2106,1,1,157
2232,1,1,144
2223,1,1,144
2367,1,1,148
1388,1,1,144
1161,1,1,148
1512,1,1,144
1386,1,1,144
1290,1,1,148
1455,1,1,148
1292,1,1,157
170,1,1,160
457,1,1,157
938,1,1,157
307,1,1,156
1171,1,1,157
1082,1,1,157
2565,1,1,146
28,1,1,157
2207,1,1,151
1241,1,1,148
357,1,1,216
1728,1,1,156
2347,1,1,218
1627,1,1,144
1427,1,1,157
1618,1,1,169
2513,1,1,149
1478,1,1,148
2316,1,1,148
1507,1,1,144
1828,1,1,240
2383,1,1,148
550,1,1,157
553,2,1,241
1419,1,1,157
243,1,1,175
438,2,1,159
651,1,1,218
603,1,1,148
337,1,1,170
1648,1,1,156
1595,1,1,157
2527,1,1,156
2551,1,1,148
515,1,1,243
2139,1,1,148
1707,1,1,148
1465,1,1,148
655,1,1,153
1511,1,1,145
1066,1,1,157
1987,1,1,148
2197,1,1,151
1535,1,1,152
2379,1,1,148
1262,1,1,157
917,1,1,157
645,1,1,243
1130,1,1,148
2567,1,1,144
1853,1,1,156
702,1,1,51
1871,1,1,157
1720,1,1,156
95,1,1,157
1602,1,1,157
1394,1,1,144
247,1,1,148
861,1,1,148
1537,1,1,144
2358,1,1,144
2453,1,1,148
707,1,1,173
525,1,1,148
2451,1,1,148
2138,1,1,148
1227,1,1,144
331,1,1,156
1598,1,1,157
1752,1,1,157
1757,1,1,157
572,1,1,144
1089,1,1,157
1681,1,1,148
1402,1,1,148
1423,1,1,157
2031,1,1,148
2376,1,1,148
2150,1,1,148
167,1,1,157
125,1,1,157
366,1,1,156
1607,1,1,157
1260,1,1,157
157,1,1,157
984,1,1,157
1953,1,1,149
825,1,1,240
72,1,1,157
2436,1,1,157
501,1,1,157
1658,1,1,144
466,1,1,243
1826,1,1,149
1333,1,1,151
474,1,1,221
2052,1,1,148
1342,1,1,148
121,1,1,157
2340,1,1,144
130,1,1,157
1112,1,1,148
172,1,1,157
1942,1,1,157
599,1,1,144
