,y,prediction,leaf
0,1,1,37
1,1,1,27
2,1,1,26
3,1,1,42
4,1,1,26
5,1,1,26
6,1,1,26
7,1,1,27
8,1,1,27
9,1,1,48
10,1,1,32
11,1,2,51
13,2,1,44
14,1,2,40
15,2,1,44
16,1,1,37
17,1,2,43
18,2,2,45
19,1,1,26
20,2,2,45
21,1,1,26
24,2,2,45
25,1,1,27
26,2,2,45
27,1,1,27
28,2,2,45
29,1,1,50
30,1,1,50
31,2,2,51
32,2,2,51
33,1,1,49
34,2,2,40
35,2,2,51
36,1,1,44
37,2,2,51
38,1,1,44
39,1,1,36
40,1,1,36
41,1,1,27
42,1,1,36
43,1,1,26
44,2,2,45
45,2,2,45
46,1,1,26
47,2,2,45
48,1,1,27
49,2,2,45
50,1,1,50
51,2,2,33
52,1,1,50
53,2,2,40
54,1,1,44
55,1,1,44
56,2,2,51
57,1,1,59
58,1,1,38
59,1,1,59
61,1,1,42
62,2,2,46
63,2,2,46
65,1,1,56
66,2,2,34
67,1,1,56
68,2,2,60
69,1,2,46
70,1,2,60
71,2,1,41
72,1,2,46
73,1,2,46
74,1,2,46
75,1,1,59
76,2,2,39
77,1,2,63
78,2,2,63
79,2,2,63
80,1,1,47
81,2,2,63
82,1,2,57
83,1,1,35
84,1,1,35
85,2,2,57
86,1,1,35
87,2,1,62
88,1,1,47
89,1,1,62
90,2,1,62
91,1,1,62
92,1,1,47
93,1,1,47
94,1,1,58
95,1,2,39
96,2,2,39
97,1,2,63
98,2,2,63
99,1,1,47
100,1,1,47
101,2,2,43
103,2,2,63
104,2,1,35
105,2,2,57
106,2,2,57
107,1,1,35
108,2,1,62
110,1,1,47
111,1,1,62
112,1,1,47
113,1,1,47
114,1,1,59
115,1,1,42
116,2,2,46
117,2,2,46
118,1,1,61
119,2,2,46
120,1,1,61
121,1,1,42
122,2,2,46
123,2,2,46
124,1,1,56
125,2,2,34
126,1,1,56
127,2,2,34
128,1,1,56
129,2,2,34
130,2,2,60
131,2,1,41
132,2,2,60
133,1,2,46
134,1,2,46
135,1,2,39
136,2,2,39
137,1,1,59
138,2,2,39
139,2,2,43
140,2,2,63
142,2,2,63
144,1,1,47
145,1,2,57
147,2,2,57
148,1,1,35
149,2,1,62
151,1,1,47
152,1,1,47
153,2,1,62
154,1,1,47
155,1,1,47
156,1,1,58
157,1,1,58
158,1,1,58
159,2,2,39
160,1,1,47
161,1,2,57
162,2,1,62
163,1,1,62
164,1,1,62
165,1,1,47
166,2,1,62
167,1,1,62
168,1,1,47
170,1,1,37
171,1,1,27
173,1,1,27
174,1,1,37
175,1,1,27
176,1,1,37
177,1,1,26
178,1,1,42
179,1,1,26
180,1,2,45
181,1,1,26
182,1,2,45
183,1,1,26
184,1,2,45
185,1,1,27
186,1,1,42
188,1,2,45
189,1,1,27
190,1,2,45
191,1,1,27
192,1,2,45
193,1,1,48
194,1,1,32
195,1,1,50
196,1,1,32
197,1,1,50
198,1,1,32
199,1,1,50
200,1,1,32
202,1,2,40
203,1,2,51
204,2,1,44
205,1,2,51
206,2,1,44
208,2,1,44
209,1,1,49
210,1,2,40
211,1,2,51
214,2,1,44
215,1,2,51
216,2,1,44
217,1,1,27
218,1,1,37
219,1,1,27
220,1,1,37
221,1,1,27
222,1,1,37
223,1,1,27
224,1,1,37
225,1,1,26
226,1,2,43
227,1,1,26
228,2,2,45
230,2,2,45
231,1,1,26
233,1,1,27
234,1,2,43
235,1,1,27
236,2,2,45
237,1,1,27
238,2,2,45
239,1,1,27
240,2,2,45
241,1,1,48
242,1,2,33
243,1,1,50
244,2,2,33
245,1,1,50
246,2,2,33
247,1,1,50
248,2,2,33
249,1,1,49
250,2,2,40
252,1,1,44
253,2,2,51
254,1,1,44
255,2,2,51
256,1,1,44
257,1,1,49
258,2,2,40
259,2,2,51
260,1,1,44
261,2,2,51
262,1,1,44
264,1,1,44
265,1,1,27
266,1,1,36
267,1,1,27
268,1,1,36
269,1,1,27
270,1,1,36
271,1,1,27
272,1,1,36
273,1,1,26
274,1,2,43
276,2,2,45
277,1,1,26
278,2,2,45
281,1,1,27
282,1,2,43
283,1,1,27
284,2,2,45
285,1,1,27
286,2,2,45
287,1,1,27
288,2,2,45
289,1,1,48
291,1,1,50
292,2,2,33
293,1,1,50
294,2,2,33
295,1,1,50
297,1,1,49
298,2,2,40
299,2,2,51
300,1,1,44
302,1,1,44
303,2,2,51
304,1,1,44
305,1,1,49
306,2,2,40
307,2,2,51
308,1,1,44
309,2,2,51
310,1,1,44
311,2,2,51
312,1,1,44
313,1,1,59
314,1,1,38
316,1,1,38
317,1,1,59
318,1,1,38
319,1,1,59
320,1,1,38
321,1,1,61
322,1,1,42
323,1,1,61
324,2,2,46
325,1,1,61
326,2,2,46
327,1,1,61
328,2,2,46
329,1,1,61
330,1,1,42
331,1,1,61
332,2,2,46
333,1,1,61
334,2,2,46
335,1,1,61
336,2,2,46
337,1,1,56
338,1,2,34
339,1,1,56
340,2,2,34
341,1,1,56
342,2,2,34
343,1,1,56
344,2,2,34
346,2,1,41
347,2,2,60
348,1,2,46
349,2,2,60
351,2,2,60
352,1,2,46
353,1,2,60
354,2,1,41
355,2,2,60
357,2,2,60
358,1,2,46
359,2,2,60
360,1,2,46
362,1,2,39
364,2,2,39
365,1,1,59
366,2,2,39
367,1,1,59
368,2,2,39
369,1,2,63
370,2,2,43
371,2,2,63
372,1,1,47
