,y,prediction,leaf
0,1,1,51
1,1,1,41
2,1,1,55
3,1,1,47
4,1,2,43
5,1,2,45
6,1,1,55
7,2,1,35
8,2,1,49
9,2,2,42
10,2,2,38
11,2,2,43
12,1,1,49
13,1,1,54
14,2,1,39
15,1,1,47
16,1,1,54
17,1,1,54
18,1,1,47
19,2,1,50
20,2,2,45
21,1,1,55
22,1,1,47
23,1,1,46
24,1,1,55
25,2,2,43
26,1,1,54
27,2,1,39
28,1,1,55
29,1,1,35
30,1,1,54
31,1,1,54
32,1,1,50
33,1,1,37
34,1,1,37
35,1,1,55
36,1,1,54
37,1,1,54
38,2,1,37
39,1,1,39
40,1,1,47
41,1,2,43
42,1,2,43
43,1,1,55
44,1,1,54
45,2,2,43
46,1,1,35
47,1,1,50
48,1,1,39
49,1,1,54
50,1,1,37
51,1,1,54
52,2,2,45
53,2,1,50
54,1,1,55
55,2,1,39
56,1,1,47
57,1,1,37
58,1,1,35
59,1,1,33
60,1,2,43
61,1,1,54
62,1,1,35
63,2,2,45
64,1,1,54
65,1,1,35
66,1,1,54
67,2,1,35
68,2,2,38
69,1,1,54
70,1,1,54
71,1,1,49
72,2,2,43
73,1,1,54
74,1,1,39
75,1,1,54
76,1,1,39
77,1,1,47
78,1,1,54
79,1,1,47
80,1,1,54
81,1,2,43
82,1,1,35
83,1,1,35
84,2,1,55
85,1,1,55
86,2,1,35
87,1,2,45
88,1,1,54
89,2,1,51
90,1,1,39
91,1,1,55
92,1,1,54
93,1,1,32
94,2,2,43
95,1,1,54
96,2,2,45
97,2,1,39
98,1,1,55
99,1,1,54
100,2,2,45
101,2,2,42
102,1,1,51
103,1,1,54
104,1,1,54
105,2,1,33
106,1,1,62
107,1,1,54
108,1,1,54
109,1,1,35
110,1,1,49
111,2,2,45
112,2,1,35
113,1,1,37
114,1,1,55
115,1,1,47
116,1,1,39
117,2,1,39
118,1,1,39
119,1,1,54
120,1,1,54
121,1,2,42
122,1,1,49
123,2,2,43
124,1,1,54
125,2,2,42
126,1,1,54
127,2,1,37
128,1,1,33
129,1,1,55
130,1,1,54
131,1,1,54
132,1,1,35
133,1,2,43
134,1,1,55
135,2,2,45
136,1,1,35
137,1,1,37
138,1,1,54
139,2,1,39
140,1,1,35
141,1,1,54
142,1,1,54
143,2,1,55
144,1,1,55
145,1,1,54
146,1,1,37
147,1,1,55
148,1,1,47
149,1,1,55
150,1,1,55
151,1,1,54
152,1,1,49
153,1,1,54
154,2,1,55
155,1,1,35
156,1,1,49
157,1,1,55
158,1,1,54
159,1,1,51
160,1,1,55
161,1,1,54
162,1,1,50
163,1,1,54
164,2,2,45
165,1,1,55
166,1,1,55
167,1,1,51
168,1,1,54
169,1,1,55
170,1,1,54
171,1,1,33
172,2,1,39
173,1,1,49
174,2,2,43
175,1,1,54
176,1,1,54
177,1,1,54
178,1,1,54
179,1,2,43
180,2,2,38
181,1,1,55
182,1,1,54
183,2,1,47
184,2,1,39
185,1,1,33
186,1,1,50
187,1,1,51
188,1,2,45
189,2,1,44
190,1,1,55
191,1,1,37
192,1,2,43
193,1,1,39
194,1,1,41
195,1,1,47
196,1,1,55
197,2,1,50
198,2,2,45
199,1,1,54
200,1,1,49
201,1,1,54
202,2,2,42
203,1,1,55
204,1,1,55
205,1,1,54
206,2,2,43
207,1,1,54
208,2,1,35
209,1,1,54
210,1,1,35
211,2,1,35
212,1,1,54
213,1,1,35
214,2,1,47
215,2,1,50
216,1,1,55
217,1,2,43
218,1,2,43
219,1,1,54
220,1,1,37
221,1,1,55
222,1,1,53
223,1,1,34
224,1,1,55
225,1,1,54
226,1,1,55
227,1,1,35
228,1,1,55
229,1,1,55
230,1,1,54
231,1,1,55
232,1,1,54
233,1,1,54
234,2,1,48
235,1,1,35
236,1,1,55
237,2,2,42
238,2,2,45
239,1,1,54
240,2,2,43
241,1,1,34
242,1,1,37
243,1,1,54
244,1,1,55
245,1,1,35
246,2,1,35
247,1,1,54
248,2,1,39
249,1,1,35
250,2,2,45
251,1,2,43
252,1,1,55
253,1,1,54
254,1,1,55
255,2,1,35
256,1,1,54
257,1,1,54
258,1,1,55
259,1,1,55
260,1,1,51
261,1,1,35
262,1,1,54
263,1,1,39
264,1,1,47
265,2,2,38
266,1,1,54
267,2,1,35
268,1,1,49
269,2,1,33
270,2,1,35
271,1,1,54
272,1,2,45
273,1,1,49
274,1,1,54
275,1,1,35
276,2,1,39
277,1,1,54
278,1,1,54
279,2,1,37
280,1,1,49
281,2,1,39
282,1,1,54
283,1,1,51
284,1,1,54
285,2,2,45
286,2,2,45
287,1,1,55
288,1,1,49
289,1,1,47
290,1,2,43
291,1,1,54
292,1,1,48
293,1,1,54
294,1,1,49
295,1,1,34
296,1,1,51
297,1,2,45
298,1,1,54
299,1,1,55
300,2,2,43
301,1,1,54
302,2,1,33
303,2,1,35
304,1,1,37
305,1,1,55
306,1,1,54
307,1,1,55
308,2,1,37
309,2,1,39
310,1,1,49
311,2,2,45
312,1,1,54
313,2,1,51
314,1,1,54
315,1,1,54
316,1,1,39
317,1,1,47
318,1,1,54
319,1,1,55
320,1,1,35
321,1,1,39
322,1,1,54
323,1,1,54
324,1,1,44
325,1,1,35
326,1,1,54
327,2,1,39
328,1,1,35
329,1,1,55
330,1,1,55
331,1,1,49
332,1,1,55
333,1,1,47
334,1,1,35
335,1,1,54
336,1,1,54
337,1,1,51
338,1,1,54
339,1,1,35
340,1,1,54
341,2,1,39
342,2,1,35
343,1,1,54
344,1,1,54
345,1,1,51
346,1,1,47
347,1,1,54
348,1,1,55
349,1,1,49
350,2,2,42
351,1,1,33
352,2,2,42
353,1,1,47
354,2,2,43
355,2,1,35
356,1,1,55
357,2,1,39
358,1,1,35
359,1,1,47
360,1,1,47
361,2,2,45
362,1,2,43
363,2,1,50
364,1,1,54
365,1,1,33
366,1,1,39
367,1,1,54
368,2,1,50
369,1,1,55
370,1,1,54
371,1,1,54
372,2,1,39
