,0,1,2
0,1.0,0.0,0.0
1,1.0,0.0,0.0
2,0.027777777777777776,0.7916666666666666,0.18055555555555555
3,1.0,0.0,0.0
4,1.0,0.0,0.0
5,1.0,0.0,0.0
6,0.7692307692307693,0.23076923076923078,0.0
7,0.7692307692307693,0.23076923076923078,0.0
8,1.0,0.0,0.0
9,1.0,0.0,0.0
10,1.0,0.0,0.0
11,1.0,0.0,0.0
12,1.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,0.7692307692307693,0.23076923076923078,0.0
16,0.7692307692307693,0.23076923076923078,0.0
17,0.7692307692307693,0.23076923076923078,0.0
18,0.7692307692307693,0.23076923076923078,0.0
19,0.7692307692307693,0.23076923076923078,0.0
20,0.7692307692307693,0.23076923076923078,0.0
21,0.7692307692307693,0.23076923076923078,0.0
22,1.0,0.0,0.0
23,1.0,0.0,0.0
24,0.7692307692307693,0.23076923076923078,0.0
25,0.7692307692307693,0.23076923076923078,0.0
26,1.0,0.0,0.0
27,1.0,0.0,0.0
28,0.7692307692307693,0.23076923076923078,0.0
29,1.0,0.0,0.0
30,1.0,0.0,0.0
31,0.7692307692307693,0.23076923076923078,0.0
32,0.7692307692307693,0.23076923076923078,0.0
33,1.0,0.0,0.0
34,0.7692307692307693,0.23076923076923078,0.0
35,0.7692307692307693,0.23076923076923078,0.0
36,0.7692307692307693,0.23076923076923078,0.0
37,0.027777777777777776,0.7916666666666666,0.18055555555555555
38,0.7692307692307693,0.23076923076923078,0.0
39,1.0,0.0,0.0
40,1.0,0.0,0.0
41,0.7692307692307693,0.23076923076923078,0.0
42,1.0,0.0,0.0
43,1.0,0.0,0.0
44,1.0,0.0,0.0
45,1.0,0.0,0.0
46,1.0,0.0,0.0
47,1.0,0.0,0.0
48,1.0,0.0,0.0
49,1.0,0.0,0.0
50,0.7692307692307693,0.23076923076923078,0.0
51,1.0,0.0,0.0
52,1.0,0.0,0.0
53,0.0,1.0,0.0
54,0.027777777777777776,0.7916666666666666,0.18055555555555555
55,0.027777777777777776,0.7916666666666666,0.18055555555555555
56,0.027777777777777776,0.7916666666666666,0.18055555555555555
57,0.027777777777777776,0.7916666666666666,0.18055555555555555
58,0.027777777777777776,0.7916666666666666,0.18055555555555555
59,0.027777777777777776,0.7916666666666666,0.18055555555555555
60,0.027777777777777776,0.7916666666666666,0.18055555555555555
61,0.027777777777777776,0.7916666666666666,0.18055555555555555
62,0.7692307692307693,0.23076923076923078,0.0
63,0.027777777777777776,0.7916666666666666,0.18055555555555555
64,0.7692307692307693,0.23076923076923078,0.0
65,0.027777777777777776,0.7916666666666666,0.18055555555555555
66,0.027777777777777776,0.7916666666666666,0.18055555555555555
67,0.7692307692307693,0.23076923076923078,0.0
68,0.7692307692307693,0.23076923076923078,0.0
69,0.027777777777777776,0.7916666666666666,0.18055555555555555
70,0.027777777777777776,0.7916666666666666,0.18055555555555555
71,0.7692307692307693,0.23076923076923078,0.0
72,0.027777777777777776,0.7916666666666666,0.18055555555555555
73,0.027777777777777776,0.7916666666666666,0.18055555555555555
74,0.027777777777777776,0.7916666666666666,0.18055555555555555
75,0.027777777777777776,0.7916666666666666,0.18055555555555555
76,0.027777777777777776,0.7916666666666666,0.18055555555555555
77,0.027777777777777776,0.7916666666666666,0.18055555555555555
78,0.027777777777777776,0.7916666666666666,0.18055555555555555
79,0.027777777777777776,0.7916666666666666,0.18055555555555555
80,0.027777777777777776,0.7916666666666666,0.18055555555555555
81,0.027777777777777776,0.7916666666666666,0.18055555555555555
82,0.027777777777777776,0.7916666666666666,0.18055555555555555
83,0.027777777777777776,0.7916666666666666,0.18055555555555555
84,0.027777777777777776,0.7916666666666666,0.18055555555555555
85,0.7692307692307693,0.23076923076923078,0.0
86,0.027777777777777776,0.7916666666666666,0.18055555555555555
87,0.027777777777777776,0.7916666666666666,0.18055555555555555
88,0.027777777777777776,0.7916666666666666,0.18055555555555555
89,0.027777777777777776,0.7916666666666666,0.18055555555555555
90,0.027777777777777776,0.7916666666666666,0.18055555555555555
91,0.027777777777777776,0.7916666666666666,0.18055555555555555
92,0.027777777777777776,0.7916666666666666,0.18055555555555555
93,0.027777777777777776,0.7916666666666666,0.18055555555555555
94,0.027777777777777776,0.7916666666666666,0.18055555555555555
