,y,prediction,leaf
0,1,1,42
1,1,1,27
3,1,1,34
4,1,1,26
5,1,1,26
6,1,1,26
7,1,1,27
8,1,1,27
9,1,1,48
10,1,1,32
11,1,1,49
12,1,1,49
13,2,1,44
14,1,1,32
15,2,1,44
17,1,1,38
18,2,2,46
19,1,1,26
20,2,2,46
22,1,1,27
23,1,1,38
25,1,1,27
27,1,1,27
28,2,2,46
29,1,1,50
30,1,1,50
31,2,2,51
32,2,2,51
33,1,2,51
34,2,2,36
36,1,2,46
37,2,2,51
38,1,2,46
39,1,1,38
40,1,1,42
41,1,1,27
42,1,1,42
43,1,1,26
44,2,2,46
45,2,2,46
46,1,1,26
48,1,1,27
49,2,2,46
50,1,1,50
51,2,1,41
52,1,1,50
53,2,2,36
54,1,2,46
55,1,2,46
56,2,2,51
57,1,1,59
58,1,2,43
59,1,1,59
60,2,2,45
61,1,1,35
62,2,2,45
63,2,2,45
64,1,1,62
65,1,1,56
66,2,2,40
67,1,1,56
68,2,1,61
69,1,1,44
70,1,2,60
71,2,2,33
72,1,1,44
73,1,1,44
74,1,1,44
75,1,1,59
76,2,2,43
77,1,2,63
78,2,2,63
79,2,2,63
80,1,1,47
81,2,2,63
82,1,2,57
83,1,1,41
84,1,1,41
85,2,2,57
86,1,1,41
87,2,2,60
88,1,1,47
89,1,1,61
90,2,2,60
91,1,1,61
92,1,1,47
93,1,1,47
94,1,1,58
95,1,2,39
96,2,2,43
97,1,2,63
98,2,2,63
99,1,1,47
101,2,2,39
102,2,2,63
103,2,2,63
104,2,1,37
105,2,2,57
106,2,2,57
107,1,1,41
108,2,2,60
109,1,1,61
110,1,1,47
111,1,1,61
112,1,1,47
113,1,1,47
114,1,1,59
115,1,1,34
116,2,2,45
117,2,2,45
118,1,1,62
119,2,2,45
120,1,1,62
121,1,1,35
123,2,2,45
124,1,1,56
125,2,2,40
126,1,1,56
127,2,2,40
128,1,1,56
129,2,2,40
130,2,1,61
131,2,2,33
132,2,1,61
133,1,1,44
134,1,1,44
136,2,2,43
137,1,1,59
138,2,2,43
139,2,2,39
140,2,2,63
141,1,2,63
142,2,2,63
143,2,2,63
144,1,1,47
145,1,2,57
146,1,1,41
147,2,2,57
148,1,1,41
150,1,1,61
151,1,1,47
152,1,1,47
153,2,2,60
154,1,1,47
155,1,1,47
156,1,1,58
157,1,1,58
158,1,1,58
159,2,2,43
160,1,1,47
161,1,2,57
162,2,2,60
163,1,1,61
164,1,1,61
165,1,1,47
166,2,2,60
167,1,1,61
168,1,1,47
169,1,1,27
170,1,1,35
171,1,1,27
172,1,1,42
173,1,1,27
174,1,1,42
175,1,1,27
176,1,1,42
177,1,1,26
178,1,1,34
181,1,1,26
182,1,2,45
183,1,1,26
184,1,2,45
185,1,1,27
186,1,1,35
187,1,1,27
188,1,2,45
192,1,2,45
195,1,1,48
196,1,2,40
197,1,1,48
198,1,2,40
199,1,1,48
200,1,2,40
201,1,1,49
202,1,1,32
203,1,1,49
205,1,1,49
206,2,1,44
207,1,1,49
208,2,1,44
209,1,1,49
210,1,1,32
211,1,1,49
212,2,1,44
213,1,1,49
214,2,1,44
216,2,1,44
217,1,1,27
218,1,1,38
220,1,1,42
221,1,1,27
222,1,1,42
223,1,1,27
224,1,1,42
225,1,1,26
226,1,1,38
227,1,1,26
228,2,2,46
229,1,1,26
230,2,2,46
231,1,1,26
232,2,2,46
233,1,1,27
234,1,1,38
235,1,1,27
237,1,1,27
238,2,2,46
239,1,1,27
240,2,2,46
241,1,1,50
242,1,2,36
243,1,1,50
244,2,1,41
245,1,1,50
246,2,1,41
247,1,1,50
249,1,2,51
250,2,2,36
251,2,2,51
252,1,2,46
253,2,2,51
254,1,2,46
255,2,2,51
256,1,2,46
257,1,2,51
258,2,2,36
259,2,2,51
260,1,2,46
261,2,2,51
262,1,2,46
263,2,2,51
264,1,2,46
265,1,1,27
266,1,1,38
267,1,1,27
268,1,1,42
269,1,1,27
270,1,1,42
271,1,1,27
272,1,1,42
273,1,1,26
274,1,1,38
275,1,1,26
276,2,2,46
277,1,1,26
278,2,2,46
279,1,1,26
280,2,2,46
281,1,1,27
283,1,1,27
285,1,1,27
286,2,2,46
287,1,1,27
288,2,2,46
289,1,1,50
290,1,2,36
291,1,1,50
292,2,1,41
293,1,1,50
294,2,1,41
295,1,1,50
296,2,1,41
297,1,2,51
298,2,2,36
299,2,2,51
301,2,2,51
302,1,2,46
303,2,2,51
304,1,2,46
