,y,prediction,leaf
1499,2,1,37
447,2,1,55
633,1,1,55
2462,1,1,37
239,1,1,41
910,1,1,39
958,1,1,39
2583,1,1,37
443,1,1,55
2439,1,1,39
1068,1,1,39
1888,1,1,37
1940,1,1,39
510,1,1,37
1266,1,1,39
1347,1,1,37
1833,1,1,37
20,1,1,39
2065,1,1,39
776,1,1,61
602,1,1,37
1541,1,1,45
1899,1,1,37
794,1,1,39
2171,1,1,37
1805,1,1,37
524,1,1,37
1400,1,1,37
2118,1,1,39
1472,1,1,37
947,1,1,39
1075,1,1,39
2562,1,1,39
179,1,1,41
1116,1,1,37
1657,1,1,37
922,1,1,61
916,1,1,39
1129,1,1,37
1549,1,1,45
2369,1,1,37
481,1,1,61
1189,1,1,37
935,1,1,39
625,1,1,37
2212,1,1,37
60,1,1,39
2220,1,1,37
1138,1,1,37
195,1,1,42
295,2,1,42
571,1,1,48
2365,1,1,37
636,1,1,61
686,1,1,63
1800,1,1,37
2185,1,1,39
2488,1,1,37
797,1,1,61
1565,1,1,37
2515,1,1,37
1813,1,1,37
811,1,1,39
1552,2,1,42
1424,1,1,39
829,1,1,61
579,1,1,39
1508,1,1,37
10,1,1,39
112,1,1,39
285,2,1,55
1566,1,1,37
2018,1,1,37
740,1,1,37
1972,1,1,37
43,1,1,39
2091,1,1,39
1254,1,1,39
546,1,1,37
147,1,1,39
413,2,1,55
1299,1,1,37
2302,1,1,37
472,2,1,37
407,1,1,55
1314,1,1,37
194,1,1,41
2502,1,1,37
1397,1,1,37
2329,1,1,37
2409,1,1,37
2149,1,1,37
2328,1,1,37
1858,1,1,39
414,1,1,55
490,1,1,61
1383,1,1,37
971,1,1,39
1578,1,1,37
570,1,1,55
798,1,1,61
1027,1,1,39
2168,1,1,37
2433,1,1,39
615,1,1,37
1226,1,1,37
2222,1,1,37
1463,1,1,37
69,1,1,39
1790,1,1,37
1637,1,1,37
1592,1,1,39
545,1,1,61
1139,1,1,37
85,1,1,37
1569,1,1,44
1321,1,1,37
2295,1,1,37
2318,1,1,37
1791,1,1,37
1007,1,1,39
1468,1,1,37
1630,1,1,37
1132,1,1,37
1515,1,1,37
71,1,1,39
2572,1,1,37
836,1,1,39
32,1,1,37
800,1,1,61
2200,1,1,37
2096,1,1,39
292,1,1,39
2161,1,1,37
370,1,1,39
1925,1,1,39
1029,1,1,39
182,1,1,41
678,1,1,39
1363,1,1,37
16,1,1,39
2106,1,1,39
2232,1,1,37
2223,1,1,37
2367,1,1,37
1388,1,1,37
1161,1,1,37
1512,1,1,37
1386,1,1,37
1290,1,1,37
1455,1,1,37
1292,1,1,39
170,1,1,41
457,1,1,39
938,1,1,39
307,1,1,39
1171,1,1,39
1082,1,1,39
2565,1,1,36
28,1,1,39
2207,1,1,37
1241,1,1,37
357,1,1,55
1728,1,1,39
2347,1,1,55
1627,1,1,37
1427,1,1,39
1618,1,1,42
2513,1,1,37
1478,1,1,37
2316,1,1,37
1507,1,1,37
1828,1,1,61
2383,1,1,37
550,1,1,39
553,2,1,61
1419,1,1,39
243,1,1,42
438,2,1,38
651,1,1,55
603,1,1,37
337,1,1,43
1648,1,1,39
1595,1,1,39
2527,1,1,39
2551,1,1,37
515,1,1,61
2139,1,1,37
1707,1,1,37
1465,1,1,37
655,1,1,38
1511,1,1,37
1066,1,1,39
1987,1,1,37
2197,1,1,37
1535,1,1,39
2379,1,1,37
1262,1,1,39
917,1,1,39
645,1,1,61
1130,1,1,37
2567,1,1,37
1853,1,1,39
702,1,1,51
1871,1,1,39
1720,1,1,39
95,1,1,39
1602,1,1,39
1394,1,1,37
247,1,1,37
861,1,1,37
1537,1,1,37
2358,1,1,37
2453,1,1,37
707,1,1,42
525,1,1,37
2451,1,1,37
2138,1,1,37
1227,1,1,37
331,1,1,39
1598,1,1,39
1752,1,1,39
1757,1,1,39
572,1,1,37
1089,1,1,39
1681,1,1,37
1402,1,1,37
1423,1,1,39
2031,1,1,37
2376,1,1,37
2150,1,1,37
167,1,1,39
125,1,1,39
366,1,1,39
1607,1,1,39
1260,1,1,39
157,1,1,39
984,1,1,39
1953,1,1,37
825,1,1,61
72,1,1,39
2436,1,1,39
501,1,1,39
1658,1,1,37
466,1,1,61
1826,1,1,37
1333,1,1,37
474,1,1,55
2052,1,1,37
1342,1,1,36
121,1,1,39
2340,1,1,37
130,1,1,39
1112,1,1,37
172,1,1,39
1942,1,1,39
599,1,1,37
1056,1,1,39
639,2,1,61
677,1,1,39
1167,1,1,39
2435,1,1,39
1479,1,1,37
1356,1,1,36
560,1,1,61
1861,1,1,39
1103,1,1,39
1076,1,1,39
1145,1,1,37
1986,1,1,37
301,2,1,42
1834,1,1,37
1176,1,1,39
356,2,1,42
2307,1,1,37
1291,1,1,37
1609,1,1,37
448,1,1,49
376,2,1,61
196,1,1,41
1187,1,1,39
541,1,1,39
1010,1,1,39
2570,1,1,37
1164,1,1,37
1603,1,1,39
932,1,1,39
690,1,1,39
1009,1,1,39
1546,1,1,42
1190,1,1,37
343,2,1,42
2119,1,1,39
136,1,1,39
2198,1,1,37
1201,1,1,37
1102,1,1,39
371,1,1,39
208,1,1,41
950,1,1,39
820,1,1,37
403,2,1,55
1675,1,1,37
2498,1,1,37
430,2,1,55
1670,1,1,37
2169,1,1,37
2423,1,1,39
1228,1,1,37
610,1,1,37
559,1,1,55
1852,1,1,39
1868,1,1,39
2533,1,1,39
2254,1,1,37
1610,1,1,37
1584,1,1,39
601,1,1,39
980,1,1,39
2213,1,1,37
1199,1,1,39
2582,1,1,37
1579,1,1,37
460,1,1,37
1320,1,1,37
673,1,1,37
965,1,1,39
659,1,1,37
2452,1,1,37
1460,1,1,37
731,1,1,39
444,2,1,55
2043,1,1,37
1898,1,1,37
2334,1,1,37
2560,1,1,39
2196,1,1,37
2157,1,1,37
1316,1,1,37
433,2,1,58
1965,1,1,37
86,1,1,37
2248,1,1,37
2040,1,1,37
1,1,1,39
375,1,1,39
1992,1,1,37
2557,1,1,37
2391,1,1,37
1780,1,1,39
926,1,1,39
723,1,1,51
1003,1,1,39
735,1,1,42
1785,2,1,48
2078,1,1,37
1605,1,1,39
128,1,1,42
368,1,1,39
399,1,1,48
1459,1,1,37
637,1,1,61
670,1,1,37
739,1,1,57
2555,1,1,37
1011,1,1,39
1330,1,1,37
311,1,1,39
1238,1,1,37
1343,1,1,37
2146,1,1,37
715,2,1,55
904,1,1,37
252,1,1,42
566,1,1,55
1061,1,1,39
986,1,1,39
2132,1,1,61
2160,1,1,37
593,2,1,37
260,1,1,41
2190,1,1,37
1711,1,1,42
2526,1,1,39
1380,1,1,37
1042,1,1,39
1807,1,1,37
338,1,1,51
1930,1,1,39
1864,1,1,39
974,1,1,39
253,2,2,50
2448,1,1,37
1212,1,1,37
1688,1,1,42
993,1,1,39
1258,1,1,39
1096,1,1,39
364,1,1,38
1957,1,1,37
2408,1,1,37
297,1,1,55
1095,1,1,39
2147,1,1,37
319,1,1,43
83,1,1,37
2505,1,1,37
1911,1,1,39
756,1,1,37
2076,1,1,37
2158,1,1,37
1469,1,1,37
831,1,1,39
150,1,1,37
1769,1,1,39
568,1,1,37
997,1,1,39
536,1,1,37
223,1,1,63
1107,1,1,37
2130,1,1,37
1059,1,1,39
994,1,1,39
1601,1,1,39
511,1,1,61
1503,1,1,37
1144,1,1,37
1371,1,1,37
832,1,1,37
2034,1,1,37
2156,1,1,37
244,1,1,41
2298,1,1,37
187,1,1,39
113,1,1,37
1730,1,1,37
888,1,1,37
1085,1,1,39
27,1,1,37
1302,1,1,37
1977,1,1,37
1395,1,1,37
1880,1,1,61
727,1,1,39
918,1,1,39
1995,1,1,37
2323,1,1,37
1382,1,1,37
88,1,1,37
669,1,1,39
1080,1,1,39
802,1,1,55
1005,1,1,39
89,1,1,39
879,1,1,39
848,1,1,61
718,1,1,55
2548,1,1,37
192,1,1,41
2275,1,1,39
2556,1,1,37
1428,1,1,39
425,1,1,55
1090,1,1,39
1870,1,1,39
964,1,1,39
1719,1,1,39
1403,1,1,37
1971,1,1,37
2166,1,1,37
265,1,1,55
1500,1,1,36
660,1,1,37
1744,1,1,37
1210,1,1,39
2303,1,1,37
581,1,1,37
839,1,1,37
1733,1,1,37
401,1,1,55
450,1,1,55
2066,1,1,37
1803,1,1,37
1927,1,1,39
18,1,1,39
82,1,1,39
2284,2,1,37
1568,2,1,37
873,1,1,37
1836,1,1,44
351,2,2,52
87,1,1,39
1060,1,1,39
828,1,1,39
870,1,1,37
1405,1,1,61
2524,1,1,37
2390,1,1,37
1377,1,1,37
398,1,1,55
2529,1,1,37
