,y,prediction,leaf
0,1,1,62
1,1,1,62
2,1,1,62
3,1,1,62
4,1,1,120
6,1,1,62
7,1,1,62
8,1,1,25
9,1,1,26
11,1,1,62
12,1,1,62
13,1,1,62
14,1,1,62
15,1,1,62
16,1,1,62
17,1,1,62
18,1,1,62
19,1,1,26
20,1,1,26
22,1,1,25
23,1,1,26
24,1,1,25
25,1,1,25
26,1,1,62
27,1,1,62
28,1,1,25
29,1,1,26
30,1,1,62
31,1,1,62
32,1,1,25
33,1,1,62
34,1,1,62
36,1,1,25
37,1,1,62
38,1,1,25
39,1,1,26
40,1,1,26
41,1,1,25
42,1,1,62
43,1,1,120
44,1,1,26
45,1,1,62
46,1,1,62
48,1,1,62
49,1,1,62
50,1,1,62
51,1,1,62
52,1,1,62
53,1,1,62
54,1,1,62
55,1,1,62
56,1,1,26
58,1,1,62
60,2,2,28
61,2,2,28
62,2,2,121
63,2,2,63
65,2,2,121
66,2,2,63
68,2,2,27
69,2,2,123
70,2,2,27
71,2,2,63
72,2,2,63
73,2,2,24
74,2,2,27
75,2,2,63
76,2,2,63
77,2,2,63
79,2,2,63
80,2,2,63
81,2,2,123
82,2,2,123
83,2,2,63
84,2,2,63
85,2,2,63
86,2,2,63
87,2,2,63
88,2,2,123
89,2,2,123
90,2,2,63
91,2,2,63
92,2,2,63
93,2,2,63
94,2,2,63
95,2,2,27
97,2,2,63
98,2,2,123
99,2,2,63
100,2,2,123
101,2,2,63
102,2,2,63
103,2,2,63
104,2,2,121
105,2,2,63
106,2,2,63
107,2,2,63
108,2,2,63
109,2,2,123
110,2,2,63
111,2,2,63
112,2,2,123
113,2,2,63
114,2,2,63
117,2,2,63
118,2,2,63
119,2,2,63
120,2,2,121
121,2,2,63
122,2,2,63
123,2,2,63
124,2,2,63
125,2,2,63
126,2,2,63
127,2,2,63
128,2,2,63
129,2,2,63
130,3,3,29
132,3,3,29
133,3,3,29
134,3,3,5
135,3,3,5
137,3,3,5
138,3,3,5
139,3,3,5
140,3,3,5
141,3,3,5
142,3,3,5
143,3,3,5
144,3,3,4
145,3,3,5
146,3,3,5
147,3,3,5
148,3,3,5
149,3,3,29
150,3,3,29
151,3,3,29
152,3,3,29
153,3,3,5
154,3,3,5
156,3,3,5
157,3,3,5
158,3,3,122
159,3,3,29
160,3,3,29
161,3,3,5
162,3,3,5
163,3,3,5
164,3,3,5
165,3,3,5
166,3,3,29
167,3,3,5
169,3,3,122
170,3,3,5
171,3,3,5
172,3,3,5
173,3,3,5
174,3,3,5
175,3,3,4
176,3,3,4
177,3,3,5
