,0,1,2,3,4
0,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
1,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
2,1.0,0.0,0.0,0.0,0.0
3,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
4,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
5,1.0,0.0,0.0,0.0,0.0
6,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
7,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
8,1.0,0.0,0.0,0.0,0.0
9,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
10,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
11,1.0,0.0,0.0,0.0,0.0
12,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
13,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
14,1.0,0.0,0.0,0.0,0.0
15,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
16,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
17,1.0,0.0,0.0,0.0,0.0
18,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
19,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
20,1.0,0.0,0.0,0.0,0.0
21,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
22,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
23,1.0,0.0,0.0,0.0,0.0
24,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
25,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
26,1.0,0.0,0.0,0.0,0.0
27,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
28,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
29,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
30,1.0,0.0,0.0,0.0,0.0
31,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
32,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
33,1.0,0.0,0.0,0.0,0.0
34,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
35,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
36,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
37,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
38,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
39,1.0,0.0,0.0,0.0,0.0
40,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
41,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
42,1.0,0.0,0.0,0.0,0.0
43,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
44,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
45,1.0,0.0,0.0,0.0,0.0
46,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
47,1.0,0.0,0.0,0.0,0.0
48,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
49,1.0,0.0,0.0,0.0,0.0
50,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
51,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
52,1.0,0.0,0.0,0.0,0.0
53,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
54,1.0,0.0,0.0,0.0,0.0
55,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
56,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
57,1.0,0.0,0.0,0.0,0.0
58,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
59,1.0,0.0,0.0,0.0,0.0
60,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
61,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
62,1.0,0.0,0.0,0.0,0.0
63,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
64,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
65,1.0,0.0,0.0,0.0,0.0
66,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
67,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
68,1.0,0.0,0.0,0.0,0.0
69,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
70,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
71,1.0,0.0,0.0,0.0,0.0
72,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
73,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
74,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
75,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
76,1.0,0.0,0.0,0.0,0.0
77,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
78,1.0,0.0,0.0,0.0,0.0
79,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
80,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
81,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
82,1.0,0.0,0.0,0.0,0.0
83,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
84,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
85,1.0,0.0,0.0,0.0,0.0
86,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
87,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
88,1.0,0.0,0.0,0.0,0.0
89,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
90,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
91,1.0,0.0,0.0,0.0,0.0
92,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
93,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
94,1.0,0.0,0.0,0.0,0.0
95,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
96,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
97,1.0,0.0,0.0,0.0,0.0
98,0.0,0.5860794084552323,0.00032149172158816913,0.3661790708889246,0.04742002893425494
