,y,prediction,leaf
0,1,1,5
1,1,1,6
2,1,1,7
3,1,1,5
4,1,1,7
6,1,1,7
8,1,1,7
9,1,1,6
10,1,1,4
12,1,1,7
13,2,1,4
14,1,1,4
15,2,1,4
16,1,1,5
17,1,1,5
18,2,1,5
19,1,1,7
20,2,1,5
21,1,1,7
22,1,1,7
23,1,1,5
24,2,1,5
25,1,1,7
26,2,1,5
27,1,1,7
28,2,1,5
29,1,1,6
30,1,1,6
31,2,1,7
32,2,1,7
33,1,1,7
34,2,1,4
35,2,1,7
36,1,1,4
37,2,1,7
38,1,1,4
39,1,1,5
40,1,1,5
41,1,1,6
42,1,1,5
43,1,1,7
46,1,1,7
47,2,1,5
48,1,1,7
49,2,1,5
50,1,1,6
51,2,1,4
52,1,1,6
54,1,1,4
55,1,1,4
56,2,1,7
57,1,1,6
58,1,1,5
59,1,1,6
60,2,1,5
61,1,1,5
63,2,1,5
64,1,1,7
65,1,1,6
66,2,1,4
67,1,1,6
68,2,1,7
69,1,1,4
70,1,1,7
71,2,1,4
72,1,1,4
73,1,1,4
74,1,1,4
75,1,1,6
76,2,1,5
77,1,1,7
78,2,1,7
79,2,1,7
80,1,1,5
81,2,1,7
82,1,1,6
83,1,1,4
84,1,1,4
86,1,1,4
87,2,1,7
88,1,1,4
89,1,1,7
90,2,1,7
91,1,1,7
92,1,1,4
93,1,1,4
94,1,1,6
95,1,1,5
96,2,1,5
97,1,1,7
98,2,1,7
99,1,1,5
100,1,1,5
101,2,1,5
102,2,1,7
103,2,1,7
104,2,1,4
105,2,1,6
106,2,1,6
107,1,1,4
109,1,1,7
110,1,1,4
111,1,1,7
112,1,1,4
113,1,1,4
114,1,1,6
115,1,1,5
116,2,1,5
117,2,1,5
118,1,1,7
119,2,1,5
120,1,1,7
121,1,1,5
122,2,1,5
123,2,1,5
124,1,1,6
125,2,1,4
126,1,1,6
127,2,1,4
128,1,1,6
129,2,1,4
130,2,1,7
131,2,1,4
132,2,1,7
133,1,1,4
134,1,1,4
135,1,1,5
136,2,1,5
138,2,1,5
139,2,1,5
140,2,1,7
141,1,1,7
142,2,1,7
143,2,1,7
144,1,1,5
146,1,1,4
147,2,1,6
148,1,1,4
149,2,1,7
150,1,1,7
151,1,1,4
153,2,1,7
154,1,1,4
155,1,1,4
157,1,1,6
158,1,1,6
159,2,1,5
160,1,1,5
161,1,1,6
162,2,1,7
163,1,1,7
165,1,1,4
166,2,1,7
167,1,1,7
168,1,1,4
169,1,1,6
170,1,1,5
171,1,1,6
172,1,1,5
173,1,1,6
174,1,1,5
175,1,1,6
176,1,1,5
177,1,1,7
178,1,1,5
179,1,1,7
180,1,1,5
182,1,1,5
183,1,1,7
184,1,1,5
185,1,1,7
186,1,1,5
187,1,1,7
188,1,1,5
189,1,1,7
190,1,1,5
191,1,1,7
192,1,1,5
193,1,1,6
194,1,1,4
195,1,1,6
196,1,1,4
197,1,1,6
198,1,1,4
199,1,1,6
200,1,1,4
201,1,1,7
202,1,1,4
