,y,prediction,leaf
0,1,1,50
1,1,1,50
2,1,1,50
3,1,1,53
4,1,1,50
5,1,1,60
7,1,1,63
8,1,1,63
9,1,1,58
10,1,1,50
11,1,1,54
12,1,1,62
13,1,1,63
14,1,1,63
15,1,1,46
16,1,1,50
17,1,1,50
18,1,1,50
20,1,1,50
21,1,1,50
22,1,1,50
23,1,1,55
24,1,1,42
25,1,1,60
26,1,1,60
27,1,1,41
28,1,1,50
29,1,1,61
30,1,1,42
31,1,1,63
32,1,1,60
33,1,1,42
35,2,1,60
36,1,1,43
37,1,1,63
38,1,1,50
39,1,1,50
40,1,1,50
41,1,1,50
42,1,1,50
43,1,1,50
44,1,1,47
45,1,1,58
46,1,1,63
47,1,1,63
50,1,1,63
51,1,1,59
52,1,1,53
53,1,1,55
54,1,1,63
55,1,1,50
56,1,1,54
57,1,1,42
58,1,1,53
59,1,1,42
60,1,1,63
61,1,1,54
62,1,1,54
63,1,1,53
64,1,1,50
65,1,1,63
66,1,1,47
67,1,1,58
69,1,1,50
70,1,1,58
71,1,1,60
72,1,1,63
73,1,1,58
74,1,1,42
76,1,1,57
78,1,1,42
79,1,1,63
80,1,1,58
81,1,1,63
82,1,1,63
83,1,1,61
84,1,1,63
86,1,1,57
87,1,1,63
88,1,1,58
89,1,1,63
90,1,1,58
91,1,1,63
92,1,1,63
93,1,1,58
94,1,1,50
95,1,1,50
96,1,1,58
97,1,1,63
98,1,1,54
99,1,1,62
100,1,1,53
101,1,1,41
102,1,1,51
104,1,1,50
105,1,1,50
106,1,1,50
107,1,1,62
108,1,1,58
109,1,1,63
110,1,1,58
112,1,1,63
114,1,1,61
115,1,1,53
116,1,1,62
117,1,1,57
118,1,1,58
119,1,1,57
120,1,1,57
121,1,1,60
123,1,1,63
124,1,1,58
125,1,1,58
126,1,1,60
127,1,1,58
128,1,1,58
129,1,1,58
130,1,1,63
131,1,1,57
132,1,1,58
133,1,1,60
134,1,1,58
135,1,1,58
136,1,1,60
137,1,1,58
138,1,1,58
139,1,1,46
140,1,1,41
141,1,1,58
142,1,1,60
144,1,1,60
145,1,1,57
146,1,1,63
147,1,1,47
148,1,1,60
151,1,1,63
152,1,1,58
153,1,1,58
154,1,1,60
155,1,1,58
156,1,1,60
157,1,1,50
158,1,1,58
160,2,2,49
161,1,1,43
162,1,1,41
163,1,1,63
165,1,1,57
166,1,1,42
167,1,1,63
168,1,1,42
169,1,1,57
171,1,1,40
172,1,1,60
173,1,1,42
175,2,1,42
176,1,1,43
177,1,1,58
180,1,1,58
181,1,1,41
182,1,1,58
183,1,1,58
184,1,1,60
185,1,1,50
186,1,1,60
187,1,1,58
188,1,1,58
189,1,1,59
191,1,1,58
192,1,1,42
193,1,1,42
194,1,1,58
195,1,1,58
196,1,1,41
198,1,1,58
199,1,1,41
200,1,1,58
201,1,1,58
202,2,1,58
203,1,1,43
205,1,1,58
207,1,1,63
208,1,1,58
209,1,1,41
210,1,1,58
211,1,1,57
213,1,1,58
215,1,1,42
217,1,1,41
218,2,1,58
219,1,1,57
220,1,1,57
221,1,1,58
222,1,1,58
223,1,1,42
224,1,1,58
225,1,1,63
226,1,1,63
227,1,1,60
228,1,1,63
229,1,1,58
230,1,1,42
231,1,1,63
232,1,1,47
233,1,1,58
235,1,1,60
236,1,1,56
237,1,1,63
238,2,1,56
239,1,1,43
240,1,1,42
241,1,1,58
243,1,1,42
244,1,1,58
246,1,1,56
247,1,1,40
248,1,1,58
249,1,1,60
250,2,1,42
251,1,1,57
252,1,1,58
253,2,1,42
254,1,1,43
255,1,1,42
256,2,1,42
257,1,1,43
258,2,1,56
259,1,1,41
260,1,1,58
261,1,1,42
262,2,1,41
263,1,1,43
264,1,1,56
265,1,1,42
267,1,1,43
268,1,1,57
269,1,1,42
270,1,1,58
272,1,1,42
273,2,1,41
274,2,1,41
275,1,1,43
276,1,1,58
277,2,1,40
279,2,1,42
280,1,1,40
281,2,1,42
282,1,1,43
283,2,1,41
284,2,1,43
285,2,1,41
286,1,1,41
287,1,1,42
288,1,1,61
289,1,1,60
290,1,1,60
291,1,1,60
292,1,1,60
293,1,1,63
294,1,1,63
295,2,1,41
296,2,1,43
297,1,1,43
298,1,1,41
299,2,1,42
300,1,1,57
301,2,1,57
302,1,1,43
303,2,1,42
304,2,1,41
306,1,1,57
307,1,1,57
308,2,1,42
309,1,1,43
310,1,1,61
311,1,1,60
312,1,1,60
313,1,1,58
314,1,1,58
315,2,1,42
316,1,1,57
319,1,1,57
320,1,1,57
321,1,1,58
322,2,1,41
323,2,1,43
324,1,1,43
325,1,1,42
326,1,1,42
327,2,1,42
328,1,1,43
329,2,1,58
