,y,prediction,leaf
310,1,3,14
1666,1,1,15
694,3,1,15
1625,3,3,13
720,3,3,4
1400,1,1,15
574,3,3,12
335,1,3,14
1092,3,3,5
625,3,3,12
691,1,1,15
257,1,3,14
16,3,3,14
1285,2,1,15
168,3,3,5
1256,4,1,15
994,3,1,15
1684,1,1,15
1203,3,3,5
326,3,3,13
2,3,3,13
56,3,3,13
997,1,1,15
301,3,3,13
1105,1,1,15
454,3,1,15
340,1,3,14
523,3,1,15
1641,3,3,5
624,3,3,5
1034,3,3,13
485,3,1,15
409,3,3,13
496,3,1,15
1276,3,3,13
1477,1,1,15
644,1,1,15
543,3,3,5
1304,3,3,13
401,1,3,14
877,3,1,15
240,3,3,5
1692,3,3,4
252,3,3,4
1700,4,1,15
1121,1,1,15
118,3,3,14
100,3,3,14
84,3,3,5
657,3,3,4
298,3,3,13
551,1,1,15
1187,4,1,15
347,1,3,14
50,3,3,14
395,1,3,14
371,1,3,14
1589,4,1,15
544,3,3,12
1330,3,3,13
1547,3,3,13
659,1,1,15
284,1,3,14
1116,3,3,4
1380,3,3,5
278,3,3,13
597,3,3,5
361,3,3,14
940,1,1,15
787,3,3,12
1286,4,1,15
885,3,3,5
97,3,3,14
831,3,3,5
963,3,3,4
1084,3,3,13
1297,3,3,13
51,3,3,5
1146,3,3,5
510,3,3,5
48,3,3,5
1682,3,3,13
1268,4,1,15
1394,1,1,15
76,3,3,14
1149,3,3,5
565,1,1,15
516,3,3,5
130,3,3,14
947,3,3,13
1253,2,1,15
1158,3,3,5
1131,3,3,5
811,3,3,12
286,1,3,14
617,1,1,15
884,3,1,15
74,3,3,14
352,3,3,13
1370,1,1,15
478,3,1,15
1443,3,3,5
1538,4,1,15
798,3,3,5
1504,1,1,15
939,3,3,5
654,3,3,5
923,3,3,13
919,3,3,13
1315,3,1,15
1601,3,3,13
382,3,3,13
1566,3,3,4
221,3,3,13
1195,3,3,13
1405,3,3,13
571,3,3,12
712,3,1,15
1290,3,3,5
1382,3,3,13
721,3,1,15
1432,3,3,13
1043,1,1,15
1726,2,1,15
767,1,1,15
