,y,prediction,leaf
1,1,2,44
2,1,1,63
3,1,1,38
4,1,1,40
5,1,2,44
6,1,1,63
7,2,1,32
8,2,2,55
9,2,2,44
10,2,2,46
11,2,2,44
12,1,1,51
13,1,1,60
14,2,1,47
15,1,1,39
16,1,1,57
17,1,1,63
18,1,1,39
19,2,2,55
20,2,2,45
21,1,1,63
22,1,1,38
23,1,1,38
25,2,2,44
26,1,1,57
27,2,1,47
28,1,1,61
29,1,1,37
30,1,1,59
31,1,1,59
33,1,1,47
34,1,1,43
35,1,1,63
36,1,1,57
37,1,1,56
38,2,1,47
39,1,1,47
40,1,1,39
41,1,2,44
42,1,2,41
43,1,1,63
44,1,1,57
45,2,2,44
46,1,1,37
47,1,1,54
48,1,1,47
49,1,1,62
50,1,1,43
51,1,1,57
52,2,2,45
53,2,1,53
54,1,1,61
55,2,1,47
56,1,1,38
57,1,1,47
58,1,1,37
59,1,1,37
60,1,2,44
61,1,1,63
62,1,1,37
63,2,2,45
64,1,1,60
65,1,1,37
66,1,1,57
67,2,1,37
68,2,2,46
69,1,1,57
70,1,1,57
71,1,1,52
72,2,2,45
73,1,1,57
74,1,1,47
75,1,1,57
77,1,1,38
79,1,1,38
80,1,1,57
81,1,2,44
82,1,1,37
83,1,1,37
84,2,1,63
85,1,1,63
86,2,1,37
87,1,2,45
88,1,1,63
89,2,2,55
90,1,1,47
91,1,1,63
93,1,1,37
94,2,2,44
95,1,1,60
96,2,2,45
99,1,1,63
100,2,2,44
101,2,2,45
102,1,2,55
103,1,1,57
104,1,1,63
105,2,1,37
107,1,1,63
108,1,1,63
109,1,1,37
110,1,1,51
111,2,2,44
112,2,1,37
113,1,1,43
115,1,1,39
116,1,1,47
118,1,1,47
120,1,1,57
121,1,2,45
122,1,1,52
123,2,2,45
124,1,1,57
125,2,2,44
126,1,1,57
127,2,1,47
128,1,1,37
129,1,1,63
130,1,1,59
131,1,1,57
132,1,1,37
133,1,2,45
135,2,2,44
136,1,1,37
137,1,1,43
138,1,1,57
139,2,1,47
140,1,1,37
141,1,1,57
142,1,1,57
144,1,1,63
145,1,1,63
146,1,1,43
147,1,1,63
148,1,1,38
149,1,1,63
151,1,1,63
152,1,1,52
153,1,1,57
154,2,1,63
155,1,1,37
156,1,1,51
157,1,1,63
158,1,1,60
159,1,1,53
160,1,1,63
162,1,1,54
164,2,2,44
165,1,1,63
166,1,1,63
167,1,1,54
168,1,1,57
169,1,1,62
170,1,1,57
171,1,1,36
172,2,1,47
173,1,1,50
174,2,1,40
175,1,1,57
176,1,1,57
177,1,1,63
178,1,1,57
179,1,2,45
180,2,2,46
181,1,1,63
182,1,1,63
183,2,1,38
184,2,1,47
185,1,1,37
186,1,1,52
187,1,1,53
188,1,2,45
189,2,2,44
190,1,1,63
191,1,1,43
192,1,2,44
193,1,1,47
194,1,2,44
195,1,1,38
196,1,1,63
197,2,2,55
198,2,2,44
199,1,1,57
200,1,1,51
202,2,2,45
203,1,1,62
204,1,1,63
205,1,1,57
206,2,2,44
207,1,1,60
208,2,1,37
209,1,1,57
210,1,1,37
211,2,1,37
212,1,1,63
213,1,1,37
214,2,1,38
215,2,1,53
