,1,2,3
0,1.0,0.0,0.0
1,1.0,0.0,0.0
2,1.0,0.0,0.0
3,1.0,0.0,0.0
4,0.03225806451612903,0.9193548387096774,0.04838709677419355
5,1.0,0.0,0.0
6,1.0,0.0,0.0
7,1.0,0.0,0.0
8,0.8695652173913043,0.13043478260869565,0.0
9,0.8695652173913043,0.13043478260869565,0.0
10,1.0,0.0,0.0
11,1.0,0.0,0.0
12,1.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,1.0,0.0,0.0
16,1.0,0.0,0.0
17,0.8695652173913043,0.13043478260869565,0.0
18,0.8695652173913043,0.13043478260869565,0.0
19,0.8695652173913043,0.13043478260869565,0.0
20,0.8695652173913043,0.13043478260869565,0.0
21,0.8695652173913043,0.13043478260869565,0.0
22,0.8695652173913043,0.13043478260869565,0.0
23,1.0,0.0,0.0
24,1.0,0.0,0.0
25,0.8695652173913043,0.13043478260869565,0.0
26,0.8695652173913043,0.13043478260869565,0.0
27,1.0,0.0,0.0
28,1.0,0.0,0.0
29,0.8695652173913043,0.13043478260869565,0.0
30,1.0,0.0,0.0
31,0.8695652173913043,0.13043478260869565,0.0
32,0.8695652173913043,0.13043478260869565,0.0
33,1.0,0.0,0.0
34,0.8695652173913043,0.13043478260869565,0.0
35,0.8695652173913043,0.13043478260869565,0.0
36,0.8695652173913043,0.13043478260869565,0.0
37,0.8695652173913043,0.13043478260869565,0.0
38,1.0,0.0,0.0
39,0.03225806451612903,0.9193548387096774,0.04838709677419355
40,0.8695652173913043,0.13043478260869565,0.0
41,1.0,0.0,0.0
42,1.0,0.0,0.0
43,0.8695652173913043,0.13043478260869565,0.0
44,1.0,0.0,0.0
45,1.0,0.0,0.0
46,1.0,0.0,0.0
47,1.0,0.0,0.0
48,1.0,0.0,0.0
49,1.0,0.0,0.0
50,0.8695652173913043,0.13043478260869565,0.0
51,1.0,0.0,0.0
52,1.0,0.0,0.0
53,0.0,1.0,0.0
54,0.03225806451612903,0.9193548387096774,0.04838709677419355
55,0.03225806451612903,0.9193548387096774,0.04838709677419355
56,0.03225806451612903,0.9193548387096774,0.04838709677419355
57,0.03225806451612903,0.9193548387096774,0.04838709677419355
58,0.03225806451612903,0.9193548387096774,0.04838709677419355
59,0.03225806451612903,0.9193548387096774,0.04838709677419355
60,0.03225806451612903,0.9193548387096774,0.04838709677419355
61,0.0,1.0,0.0
62,0.03225806451612903,0.9193548387096774,0.04838709677419355
63,0.0,1.0,0.0
64,0.03225806451612903,0.9193548387096774,0.04838709677419355
65,0.03225806451612903,0.9193548387096774,0.04838709677419355
66,0.8695652173913043,0.13043478260869565,0.0
67,0.8695652173913043,0.13043478260869565,0.0
68,0.03225806451612903,0.9193548387096774,0.04838709677419355
69,0.03225806451612903,0.9193548387096774,0.04838709677419355
70,0.03225806451612903,0.9193548387096774,0.04838709677419355
71,0.0,1.0,0.0
72,0.03225806451612903,0.9193548387096774,0.04838709677419355
73,0.03225806451612903,0.9193548387096774,0.04838709677419355
74,0.03225806451612903,0.9193548387096774,0.04838709677419355
75,0.03225806451612903,0.9193548387096774,0.04838709677419355
76,0.03225806451612903,0.9193548387096774,0.04838709677419355
77,0.03225806451612903,0.9193548387096774,0.04838709677419355
78,0.03225806451612903,0.9193548387096774,0.04838709677419355
79,0.03225806451612903,0.9193548387096774,0.04838709677419355
80,0.03225806451612903,0.9193548387096774,0.04838709677419355
81,0.03225806451612903,0.9193548387096774,0.04838709677419355
82,0.03225806451612903,0.9193548387096774,0.04838709677419355
83,0.03225806451612903,0.9193548387096774,0.04838709677419355
84,0.03225806451612903,0.9193548387096774,0.04838709677419355
85,0.8695652173913043,0.13043478260869565,0.0
86,0.03225806451612903,0.9193548387096774,0.04838709677419355
87,0.03225806451612903,0.9193548387096774,0.04838709677419355
88,0.03225806451612903,0.9193548387096774,0.04838709677419355
89,0.03225806451612903,0.9193548387096774,0.04838709677419355
90,0.03225806451612903,0.9193548387096774,0.04838709677419355
91,0.03225806451612903,0.9193548387096774,0.04838709677419355
92,0.03225806451612903,0.9193548387096774,0.04838709677419355
93,0.03225806451612903,0.9193548387096774,0.04838709677419355
94,0.03225806451612903,0.9193548387096774,0.04838709677419355
95,0.03225806451612903,0.9193548387096774,0.04838709677419355
