,y,prediction,leaf
106,2,2,61
25,1,1,63
78,2,2,13
101,2,2,13
12,1,1,63
57,1,1,63
4,1,1,63
15,1,1,63
31,1,1,63
8,1,1,63
123,2,2,4
97,2,2,13
96,2,2,29
104,2,2,13
36,1,1,63
99,2,2,13
117,2,2,13
131,3,3,5
168,3,3,5
30,1,1,63
17,1,1,63
90,2,2,29
50,1,1,63
91,2,2,60
110,2,2,62
19,1,1,63
45,1,1,63
120,2,2,62
80,2,2,61
77,2,2,62
139,3,3,28
150,3,3,5
49,1,1,63
13,1,1,63
135,3,3,5
53,1,1,63
109,2,2,62
9,1,1,63
61,2,2,13
54,1,1,63
0,1,1,63
71,2,2,61
171,3,3,5
163,3,3,5
44,1,1,63
125,2,2,61
85,2,2,13
70,2,2,13
6,1,1,63
67,2,2,13
153,3,3,5
147,3,3,5
154,3,3,5
5,1,1,63
86,2,2,29
3,1,1,63
141,3,3,5
158,3,3,5
137,3,3,12
75,2,2,29
88,2,2,61
111,2,2,13
157,3,3,5
145,3,3,5
119,2,2,61
172,3,3,5
55,1,1,63
63,2,2,13
69,2,2,62
103,2,2,29
140,3,3,28
47,1,1,63
116,2,2,61
161,3,3,28
174,3,3,5
34,1,1,63
167,3,3,5
151,3,3,5
