,y,prediction,leaf
0,2,2,26
1,2,2,16
2,2,2,26
3,2,2,27
4,2,2,26
5,2,2,23
6,2,2,23
7,2,2,23
8,2,2,27
9,2,2,27
10,2,1,29
11,2,2,23
13,2,2,23
14,2,2,23
15,2,2,23
17,2,2,26
18,2,2,26
19,1,1,31
21,1,1,31
22,2,2,27
23,2,2,26
24,2,2,26
25,2,2,26
26,2,2,27
28,2,2,27
29,2,2,20
30,2,2,26
31,2,2,23
32,2,2,26
33,2,2,23
34,2,2,23
35,2,2,23
36,2,2,23
37,1,1,31
38,2,1,31
39,2,2,23
40,2,1,29
41,2,2,23
42,2,2,26
43,2,2,23
44,2,2,23
47,2,2,23
48,1,1,31
49,1,1,31
50,1,1,31
51,1,1,31
52,1,1,31
53,2,2,25
54,2,2,28
55,1,1,31
56,2,2,25
57,2,2,23
58,1,1,31
59,1,1,31
60,1,1,31
61,1,1,31
62,2,2,26
63,1,1,31
64,2,2,23
65,2,2,27
66,1,1,31
67,1,1,31
68,1,1,31
69,1,1,31
70,2,2,23
72,2,2,23
73,2,2,18
74,1,1,31
75,2,2,23
76,1,1,21
77,2,2,26
78,2,2,26
79,1,1,31
80,1,1,31
81,1,1,19
82,2,2,26
83,2,2,27
84,1,1,31
85,2,2,26
86,2,2,23
87,2,2,23
88,1,1,31
90,1,1,29
91,2,2,23
92,1,1,29
93,1,1,31
94,2,2,25
96,1,1,31
97,1,1,31
98,1,1,31
99,2,2,23
100,2,1,29
101,1,1,31
103,1,1,31
104,1,1,31
105,2,2,27
106,1,1,31
107,1,1,31
108,2,2,26
109,1,1,31
110,1,1,31
111,1,1,22
112,1,1,22
113,1,1,31
114,1,1,31
115,1,1,31
117,2,2,27
118,2,2,26
119,2,2,23
120,1,1,31
121,2,2,26
122,2,2,25
123,1,1,21
124,1,1,31
125,1,1,31
126,2,2,28
127,2,2,23
128,1,1,24
129,2,2,27
130,1,1,31
131,2,2,23
132,2,2,23
133,1,1,21
134,2,2,23
135,2,1,31
136,1,1,31
137,1,1,31
138,2,2,26
139,1,1,31
140,1,1,31
141,2,2,23
142,1,1,31
144,1,1,31
145,1,1,31
146,2,2,23
147,1,1,29
148,1,1,21
149,1,1,31
150,1,1,31
151,1,1,31
152,1,1,21
153,1,1,31
154,1,1,31
155,1,1,31
156,2,2,25
158,1,1,31
159,1,1,31
160,1,1,31
161,2,2,26
162,2,2,26
163,1,1,31
164,2,2,26
166,1,1,31
167,2,2,23
168,2,2,26
169,1,1,29
170,1,1,31
171,2,2,28
172,2,2,27
174,1,1,31
175,1,1,31
176,1,1,31
177,2,2,27
178,1,1,31
180,2,2,25
181,2,2,26
182,2,2,23
183,1,1,31
184,2,1,29
185,1,1,31
186,2,2,23
187,1,1,31
188,1,1,31
190,2,2,23
191,1,1,31
192,1,1,31
193,2,1,31
194,2,2,27
195,1,1,31
196,2,2,23
197,2,1,22
198,2,2,23
199,2,2,23
200,1,1,31
201,2,2,23
203,2,2,26
204,1,1,31
205,2,2,28
206,1,1,31
207,2,2,23
209,1,1,29
210,2,2,26
212,2,2,26
213,2,1,22
214,2,2,23
215,2,2,23
216,1,1,31
217,1,1,31
219,2,2,23
220,1,1,31
221,1,1,31
222,1,1,31
224,1,1,31
225,1,1,29
226,1,1,31
227,1,1,29
228,1,1,31
229,2,2,23
230,2,2,27
231,1,1,31
232,1,1,31
233,2,2,23
235,1,1,31
236,2,2,26
238,1,1,31
239,2,2,27
240,1,1,31
241,1,1,31
242,1,1,31
243,1,1,31
244,2,2,27
246,1,1,31
247,1,1,31
248,1,1,31
249,1,1,31
250,2,2,25
251,1,1,31
253,2,2,23
255,2,2,18
256,2,2,26
257,2,2,26
258,2,2,26
259,2,2,23
260,2,2,25
263,2,1,29
264,2,2,23
265,2,2,25
266,1,1,31
268,1,1,31
269,1,1,31
270,1,1,31
271,1,1,31
272,2,2,26
273,1,1,31
274,2,2,30
275,1,1,21
276,1,1,31
278,1,1,31
279,1,1,31
280,2,2,26
281,1,1,31
282,2,2,25
283,2,2,27
284,1,1,31
285,1,1,31
286,1,1,31
287,1,1,31
288,1,1,19
289,1,1,31
290,1,1,17
291,1,1,29
292,1,1,31
293,1,1,31
294,1,1,31
295,1,1,31
296,1,1,31
297,2,1,31
298,1,1,29
299,1,1,31
300,2,2,26
301,1,1,31
302,2,2,26
303,1,1,31
305,1,1,31
306,1,1,31
307,1,1,31
308,1,1,31
