,y,prediction,leaf
0,2,2,29
1,2,2,29
2,2,2,29
3,2,2,26
4,2,2,29
5,2,2,9
6,2,2,29
7,2,2,9
8,2,2,9
9,2,2,9
10,2,2,29
11,2,2,29
13,2,2,43
14,2,2,9
15,2,2,9
17,2,2,29
18,2,2,29
19,1,1,189
21,1,1,62
22,2,2,9
23,2,2,29
24,2,2,29
25,2,2,29
26,2,2,9
28,2,2,29
29,2,2,29
30,2,2,29
31,2,2,9
32,2,2,29
33,2,2,29
34,2,2,29
35,2,2,29
36,2,2,9
37,1,1,27
38,2,2,43
39,2,2,9
40,2,2,185
41,2,2,60
42,2,2,29
43,2,2,9
44,2,2,9
47,2,2,9
48,1,1,51
49,1,1,184
50,1,1,63
51,1,1,51
52,1,1,51
53,2,2,29
54,2,2,185
55,1,1,63
56,2,2,29
57,2,2,9
58,1,1,51
59,1,1,62
60,1,1,61
61,1,1,61
62,2,2,9
63,1,1,63
64,2,2,9
65,2,2,186
66,1,1,62
67,1,1,63
68,1,1,61
69,1,1,27
70,2,2,29
72,2,2,29
73,2,2,9
74,1,1,49
75,2,2,29
76,1,1,27
77,2,2,29
78,2,2,29
79,1,1,51
80,1,1,27
81,1,1,61
82,2,2,29
83,2,2,29
84,1,1,51
85,2,2,29
86,2,2,43
87,2,2,29
88,1,1,27
90,1,1,189
91,2,2,43
92,1,1,191
93,1,1,189
94,2,2,43
96,1,1,62
97,1,1,62
98,1,1,49
99,2,2,9
100,2,2,186
101,1,1,61
103,1,1,62
104,1,1,62
105,2,2,9
106,1,1,27
107,1,1,27
108,2,2,29
109,1,1,63
110,1,1,62
111,1,1,27
112,1,1,8
113,1,1,61
114,1,1,61
115,1,1,27
117,2,2,29
118,2,2,29
119,2,2,29
120,1,1,63
121,2,2,29
122,2,2,29
123,1,1,189
124,1,1,27
125,1,1,191
126,2,2,185
127,2,2,29
128,1,1,41
129,2,2,29
130,1,1,27
131,2,2,29
132,2,2,29
133,1,1,189
134,2,2,29
135,2,2,48
136,1,1,27
137,1,1,62
138,2,2,40
139,1,1,61
140,1,1,63
141,2,2,29
142,1,1,61
144,1,1,63
145,1,1,27
146,2,2,26
147,1,1,8
148,1,1,42
149,1,1,189
150,1,1,27
151,1,1,63
152,1,1,61
153,1,1,62
154,1,1,27
155,1,1,49
156,2,2,29
158,1,1,49
159,1,1,63
160,1,1,27
161,2,2,29
162,2,2,29
163,1,1,27
164,2,2,29
166,1,1,62
167,2,2,29
168,2,2,29
169,1,1,189
170,1,1,27
171,2,2,185
172,2,2,29
174,1,1,63
175,1,1,63
176,1,1,62
177,2,2,9
178,1,1,27
180,2,2,29
181,2,2,29
182,2,2,29
183,1,1,63
184,2,2,9
185,1,1,63
186,2,2,29
187,1,1,62
188,1,1,62
190,2,2,9
191,1,1,27
192,1,1,63
193,2,2,9
194,2,2,43
195,1,1,27
196,2,2,9
197,2,2,29
198,2,2,29
199,2,2,9
200,1,1,27
201,2,2,29
203,2,2,29
204,1,1,27
205,2,2,9
206,1,1,61
207,2,2,29
209,1,1,191
210,2,2,29
212,2,2,29
213,2,2,43
214,2,2,9
215,2,2,9
216,1,1,27
217,1,1,63
219,2,2,29
220,1,1,191
221,1,1,191
222,1,1,61
224,1,1,191
225,1,1,189
226,1,1,62
227,1,1,191
228,1,1,27
229,2,2,9
230,2,2,29
231,1,1,63
232,1,1,63
233,2,2,29
235,1,1,187
236,2,2,29
238,1,1,187
239,2,2,29
240,1,1,27
241,1,1,27
242,1,1,62
243,1,1,191
244,2,2,29
246,1,1,51
247,1,1,27
248,1,1,62
249,1,1,62
250,2,2,29
251,1,1,63
253,2,2,29
255,2,2,190
256,2,2,29
257,2,2,9
258,2,2,29
259,2,2,9
260,2,2,29
263,2,2,185
264,2,2,29
265,2,2,29
266,1,1,62
268,1,1,27
269,1,1,61
270,1,1,27
271,1,1,62
272,2,2,29
273,1,1,63
274,2,2,29
275,1,1,61
276,1,1,63
278,1,1,191
279,1,1,63
280,2,2,29
281,1,1,27
282,2,2,29
283,2,2,9
284,1,1,27
285,1,1,27
286,1,1,27
287,1,1,27
288,1,1,63
289,1,1,63
290,1,1,42
291,1,1,191
292,1,1,27
293,1,1,27
294,1,1,27
295,1,1,27
296,1,1,63
297,2,2,50
298,1,1,191
299,1,1,62
300,2,2,29
301,1,1,27
302,2,2,29
303,1,1,61
305,1,1,63
306,1,1,51
307,1,1,63
308,1,1,191
309,1,1,51
310,1,1,63
311,1,1,191
312,1,1,27
313,1,1,63
314,1,1,61
315,1,1,27
316,1,1,63
317,2,2,29
319,1,1,63
320,1,1,61
322,1,1,51
323,2,2,29
324,1,1,27
325,1,1,27
326,1,1,191
327,1,1,27
328,2,2,29
329,2,2,45
330,2,2,45
331,1,1,27
332,1,1,61
333,1,1,63
334,1,1,27
335,2,2,29
336,1,1,27
337,2,2,29
338,1,1,62
339,2,2,29
340,1,1,191
341,1,1,63
342,1,1,62
343,2,2,29
344,1,1,51
345,1,1,62
346,1,1,51
347,1,1,189
348,1,1,63
350,1,1,51
351,2,2,9
352,2,2,29
353,2,2,9
355,1,1,27
356,1,1,27
357,1,1,191
358,1,1,63
359,1,1,62
360,1,1,27
361,1,1,27
362,1,1,27
363,1,1,44
364,1,1,27
365,2,2,29
366,2,2,29
