,1,2
0,0.09154929577464789,0.9084507042253521
1,0.20618556701030927,0.7938144329896907
2,0.20618556701030927,0.7938144329896907
3,0.8680792891319207,0.1319207108680793
4,0.20618556701030927,0.7938144329896907
5,0.8680792891319207,0.1319207108680793
6,0.07065217391304347,0.9293478260869565
7,0.07065217391304347,0.9293478260869565
8,0.07065217391304347,0.9293478260869565
9,0.07065217391304347,0.9293478260869565
10,0.8680792891319207,0.1319207108680793
11,0.07065217391304347,0.9293478260869565
12,0.07065217391304347,0.9293478260869565
13,0.07065217391304347,0.9293478260869565
14,0.07065217391304347,0.9293478260869565
15,0.5178571428571429,0.48214285714285715
16,0.08064516129032258,0.9193548387096774
17,0.7201017811704835,0.27989821882951654
18,0.07065217391304347,0.9293478260869565
19,0.09154929577464789,0.9084507042253521
20,0.09154929577464789,0.9084507042253521
21,0.07065217391304347,0.9293478260869565
22,0.09154929577464789,0.9084507042253521
23,0.7201017811704835,0.27989821882951654
24,0.20618556701030927,0.7938144329896907
25,0.4274193548387097,0.5725806451612904
26,0.7201017811704835,0.27989821882951654
27,0.20618556701030927,0.7938144329896907
28,0.8680792891319207,0.1319207108680793
29,0.4153846153846154,0.5846153846153846
30,0.9925373134328358,0.007462686567164179
31,0.7201017811704835,0.27989821882951654
32,0.20618556701030927,0.7938144329896907
33,0.07065217391304347,0.9293478260869565
34,0.07065217391304347,0.9293478260869565
35,0.07065217391304347,0.9293478260869565
36,0.7201017811704835,0.27989821882951654
37,0.20618556701030927,0.7938144329896907
38,0.20618556701030927,0.7938144329896907
39,0.5178571428571429,0.48214285714285715
40,0.07065217391304347,0.9293478260869565
41,0.08064516129032258,0.9193548387096774
42,0.07065217391304347,0.9293478260869565
43,0.07065217391304347,0.9293478260869565
44,0.7201017811704835,0.27989821882951654
45,0.8680792891319207,0.1319207108680793
46,0.07065217391304347,0.9293478260869565
47,0.07065217391304347,0.9293478260869565
48,0.07065217391304347,0.9293478260869565
49,0.07065217391304347,0.9293478260869565
50,0.07065217391304347,0.9293478260869565
51,0.07065217391304347,0.9293478260869565
52,0.8680792891319207,0.1319207108680793
53,0.07065217391304347,0.9293478260869565
54,0.07065217391304347,0.9293478260869565
55,0.8680792891319207,0.1319207108680793
56,0.07065217391304347,0.9293478260869565
57,0.4274193548387097,0.5725806451612904
58,0.4274193548387097,0.5725806451612904
59,0.8680792891319207,0.1319207108680793
60,0.07065217391304347,0.9293478260869565
61,0.07065217391304347,0.9293478260869565
62,0.5178571428571429,0.48214285714285715
63,0.07065217391304347,0.9293478260869565
64,0.8680792891319207,0.1319207108680793
65,0.07065217391304347,0.9293478260869565
66,0.07065217391304347,0.9293478260869565
67,0.07065217391304347,0.9293478260869565
68,0.07065217391304347,0.9293478260869565
69,0.07065217391304347,0.9293478260869565
70,0.07065217391304347,0.9293478260869565
71,0.07065217391304347,0.9293478260869565
72,0.20618556701030927,0.7938144329896907
73,0.4153846153846154,0.5846153846153846
74,0.07065217391304347,0.9293478260869565
75,0.07065217391304347,0.9293478260869565
76,0.20618556701030927,0.7938144329896907
77,0.07065217391304347,0.9293478260869565
78,0.09154929577464789,0.9084507042253521
79,0.07065217391304347,0.9293478260869565
80,0.4274193548387097,0.5725806451612904
81,0.07065217391304347,0.9293478260869565
82,0.8680792891319207,0.1319207108680793
83,0.07065217391304347,0.9293478260869565
84,0.07065217391304347,0.9293478260869565
85,0.07065217391304347,0.9293478260869565
86,0.08064516129032258,0.9193548387096774
87,0.07065217391304347,0.9293478260869565
88,0.07065217391304347,0.9293478260869565
89,0.09154929577464789,0.9084507042253521
90,0.07065217391304347,0.9293478260869565
91,0.5178571428571429,0.48214285714285715
92,0.09154929577464789,0.9084507042253521
93,0.09154929577464789,0.9084507042253521
94,0.09154929577464789,0.9084507042253521
95,0.09154929577464789,0.9084507042253521
96,0.09154929577464789,0.9084507042253521
97,0.09154929577464789,0.9084507042253521
98,0.09154929577464789,0.9084507042253521
99,0.8680792891319207,0.1319207108680793
100,0.20618556701030927,0.7938144329896907
101,0.8680792891319207,0.1319207108680793
102,0.08064516129032258,0.9193548387096774
103,0.8680792891319207,0.1319207108680793
104,0.07065217391304347,0.9293478260869565
105,0.08064516129032258,0.9193548387096774
106,0.08064516129032258,0.9193548387096774
107,0.07065217391304347,0.9293478260869565
108,0.07065217391304347,0.9293478260869565
109,0.08064516129032258,0.9193548387096774
110,0.08064516129032258,0.9193548387096774
111,0.07065217391304347,0.9293478260869565
112,0.09154929577464789,0.9084507042253521
113,0.4153846153846154,0.5846153846153846
114,0.07065217391304347,0.9293478260869565
115,0.08064516129032258,0.9193548387096774
116,0.07065217391304347,0.9293478260869565
117,0.07065217391304347,0.9293478260869565
118,0.07065217391304347,0.9293478260869565
119,0.07065217391304347,0.9293478260869565
120,0.07065217391304347,0.9293478260869565
121,0.07065217391304347,0.9293478260869565
122,0.7201017811704835,0.27989821882951654
123,0.7201017811704835,0.27989821882951654
124,0.07065217391304347,0.9293478260869565
125,0.07065217391304347,0.9293478260869565
126,0.09154929577464789,0.9084507042253521
127,0.4274193548387097,0.5725806451612904
128,0.09154929577464789,0.9084507042253521
129,0.7201017811704835,0.27989821882951654
130,0.07065217391304347,0.9293478260869565
131,0.5178571428571429,0.48214285714285715
132,0.09154929577464789,0.9084507042253521
133,0.09154929577464789,0.9084507042253521
134,0.09154929577464789,0.9084507042253521
135,0.08064516129032258,0.9193548387096774
136,0.07065217391304347,0.9293478260869565
137,0.07065217391304347,0.9293478260869565
138,0.07065217391304347,0.9293478260869565
139,0.5178571428571429,0.48214285714285715
140,0.20618556701030927,0.7938144329896907
141,0.20618556701030927,0.7938144329896907
142,0.4274193548387097,0.5725806451612904
143,0.07065217391304347,0.9293478260869565
144,0.07065217391304347,0.9293478260869565
145,0.07065217391304347,0.9293478260869565
146,0.4153846153846154,0.5846153846153846
147,0.09154929577464789,0.9084507042253521
148,0.07065217391304347,0.9293478260869565
149,0.4274193548387097,0.5725806451612904
150,0.08064516129032258,0.9193548387096774
151,0.07065217391304347,0.9293478260869565
152,0.8680792891319207,0.1319207108680793
153,0.07065217391304347,0.9293478260869565
154,0.07065217391304347,0.9293478260869565
155,0.07065217391304347,0.9293478260869565
156,0.07065217391304347,0.9293478260869565
157,0.8680792891319207,0.1319207108680793
158,0.07065217391304347,0.9293478260869565
159,0.20618556701030927,0.7938144329896907
160,0.07065217391304347,0.9293478260869565
161,0.07065217391304347,0.9293478260869565
162,0.8680792891319207,0.1319207108680793
163,0.07065217391304347,0.9293478260869565
164,0.07065217391304347,0.9293478260869565
165,0.07065217391304347,0.9293478260869565
166,0.07065217391304347,0.9293478260869565
167,0.07065217391304347,0.9293478260869565
168,0.07065217391304347,0.9293478260869565
169,0.07065217391304347,0.9293478260869565
170,0.7201017811704835,0.27989821882951654
171,0.7201017811704835,0.27989821882951654
172,0.4153846153846154,0.5846153846153846
173,0.4274193548387097,0.5725806451612904
174,0.07065217391304347,0.9293478260869565
175,0.4274193548387097,0.5725806451612904
176,0.07065217391304347,0.9293478260869565
177,0.07065217391304347,0.9293478260869565
178,0.09154929577464789,0.9084507042253521
179,0.8680792891319207,0.1319207108680793
180,0.07065217391304347,0.9293478260869565
181,0.07065217391304347,0.9293478260869565
182,0.07065217391304347,0.9293478260869565
183,0.07065217391304347,0.9293478260869565
184,0.4274193548387097,0.5725806451612904
