,y,prediction,leaf
0,1,1,44
1,1,2,35
3,1,1,51
4,1,1,34
5,1,2,35
6,1,1,61
7,2,1,49
8,2,1,47
9,2,2,33
10,2,2,54
11,2,2,35
12,1,1,41
13,1,1,63
14,2,1,55
15,1,1,51
16,1,1,59
17,1,1,61
18,1,1,50
19,2,1,47
21,1,1,61
22,1,1,51
24,1,1,61
25,2,2,35
26,1,1,59
27,2,1,55
28,1,1,62
29,1,1,49
30,1,1,57
31,1,1,59
32,1,1,44
33,1,1,55
34,1,1,53
35,1,1,61
36,1,1,59
37,1,1,58
40,1,1,51
41,1,2,35
42,1,2,38
43,1,1,61
44,1,1,59
45,2,2,35
47,1,1,45
48,1,1,55
49,1,1,63
50,1,1,53
51,1,1,59
52,2,2,39
53,2,1,46
54,1,1,62
55,2,1,55
56,1,1,51
57,1,1,55
58,1,1,49
59,1,1,49
61,1,1,61
62,1,1,49
65,1,1,49
66,1,1,59
67,2,1,49
68,2,2,54
69,1,1,59
70,1,1,59
71,1,1,44
72,2,1,37
73,1,1,59
74,1,1,55
75,1,1,59
76,1,1,55
77,1,1,51
78,1,1,59
79,1,1,51
80,1,1,59
81,1,2,35
82,1,1,49
83,1,1,49
85,1,1,61
86,2,1,49
87,1,2,39
89,2,1,47
90,1,1,55
91,1,1,61
92,1,1,59
93,1,1,49
94,2,2,35
95,1,1,63
96,2,2,36
97,2,1,55
98,1,1,61
99,1,1,61
100,2,2,35
101,2,2,39
102,1,1,47
103,1,1,59
104,1,1,61
105,2,1,49
106,1,1,59
107,1,1,61
108,1,1,61
109,1,1,49
111,2,2,33
112,2,1,49
113,1,1,53
114,1,1,61
117,2,1,55
118,1,1,55
119,1,1,59
120,1,1,59
121,1,2,39
122,1,1,44
124,1,1,59
125,2,2,33
127,2,1,55
128,1,1,49
131,1,1,59
132,1,1,49
133,1,2,39
134,1,1,61
135,2,2,33
136,1,1,49
137,1,1,53
138,1,1,59
139,2,1,55
140,1,1,49
141,1,1,59
142,1,1,59
143,2,1,60
144,1,1,61
145,1,1,61
146,1,1,53
147,1,1,61
148,1,1,51
149,1,1,61
150,1,1,61
151,1,1,61
153,1,1,59
154,2,1,62
155,1,1,49
156,1,1,41
157,1,1,61
158,1,1,62
159,1,1,46
160,1,1,61
161,1,1,59
163,1,1,59
164,2,2,33
165,1,1,61
166,1,1,63
167,1,1,45
168,1,1,59
169,1,1,60
170,1,1,59
171,1,1,48
172,2,1,55
174,2,1,34
175,1,1,59
176,1,1,59
177,1,1,61
178,1,1,59
179,1,2,39
181,1,1,61
183,2,1,51
184,2,1,55
185,1,1,49
186,1,1,44
187,1,1,46
188,1,2,39
189,2,2,35
190,1,1,61
191,1,1,53
192,1,2,33
193,1,1,55
195,1,1,51
196,1,1,61
197,2,1,47
198,2,2,35
199,1,1,59
200,1,1,41
201,1,1,59
202,2,2,39
203,1,1,60
204,1,1,61
205,1,1,59
206,2,2,35
207,1,1,62
208,2,1,49
210,1,1,49
211,2,1,49
213,1,1,49
214,2,1,51
215,2,1,46
216,1,1,61
217,1,2,39
218,1,2,39
219,1,1,59
222,1,1,61
223,1,1,49
224,1,1,61
225,1,1,59
226,1,1,61
228,1,1,61
229,1,1,61
230,1,1,61
231,1,1,61
232,1,1,59
233,1,1,61
234,2,1,40
235,1,1,49
236,1,1,61
237,2,2,39
238,2,2,39
239,1,1,59
240,2,2,33
241,1,1,49
242,1,1,53
243,1,1,59
244,1,1,61
245,1,1,49
246,2,1,49
247,1,1,61
248,2,1,55
249,1,1,49
251,1,2,33
252,1,1,61
253,1,1,59
254,1,1,61
255,2,1,49
256,1,1,59
257,1,1,61
258,1,1,63
259,1,1,61
260,1,1,44
261,1,1,49
262,1,1,59
263,1,1,55
264,1,1,51
266,1,1,59
267,2,1,49
268,1,1,46
269,2,1,49
270,2,1,49
271,1,1,59
272,1,1,37
273,1,1,41
274,1,1,60
275,1,1,49
276,2,1,55
278,1,1,59
279,2,1,53
280,1,1,41
281,2,1,55
282,1,1,63
283,1,1,46
284,1,1,59
286,2,2,39
287,1,1,63
289,1,1,51
290,1,2,39
291,1,1,60
292,1,1,46
293,1,1,59
294,1,1,43
295,1,1,49
296,1,1,46
297,1,2,33
298,1,1,59
299,1,1,62
300,2,2,33
301,1,1,59
302,2,1,49
303,2,1,49
304,1,1,53
305,1,1,61
306,1,1,59
307,1,1,60
308,2,1,55
309,2,1,55
310,1,1,41
311,2,2,35
313,2,1,44
314,1,1,59
315,1,1,59
316,1,1,55
317,1,1,51
318,1,1,61
320,1,1,49
321,1,1,55
322,1,1,62
323,1,1,61
324,1,2,35
325,1,1,49
326,1,1,59
327,2,1,55
328,1,1,49
329,1,1,62
330,1,1,63
331,1,1,41
332,1,1,61
333,1,1,51
334,1,1,49
335,1,1,57
336,1,1,61
337,1,1,47
338,1,1,59
339,1,1,49
340,1,1,59
341,2,1,55
343,1,1,61
345,1,1,46
346,1,1,51
347,1,1,61
348,1,1,61
349,1,1,44
350,2,2,35
351,1,1,48
352,2,2,35
353,1,1,51
354,2,2,35
355,2,1,49
356,1,1,61
357,2,1,55
358,1,1,49
359,1,1,51
360,1,1,51
362,1,2,39
363,2,1,46
364,1,1,57
365,1,1,48
366,1,1,55
367,1,1,59
368,2,1,46
369,1,1,61
370,1,1,59
371,1,1,59
372,2,1,55
373,1,1,49
374,1,1,61
375,1,1,59
376,1,1,49
377,1,1,59
378,1,1,45
379,1,1,49
380,1,1,61
381,1,1,62
382,1,1,53
383,1,1,61
384,1,1,55
385,1,1,59
386,1,1,61
387,2,1,55
388,1,1,59
389,1,1,59
390,2,1,49
391,1,1,40
392,1,1,61
393,2,2,39
394,1,1,61
395,1,1,55
396,1,1,61
397,1,1,59
398,2,2,38
399,2,2,39
400,1,1,59
401,1,1,59
402,2,2,35
403,1,1,63
404,1,1,51
405,2,2,39
406,1,1,48
407,1,1,49
408,2,1,53
409,1,2,54
412,1,1,61
414,1,1,55
415,2,1,62
416,1,1,51
417,1,1,61
418,1,1,61
419,1,1,61
420,1,1,53
421,1,1,59
422,2,2,35
423,1,1,61
424,1,1,61
425,1,1,48
426,1,1,45
427,1,1,57
428,2,1,49
429,1,2,33
430,1,1,61
431,1,1,59
432,1,1,44
433,2,1,55
435,2,2,39
436,1,1,62
437,1,1,61
438,1,1,53
439,1,1,55
440,1,1,44
441,1,1,61
442,1,1,59
443,2,1,55
444,1,1,59
445,1,1,59
446,1,1,61
447,1,1,49
448,1,1,48
449,1,1,59
450,1,1,59
451,2,1,55
453,2,2,54
454,2,1,49
455,2,1,55
456,1,1,49
457,1,1,55
458,1,1,48
459,1,1,55
461,1,1,49
462,1,2,39
463,1,1,61
465,1,1,49
466,1,1,61
467,1,1,55
468,2,2,39
470,2,1,60
471,1,1,59
472,1,1,61
473,1,1,62
474,1,1,61
475,1,1,44
477,1,1,59
478,1,1,59
479,1,1,59
481,1,1,55
484,1,1,61
485,1,1,59
486,1,1,51
487,1,1,49
488,1,1,44
490,1,1,61
491,1,1,61
492,1,1,63
493,1,1,60
494,1,1,44
495,1,1,61
497,1,1,59
498,1,1,59
499,1,1,49
500,1,1,59
503,1,1,63
504,1,1,41
505,1,1,43
506,1,1,59
507,1,2,54
508,1,1,61
509,1,1,61
510,1,1,63
511,1,1,61
512,1,1,63
513,2,1,55
514,1,1,59
515,1,1,61
516,1,1,59
518,1,1,59
520,2,2,39
521,2,1,49
523,2,1,55
524,2,1,63
525,1,1,53
526,2,2,33
527,1,1,61
529,1,2,33
530,1,1,62
531,1,1,59
532,1,1,49
533,2,2,54
534,2,2,39
535,1,1,50
536,1,1,61
537,1,1,61
539,1,1,61
540,1,1,55
541,1,1,45
542,1,1,61
543,1,1,59
544,1,1,53
545,1,1,62
546,1,1,51
547,1,1,55
550,1,1,63
551,1,1,61
552,1,1,61
553,1,1,49
554,2,1,61
556,1,1,49
557,1,1,61
558,1,1,49
559,1,1,51
560,1,1,40
561,2,2,35
562,2,1,55
563,1,1,59
564,2,2,36
565,1,1,57
566,1,2,39
567,1,1,61
568,1,1,61
570,1,1,59
571,1,1,49
572,1,1,59
573,2,1,55
574,1,1,40
575,2,2,35
576,1,1,59
577,1,1,61
578,1,1,44
579,1,1,53
581,2,1,49
582,1,1,49
583,1,1,48
584,1,1,44
585,1,1,59
586,1,1,63
587,1,1,59
588,2,1,50
589,1,1,46
590,1,1,49
591,1,1,49
592,2,1,62
593,2,2,35
594,1,1,41
595,1,1,59
596,1,1,59
597,2,2,36
598,1,1,59
599,1,1,46
600,1,1,44
601,1,1,59
602,1,1,61
603,1,1,51
604,1,1,61
605,1,1,61
606,2,2,35
607,1,1,61
608,1,1,61
609,1,1,59
610,1,1,47
611,1,1,59
612,1,1,48
613,1,1,41
615,1,1,62
616,1,1,49
617,1,1,49
619,2,2,39
620,1,1,41
621,1,1,61
622,1,1,61
623,1,1,55
624,1,1,61
625,1,1,62
626,2,1,49
627,1,1,49
628,2,2,54
629,2,2,35
630,1,1,61
632,2,1,55
633,2,2,35
634,1,1,49
635,1,1,59
636,1,1,41
637,2,2,39
639,2,2,36
640,1,1,57
641,1,1,49
642,1,1,59
643,2,1,55
644,1,1,55
645,2,1,45
647,1,1,49
648,1,1,49
649,2,2,35
650,1,1,59
652,2,2,35
653,1,1,63
655,1,1,61
656,1,1,61
657,1,1,49
658,1,1,51
659,2,1,49
660,2,1,51
661,1,1,47
662,1,1,59
663,1,1,45
664,1,1,59
665,2,1,60
666,1,1,53
667,2,1,49
670,1,1,61
671,1,1,59
672,1,1,59
673,2,2,35
674,2,1,49
675,1,1,59
676,1,1,59
677,1,1,55
678,1,1,62
679,1,1,62
680,1,1,62
681,2,1,55
682,2,1,49
683,1,1,59
684,1,1,59
685,1,1,61
686,1,1,61
687,1,2,39
688,1,1,45
689,1,1,59
690,1,1,55
691,1,1,59
692,1,1,55
693,1,1,59
694,1,1,41
695,1,1,59
696,2,1,47
697,2,2,35
698,1,1,44
699,1,1,59
700,1,1,46
701,1,1,44
702,1,1,59
703,1,1,55
704,2,1,47
705,2,1,46
706,1,1,51
707,1,1,61
708,1,1,49
710,1,1,34
711,1,1,61
712,1,1,44
713,1,1,55
714,1,1,44
715,1,1,61
716,1,1,49
717,1,1,59
718,1,1,59
719,2,2,39
720,1,1,61
721,1,1,49
723,2,1,49
724,2,2,39
725,2,1,44
726,1,1,49
727,1,1,59
728,1,1,49
729,2,1,50
730,1,1,59
731,1,1,61
732,1,1,53
733,1,1,59
734,1,1,55
735,1,1,55
736,1,1,61
737,1,2,39
738,1,1,61
739,2,2,33
740,1,1,59
741,1,1,49
742,2,1,47
743,1,1,59
745,2,2,33
746,2,1,49
747,1,1,61
748,1,1,61
749,1,2,33
751,1,1,41
752,1,1,51
753,1,1,57
754,1,1,61
755,1,1,59
756,2,1,49
758,2,1,49
759,1,1,61
760,1,1,61
761,2,1,49
762,1,1,61
763,2,2,39
764,2,1,46
765,1,1,62
766,1,1,61
767,1,1,53
768,1,1,46
769,1,1,61
770,1,1,59
772,1,1,62
773,2,1,55
774,1,1,61
775,1,1,57
776,1,1,61
777,1,2,35
778,2,2,39
779,1,1,61
780,1,1,55
781,1,1,59
782,2,2,54
783,1,2,54
784,2,1,46
785,1,1,61
786,1,1,49
787,1,1,59
788,1,1,49
789,1,1,59
790,2,1,55
791,1,2,33
792,1,1,59
793,1,1,59
794,2,1,49
795,1,1,59
797,1,1,59
798,2,1,45
799,2,2,33
800,1,1,61
801,1,1,59
802,1,1,61
803,1,1,61
804,1,1,59
805,2,1,49
806,1,1,45
807,2,2,39
808,2,2,35
809,1,1,59
810,1,1,61
811,1,1,59
812,1,1,63
813,1,1,59
814,1,1,59
815,1,1,49
816,1,1,63
817,2,1,55
818,1,1,49
819,2,1,49
820,1,1,61
821,1,1,47
822,1,1,61
824,1,1,49
825,2,1,62
826,1,1,61
827,1,1,61
828,1,1,61
830,1,1,51
831,2,1,55
832,1,1,59
833,1,1,49
834,1,1,61
836,1,1,59
837,2,1,46
838,1,1,40
839,1,1,61
841,1,1,55
842,2,1,55
843,1,1,46
844,2,1,49
845,1,1,60
846,1,1,62
847,2,2,39
848,1,2,33
849,1,1,61
850,2,1,45
851,1,1,57
852,1,1,49
853,1,1,41
854,2,1,47
855,1,1,61
856,1,1,61
857,2,1,49
858,1,1,44
859,2,1,46
861,1,1,49
863,1,1,53
864,1,1,49
865,1,1,59
866,1,1,59
867,1,1,59
869,1,1,44
870,2,2,33
871,1,1,57
872,2,2,35
873,2,2,35
874,1,1,61
875,2,2,39
876,1,1,59
877,1,1,61
878,2,1,49
879,1,1,59
880,1,1,61
881,2,2,35
882,1,1,48
883,2,2,39
884,1,1,55
887,1,1,55
888,1,1,49
889,1,1,63
890,1,1,61
891,1,1,44
892,1,1,53
893,2,2,39
894,2,1,37
895,1,2,33
896,1,1,63
897,1,1,40
898,2,2,39
899,1,1,48
900,1,1,50
901,1,1,51
902,1,1,59
903,1,1,53
904,1,1,62
905,1,1,61
906,1,1,63
907,1,1,43
908,1,1,61
909,1,1,55
910,1,1,59
911,1,1,63
912,1,1,50
913,1,1,61
914,1,1,59
915,2,2,39
916,1,2,39
917,2,1,49
918,1,1,49
919,1,1,59
920,1,1,59
921,1,1,59
922,1,1,51
923,1,1,55
924,1,1,49
925,1,1,49
926,1,1,49
927,2,2,39
928,1,1,59
929,1,1,61
930,1,1,62
931,1,1,59
932,1,1,51
933,1,1,48
934,2,1,51
935,2,1,49
936,1,1,45
937,2,2,33
938,1,1,49
939,2,1,44
940,1,1,61
941,1,1,49
943,1,1,59
944,1,1,48
945,1,1,61
946,1,1,61
947,2,2,39
949,1,1,61
950,2,1,49
951,2,2,39
952,1,1,61
953,1,1,59
955,1,1,51
956,2,1,55
957,1,1,61
959,2,2,54
961,1,1,61
962,1,2,39
963,1,1,61
964,1,1,48
965,1,1,59
967,1,1,49
968,2,2,33
969,1,1,61
970,2,1,49
972,2,1,44
974,1,1,62
975,1,1,59
978,1,1,61
979,1,1,61
980,1,1,62
982,1,1,59
983,1,1,62
984,2,1,61
985,1,1,61
986,1,1,61
987,1,1,61
988,1,1,61
990,1,1,44
991,1,1,55
992,1,1,49
994,1,1,62
995,2,1,49
996,1,1,47
997,2,1,46
999,2,2,39
1000,1,1,59
1001,2,2,39
1002,2,1,49
1003,1,1,40
1004,1,1,61
1005,1,2,35
1006,1,1,61
1007,2,1,49
1008,2,1,49
1009,1,1,53
1010,1,1,61
1011,1,1,61
1012,2,1,49
1013,2,1,55
1014,1,2,33
1015,1,1,51
1016,2,1,55
1017,1,1,61
1018,1,1,59
1019,1,1,59
1020,1,1,63
1022,1,1,61
1024,1,1,59
1025,1,1,49
1026,1,1,46
1028,1,1,51
1029,1,1,47
1030,1,1,61
1031,1,1,59
1032,1,1,59
1033,1,1,61
1034,1,1,61
1035,1,1,59
1036,1,1,51
1037,1,1,62
1038,1,1,61
1039,1,1,51
1040,1,1,61
1041,1,1,59
1042,1,1,61
1043,2,2,39
1044,1,1,59
1045,1,1,40
1046,1,1,61
1047,1,1,53
1048,1,1,57
1049,2,2,39
1050,1,1,49
1051,2,2,35
1052,2,2,35
1054,1,1,61
1055,1,2,35
1056,1,1,50
1057,1,1,61
1058,2,2,35
1059,2,1,49
1060,1,1,49
1061,1,1,49
1062,1,1,49
1063,1,1,61
1064,2,1,55
1065,1,1,61
1067,1,1,51
1068,1,2,39
1069,1,1,63
1070,1,1,41
1071,2,1,49
1072,2,1,49
1074,1,1,59
1075,1,1,59
1076,1,1,43
1077,1,1,43
1078,1,1,49
1079,2,1,55
1080,1,1,44
1081,1,1,59
1082,1,1,49
1083,2,1,55
1084,1,1,55
1085,1,1,55
1086,1,1,49
1087,1,1,44
1088,2,2,54
1089,1,1,61
1090,2,1,55
1091,2,1,46
1092,1,1,47
1093,1,1,61
1094,1,1,59
1095,1,1,43
1096,1,1,51
1097,1,1,59
1098,2,1,49
1100,1,1,51
1101,2,2,39
1102,1,1,51
1104,2,1,55
1105,1,1,61
1106,1,1,46
1107,1,1,61
1108,2,2,33
1109,1,1,55
1110,2,2,39
1111,2,2,39
1112,1,1,44
1113,1,1,49
1114,1,1,61
1115,2,1,55
1116,1,1,55
1117,1,1,49
1118,2,2,35
1119,1,2,35
1120,1,1,55
1121,1,1,61
1122,1,2,54
1123,1,2,35
1124,1,1,61
1125,1,1,59
1126,2,1,49
1127,1,1,61
1130,1,1,61
1131,1,1,61
1132,1,1,61
1133,1,1,61
1134,1,1,61
1135,2,2,54
1136,2,1,37
1137,2,1,49
1138,1,1,48
1139,1,1,51
1140,1,1,59
1141,1,1,59
1142,1,1,61
1143,1,1,44
1144,1,1,55
1145,2,2,39
1146,1,1,63
1147,1,1,49
1149,2,1,49
1150,1,1,59
1151,1,1,61
1152,1,1,59
1153,1,1,49
1157,2,2,38
1158,1,1,43
1159,1,1,59
1160,1,1,55
1162,2,2,39
1164,2,2,35
1165,1,1,61
1166,2,2,35
1167,1,1,59
1168,1,2,35
1169,1,1,61
1170,1,1,62
1171,1,1,61
1172,2,2,38
1173,1,1,59
1174,1,1,49
1175,2,1,55
1176,1,1,59
