,y,prediction,leaf
0,3,3,4
1,3,3,13
3,3,3,5
4,3,3,13
5,3,3,13
6,3,3,5
7,3,3,13
8,3,3,13
9,3,3,4
10,3,3,123
11,3,3,123
12,3,3,5
13,3,3,123
14,3,3,123
15,3,3,5
17,3,3,123
19,3,3,123
20,3,3,123
21,3,3,5
22,3,3,123
23,3,3,123
24,3,3,5
25,3,3,123
26,3,3,123
27,3,3,4
28,3,3,13
29,3,3,13
30,3,3,5
31,3,3,13
32,3,3,13
34,3,3,13
35,3,3,13
36,3,3,4
37,3,3,123
38,3,3,123
39,3,3,5
40,3,3,123
41,3,3,123
42,3,3,5
43,3,3,123
44,3,3,123
45,3,3,4
46,3,3,123
47,3,3,123
48,3,3,5
49,3,3,123
50,3,3,123
52,3,3,123
53,3,3,123
54,3,3,4
55,3,3,13
56,3,3,13
57,3,3,5
58,3,3,13
59,3,3,13
60,3,3,5
61,3,3,13
63,3,3,4
64,3,3,123
65,3,3,123
66,3,3,5
67,3,3,123
68,3,3,123
69,3,3,5
70,3,3,123
72,3,3,4
73,3,3,123
74,3,3,123
75,3,3,5
76,3,3,123
77,3,3,123
78,3,3,5
79,3,3,123
80,3,3,123
81,3,3,4
82,3,3,13
83,3,3,13
84,3,3,5
85,3,3,13
86,3,3,13
87,3,3,5
88,3,3,13
89,3,3,13
90,3,3,4
92,3,3,123
93,3,3,5
94,3,3,123
95,3,3,123
96,3,3,5
97,3,3,123
99,3,3,4
100,3,3,123
102,3,3,5
103,3,3,123
105,3,3,5
106,3,3,123
107,3,3,123
109,3,3,13
110,3,3,13
111,3,3,5
112,3,3,13
113,3,3,13
114,3,3,5
115,3,3,13
116,3,3,13
118,3,3,123
120,3,3,5
121,3,3,123
122,3,3,123
123,3,3,5
124,3,3,123
125,3,3,123
126,3,3,4
127,3,3,123
128,3,3,123
129,3,3,5
131,3,3,123
132,3,3,5
133,3,3,123
134,3,3,123
135,3,3,4
136,3,3,13
137,3,3,13
138,3,3,5
139,3,3,13
140,3,3,13
142,3,3,13
143,3,3,13
144,3,3,4
146,3,3,123
147,3,3,5
148,3,3,123
149,3,3,123
150,3,3,5
151,3,3,123
152,3,3,123
153,3,3,4
154,3,3,123
156,3,3,5
157,3,3,123
158,3,3,123
159,3,3,5
160,3,3,123
161,3,3,123
163,3,3,13
164,3,3,13
165,3,3,5
167,3,3,13
168,3,3,5
169,3,3,13
170,3,3,13
171,3,3,4
172,3,3,123
173,3,3,123
174,3,3,5
175,3,3,123
176,3,3,123
177,3,3,5
178,3,3,123
179,3,3,123
180,3,3,4
181,3,3,123
182,3,3,123
183,3,3,5
184,3,3,123
185,3,3,123
186,3,3,5
187,3,3,123
188,3,3,123
189,3,3,4
190,3,3,13
191,3,3,13
192,3,3,5
193,3,3,13
194,3,3,13
195,3,3,5
196,3,3,13
197,3,3,13
198,3,3,4
200,3,3,123
201,3,3,5
202,3,3,123
203,3,3,123
204,3,3,5
205,3,3,123
206,3,3,123
207,3,3,4
208,3,3,123
209,3,3,123
210,3,3,5
211,3,3,123
212,3,3,123
213,3,3,5
215,3,3,123
216,3,3,4
217,3,3,13
218,3,3,13
220,3,3,13
221,3,3,13
222,3,3,5
224,3,3,13
225,3,3,4
227,1,1,122
228,3,3,5
229,3,1,122
230,1,1,122
233,1,1,122
234,3,3,4
235,3,1,122
236,3,1,122
239,1,1,122
241,1,1,122
242,1,1,122
243,3,3,4
245,3,3,13
246,3,3,5
248,3,3,13
249,3,3,5
250,3,3,13
251,3,3,13
252,3,3,4
253,3,1,122
254,1,1,122
255,3,3,5
256,3,1,122
257,1,1,122
258,3,3,5
259,1,1,122
260,1,1,122
262,3,1,122
263,1,1,122
264,3,3,5
265,1,1,122
266,1,1,122
267,3,3,5
268,1,1,122
269,1,1,122
270,3,3,4
271,3,3,13
273,3,3,5
274,3,3,13
275,3,3,13
276,3,3,5
277,3,3,13
278,3,3,13
279,3,3,4
280,3,1,122
281,1,1,122
282,3,3,5
283,1,1,122
284,1,1,122
285,3,3,5
287,1,1,122
288,3,3,4
289,3,1,122
290,1,1,122
291,3,3,5
292,1,1,122
293,1,1,122
294,3,3,5
295,1,1,122
296,1,1,122
297,3,3,4
298,3,3,13
301,3,3,13
302,3,3,13
303,3,3,5
304,3,3,13
305,3,3,13
306,3,3,4
307,3,1,122
308,1,1,122
309,3,3,5
310,1,1,122
311,1,1,122
312,3,3,5
313,1,1,122
314,1,1,122
315,3,3,4
317,1,1,122
318,3,3,5
319,1,1,122
321,3,3,5
322,1,1,122
325,3,3,13
326,3,3,13
328,3,3,13
329,3,3,13
331,3,3,13
332,3,3,13
333,3,3,4
334,3,3,120
336,3,3,5
337,3,1,121
338,1,1,121
339,3,3,5
340,1,1,121
341,1,1,121
342,3,3,4
343,3,3,120
344,3,3,120
345,3,3,5
346,3,1,121
347,1,1,121
348,3,3,5
349,1,1,121
350,1,1,121
351,3,3,4
352,3,3,13
353,3,3,13
354,3,3,5
355,3,3,13
356,3,3,13
357,3,3,5
358,3,3,13
359,3,3,13
360,3,3,4
361,3,3,120
362,1,3,120
363,3,3,5
364,3,1,121
365,1,1,121
366,3,3,5
367,1,1,121
368,1,1,121
369,3,3,4
370,3,3,120
371,1,3,120
372,3,3,5
373,1,1,121
374,1,1,121
375,3,3,5
376,1,1,121
377,1,1,121
378,3,3,4
379,3,3,13
380,3,3,13
381,3,3,5
382,3,3,13
384,3,3,5
385,3,3,13
386,3,3,13
387,3,3,4
388,3,3,120
389,1,3,120
390,3,3,5
391,1,1,121
392,1,1,121
393,3,3,5
394,1,1,121
395,1,1,121
396,3,3,4
397,3,3,120
398,1,3,120
399,3,3,5
400,1,1,121
401,1,1,121
402,3,3,5
403,1,1,121
404,1,1,121
405,3,3,4
407,3,3,13
408,3,3,5
409,3,3,13
410,3,3,13
411,3,3,5
413,3,3,13
414,3,3,4
415,3,3,120
416,1,3,120
417,3,3,5
419,1,1,121
420,3,3,5
422,1,1,121
423,3,3,4
424,3,3,120
425,1,3,120
426,3,3,5
427,1,1,121
428,1,1,121
429,3,3,5
430,1,1,121
431,1,1,121
432,3,3,4
433,3,3,12
434,3,3,12
435,3,3,5
436,3,3,12
438,3,3,5
439,3,3,12
442,3,3,112
444,3,3,5
445,3,3,118
447,3,3,5
448,3,3,116
449,3,3,116
450,3,3,4
451,3,3,112
452,3,3,114
453,3,3,5
454,3,3,118
455,3,3,118
456,3,3,5
457,3,3,116
458,3,3,116
459,3,3,4
460,3,3,12
461,3,3,12
462,3,3,5
463,3,3,12
464,3,3,12
465,3,3,5
466,3,3,12
468,3,3,4
470,3,3,114
471,3,3,5
472,3,3,118
473,3,3,118
474,3,3,5
475,3,3,116
476,3,3,116
477,3,3,4
478,3,3,112
479,3,3,114
480,3,3,5
482,3,3,118
484,3,3,116
485,3,3,116
487,3,3,12
488,3,3,12
489,3,3,5
490,3,3,12
491,3,3,12
492,3,3,5
493,3,3,12
494,3,3,12
495,3,3,4
496,3,3,112
497,3,3,114
498,3,3,5
499,3,3,118
500,3,3,118
501,3,3,5
502,3,3,116
503,3,3,116
505,3,3,112
506,3,3,114
508,3,3,118
509,3,3,118
510,3,3,5
511,3,3,116
512,3,3,116
513,3,3,4
514,3,3,12
515,3,3,12
516,3,3,5
517,3,3,12
518,3,3,12
519,3,3,5
520,3,3,12
521,3,3,12
522,3,3,4
525,3,3,5
526,3,3,118
530,3,3,116
531,3,3,4
532,3,3,112
533,3,3,114
534,3,3,5
535,3,3,118
536,3,3,118
537,3,3,5
538,3,3,116
539,3,3,116
540,3,3,4
541,3,3,12
542,3,3,12
543,3,3,5
544,3,3,12
545,3,3,12
546,3,3,5
549,3,3,4
550,3,3,113
551,1,1,115
553,3,1,119
554,1,1,119
555,3,3,5
556,1,1,117
558,3,3,4
559,3,3,113
560,3,1,115
561,3,3,5
562,3,1,119
563,1,1,119
564,3,3,5
565,1,1,117
566,1,1,117
568,3,3,12
569,3,3,12
570,3,3,5
571,3,3,12
572,3,3,12
574,3,3,12
575,3,3,12
576,3,3,4
577,3,3,113
579,3,3,5
580,3,1,119
581,1,1,119
582,3,3,5
583,1,1,117
584,1,1,117
585,3,3,4
586,3,3,113
587,1,1,115
588,3,3,5
589,1,1,119
590,1,1,119
591,3,3,5
592,1,1,117
593,1,1,117
595,3,3,12
596,3,3,12
597,3,3,5
598,3,3,12
599,3,3,12
600,3,3,5
601,3,3,12
602,3,3,12
603,3,3,4
604,3,3,113
605,1,1,115
606,3,3,5
607,1,1,119
608,1,1,119
609,3,3,5
610,1,1,117
611,1,1,117
612,3,3,4
613,3,3,113
614,1,1,115
615,3,3,5
616,1,1,119
617,1,1,119
618,3,3,5
619,1,1,117
620,1,1,117
621,3,3,4
622,3,3,12
623,3,3,12
624,3,3,5
625,3,3,12
626,3,3,12
627,3,3,5
629,3,3,12
630,3,3,4
631,3,3,113
632,1,1,115
633,3,3,5
634,1,1,119
635,1,1,119
636,3,3,5
637,1,1,117
638,1,1,117
639,3,3,4
640,3,3,113
641,1,1,115
642,3,3,5
643,1,1,119
644,1,1,119
646,1,1,117
647,1,1,117
648,3,3,4
649,3,3,12
650,3,3,12
651,3,3,5
652,3,3,12
653,3,3,12
654,3,3,5
655,3,3,12
656,3,3,12
657,3,3,4
658,3,3,113
659,1,1,115
660,3,3,5
661,3,1,119
662,1,1,119
663,3,3,5
664,1,1,117
665,1,1,117
666,3,3,4
667,3,3,113
668,3,1,115
669,3,3,5
670,3,1,119
671,1,1,119
672,3,3,5
673,1,1,117
674,1,1,117
677,3,3,12
678,3,3,5
680,3,3,12
681,3,3,5
682,3,3,12
683,3,3,12
684,3,3,4
685,3,3,113
686,1,1,115
687,3,3,5
688,3,1,119
689,1,1,119
690,3,3,5
692,1,1,117
693,3,3,4
694,3,3,113
695,1,1,115
696,3,3,5
697,1,1,119
698,1,1,119
699,3,3,5
700,1,1,117
701,1,1,117
702,3,3,4
703,3,3,12
704,3,3,12
705,3,3,5
706,3,3,12
707,3,3,12
708,3,3,5
709,3,3,12
710,3,3,12
711,3,3,4
712,3,3,113
713,1,1,115
714,3,3,5
715,1,1,119
717,3,3,5
718,1,1,117
719,1,1,117
720,3,3,4
721,3,3,113
722,1,1,115
723,3,3,5
724,1,1,119
727,1,1,117
728,1,1,117
729,3,3,4
730,3,3,12
732,3,3,5
733,3,3,12
734,3,3,12
735,3,3,5
736,3,3,12
737,3,3,12
738,3,3,4
739,3,3,113
740,1,1,115
741,3,3,5
742,1,1,119
743,1,1,119
744,3,3,5
745,1,1,117
746,1,1,117
747,3,3,4
748,3,3,113
749,1,1,115
750,3,3,5
751,1,1,119
752,1,1,119
753,3,3,5
754,1,1,117
755,1,1,117
757,3,3,12
758,3,3,12
760,3,3,12
762,3,3,5
763,3,3,12
764,3,3,12
765,3,3,4
766,3,3,113
767,1,1,115
