,y,prediction,leaf
1,3,3,54
2,3,3,54
4,3,3,54
5,3,3,54
6,3,3,5
8,3,3,54
9,3,3,4
10,3,3,54
11,3,3,54
12,3,3,5
13,3,3,54
14,3,3,54
16,3,3,54
17,3,3,54
18,3,3,4
19,3,3,54
20,3,3,54
21,3,3,5
22,3,3,54
23,3,3,54
24,3,3,5
25,3,3,54
26,3,3,54
27,3,3,4
28,3,3,54
29,3,3,54
30,3,3,5
31,3,3,54
32,3,3,54
33,3,3,5
34,3,3,54
35,3,3,54
36,3,3,4
38,3,3,54
39,3,3,5
40,3,3,54
41,3,3,54
42,3,3,5
43,3,3,54
44,3,3,54
46,3,3,54
48,3,3,5
49,3,3,54
50,3,3,54
51,3,3,5
52,3,3,54
53,3,3,54
54,3,3,4
55,3,3,54
57,3,3,5
58,3,3,54
59,3,3,54
62,3,3,54
63,3,3,4
64,3,3,54
65,3,3,54
66,3,3,5
67,3,3,54
68,3,3,54
69,3,3,5
70,3,3,54
71,3,3,54
73,3,3,54
74,3,3,54
76,3,3,54
77,3,3,54
78,3,3,5
79,3,3,54
80,3,3,54
81,3,3,4
82,3,3,54
83,3,3,54
85,3,3,54
86,3,3,54
87,3,3,5
90,3,3,4
91,3,3,54
92,3,3,54
93,3,3,5
94,3,3,54
95,3,3,54
96,3,3,5
97,3,3,54
98,3,3,54
99,3,3,4
100,3,3,54
101,3,3,54
102,3,3,5
103,3,3,54
104,3,3,54
105,3,3,5
106,3,3,54
107,3,3,54
108,3,3,4
109,3,3,55
110,3,3,55
111,3,3,5
112,3,3,55
113,3,3,55
115,3,3,55
116,3,3,55
117,3,3,4
118,3,3,55
119,3,3,55
120,3,3,5
121,3,3,55
123,3,3,5
124,3,3,55
125,3,3,55
126,3,3,4
127,3,3,55
128,3,3,55
129,3,3,5
130,3,3,55
131,3,3,55
132,3,3,5
133,3,3,55
134,3,3,55
135,3,3,4
136,3,3,55
137,3,3,55
138,3,3,5
139,3,3,55
140,3,3,55
141,3,3,5
142,3,3,55
143,3,3,55
144,3,3,4
145,3,3,55
146,3,3,55
147,3,3,5
148,3,3,55
149,3,3,55
150,3,3,5
151,3,3,55
152,3,3,55
153,3,3,4
154,3,3,55
155,3,3,55
156,3,3,5
157,3,3,55
158,3,3,55
159,3,3,5
160,3,3,55
161,3,3,55
162,3,3,4
163,3,3,55
164,3,3,55
165,3,3,5
166,3,3,55
167,3,3,55
168,3,3,5
169,3,3,55
170,3,3,55
171,3,3,4
172,3,3,55
173,3,3,55
174,3,3,5
175,3,3,55
176,3,3,55
177,3,3,5
178,3,3,55
179,3,3,55
180,3,3,4
181,3,3,55
182,3,3,55
183,3,3,5
184,3,3,55
185,3,3,55
186,3,3,5
187,3,3,55
188,3,3,55
190,3,3,55
191,3,3,55
192,3,3,5
194,3,3,55
195,3,3,5
196,3,3,55
197,3,3,55
198,3,3,4
199,3,3,55
200,3,3,55
201,3,3,5
203,3,3,55
204,3,3,5
205,3,3,55
206,3,3,55
207,3,3,4
208,3,3,55
209,3,3,55
210,3,3,5
211,3,3,55
212,3,3,55
213,3,3,5
214,3,3,55
215,3,3,55
217,3,3,98
218,3,3,193
219,3,3,5
221,3,1,204
223,3,3,100
224,3,3,100
225,3,3,4
226,3,3,98
227,1,1,192
228,3,3,5
229,3,3,205
230,1,1,204
231,3,3,5
232,1,1,101
233,1,1,101
234,3,3,4
235,3,3,98
236,3,3,193
237,3,3,5
238,3,3,205
239,1,1,204
240,3,3,5
241,1,1,101
242,1,1,101
243,3,3,4
244,3,3,99
245,3,3,194
246,3,3,5
247,3,3,206
248,3,3,206
249,3,3,5
250,3,3,100
251,3,3,100
252,3,3,4
253,3,3,99
254,1,1,195
255,3,3,5
256,3,1,207
257,1,1,207
258,3,3,5
259,1,1,101
261,3,3,4
262,3,3,99
263,1,1,195
264,3,3,5
265,1,1,207
266,1,1,207
269,1,1,101
270,3,3,4
271,3,3,99
272,3,3,194
273,3,3,5
274,3,3,206
275,3,3,206
276,3,3,5
277,3,3,100
278,3,3,100
279,3,3,4
280,3,3,99
281,1,1,195
282,3,3,5
283,1,1,207
284,1,1,207
285,3,3,5
286,1,1,101
288,3,3,4
289,3,3,99
291,3,3,5
292,1,1,207
294,3,3,5
295,1,1,101
296,1,1,101
297,3,3,4
298,3,3,99
299,3,3,194
300,3,3,5
301,3,3,206
302,3,3,206
303,3,3,5
304,3,3,100
305,3,3,100
306,3,3,4
307,3,3,99
308,1,1,195
309,3,3,5
310,1,1,207
311,1,1,207
312,3,3,5
313,1,1,101
314,1,1,101
315,3,3,4
316,3,3,99
317,1,1,195
318,3,3,5
319,1,1,207
320,1,1,207
321,3,3,5
322,1,1,101
323,1,1,101
324,3,3,4
325,3,3,210
326,3,3,208
327,3,3,5
330,3,3,5
331,3,3,214
332,3,3,214
333,3,3,4
334,3,3,210
335,1,1,209
337,3,1,213
338,1,1,213
339,3,3,5
340,1,1,213
341,1,1,213
342,3,3,4
343,3,3,210
344,3,1,209
345,3,3,5
346,3,1,215
347,1,1,215
348,3,3,5
349,1,1,215
350,1,1,215
351,3,3,4
352,3,3,211
355,3,3,214
356,3,3,214
357,3,3,5
358,3,3,214
359,3,3,214
360,3,3,4
361,3,3,211
362,1,1,209
363,3,3,5
364,3,1,212
366,3,3,5
367,1,1,212
369,3,3,4
370,3,3,211
371,1,1,209
373,1,1,215
374,1,1,215
376,1,1,215
377,1,1,215
378,3,3,4
379,3,3,211
381,3,3,5
382,3,3,214
383,3,3,214
384,3,3,5
385,3,3,214
386,3,3,214
387,3,3,4
388,3,3,211
389,1,1,209
390,3,3,5
391,1,1,213
392,1,1,213
393,3,3,5
394,1,1,213
395,1,1,213
396,3,3,4
397,3,3,211
398,1,1,209
399,3,3,5
400,1,1,215
401,1,1,215
402,3,3,5
403,1,1,215
405,3,3,4
406,3,3,211
407,3,3,208
408,3,3,5
409,3,3,214
412,3,3,214
413,3,3,214
414,3,3,4
415,3,3,211
416,1,1,209
417,3,3,5
418,1,1,213
419,1,1,213
420,3,3,5
421,1,1,213
422,1,1,213
424,3,3,211
425,1,1,209
426,3,3,5
427,1,1,215
428,1,1,215
429,3,3,5
430,1,1,215
431,1,1,215
432,3,3,4
433,3,3,28
434,3,3,28
435,3,3,5
436,3,3,28
437,3,3,28
438,3,3,5
439,3,3,28
440,3,3,28
441,3,3,4
443,3,3,242
444,3,3,5
446,3,3,244
448,3,3,244
450,3,3,4
451,3,3,240
453,3,3,5
454,3,3,244
455,3,3,244
457,3,3,244
458,3,3,244
459,3,3,4
460,3,3,28
461,3,3,28
462,3,3,5
463,3,3,28
464,3,3,28
465,3,3,5
466,3,3,28
467,3,3,28
468,3,3,4
469,3,3,240
470,3,3,242
471,3,3,5
472,3,3,246
473,3,3,246
474,3,3,5
475,3,3,246
477,3,3,4
479,3,3,242
480,3,3,5
481,3,3,246
482,3,3,246
483,3,3,5
484,3,3,246
485,3,3,246
486,3,3,4
487,3,3,28
488,3,3,28
489,3,3,5
490,3,3,28
491,3,3,28
492,3,3,5
493,3,3,28
494,3,3,28
495,3,3,4
497,3,3,242
498,3,3,5
499,3,3,246
500,3,3,246
501,3,3,5
502,3,3,246
503,3,3,246
504,3,3,4
505,3,3,240
506,3,3,242
507,3,3,5
508,3,3,246
509,3,3,246
510,3,3,5
511,3,3,246
512,3,3,246
513,3,3,4
514,3,3,28
515,3,3,28
517,3,3,28
518,3,3,28
519,3,3,5
521,3,3,28
522,3,3,4
523,3,3,240
524,3,3,242
525,3,3,5
526,3,3,246
527,3,3,246
528,3,3,5
529,3,3,246
530,3,3,246
532,3,3,240
533,3,3,242
534,3,3,5
535,3,3,246
536,3,3,246
537,3,3,5
538,3,3,246
539,3,3,246
540,3,3,4
542,3,3,28
543,3,3,5
544,3,3,28
545,3,3,28
546,3,3,5
547,3,3,28
548,3,3,28
549,3,3,4
550,3,3,241
551,1,1,243
552,3,3,5
553,3,1,245
554,1,1,245
555,3,3,5
556,1,1,245
557,1,1,245
558,3,3,4
559,3,3,241
560,3,1,243
561,3,3,5
562,3,1,245
563,1,1,245
564,3,3,5
565,1,1,245
566,1,1,245
567,3,3,4
568,3,3,28
569,3,3,28
570,3,3,5
571,3,3,28
572,3,3,28
573,3,3,5
574,3,3,28
575,3,3,28
578,1,1,243
579,3,3,5
581,1,1,247
582,3,3,5
585,3,3,4
586,3,3,241
587,1,1,243
588,3,3,5
589,1,1,247
590,1,1,247
591,3,3,5
592,1,1,247
593,1,1,247
594,3,3,4
595,3,3,28
596,3,3,28
597,3,3,5
598,3,3,28
599,3,3,28
600,3,3,5
603,3,3,4
605,1,1,243
606,3,3,5
607,1,1,247
608,1,1,247
609,3,3,5
610,1,1,247
611,1,1,247
612,3,3,4
613,3,3,241
614,1,1,243
615,3,3,5
616,1,1,247
617,1,1,247
618,3,3,5
619,1,1,247
620,1,1,247
621,3,3,4
622,3,3,28
623,3,3,28
625,3,3,28
626,3,3,28
628,3,3,28
629,3,3,28
630,3,3,4
631,3,3,241
632,1,1,243
633,3,3,5
634,1,1,247
635,1,1,247
636,3,3,5
637,1,1,247
638,1,1,247
639,3,3,4
641,1,1,243
642,3,3,5
643,1,1,247
644,1,1,247
645,3,3,5
646,1,1,247
647,1,1,247
648,3,3,4
650,3,3,28
651,3,3,5
652,3,3,28
653,3,3,28
654,3,3,5
655,3,3,28
656,3,3,28
657,3,3,4
658,3,3,241
659,1,1,243
660,3,3,5
661,3,1,245
662,1,1,245
663,3,3,5
664,1,1,245
665,1,1,245
666,3,3,4
667,3,3,241
668,3,1,243
670,3,1,245
671,1,1,245
672,3,3,5
673,1,1,245
674,1,1,245
675,3,3,4
676,3,3,28
677,3,3,28
678,3,3,5
679,3,3,28
680,3,3,28
681,3,3,5
682,3,3,28
683,3,3,28
684,3,3,4
685,3,3,241
686,1,1,243
687,3,3,5
688,3,1,247
689,1,1,247
690,3,3,5
691,1,1,247
692,1,1,247
693,3,3,4
694,3,3,241
695,1,1,243
696,3,3,5
697,1,1,247
698,1,1,247
699,3,3,5
700,1,1,247
701,1,1,247
702,3,3,4
703,3,3,28
704,3,3,28
706,3,3,28
707,3,3,28
708,3,3,5
709,3,3,28
710,3,3,28
711,3,3,4
712,3,3,241
713,1,1,243
714,3,3,5
715,1,1,247
716,1,1,247
717,3,3,5
719,1,1,247
720,3,3,4
721,3,3,241
723,3,3,5
724,1,1,247
725,1,1,247
726,3,3,5
727,1,1,247
728,1,1,247
729,3,3,4
731,3,3,28
732,3,3,5
733,3,3,28
734,3,3,28
735,3,3,5
736,3,3,28
737,3,3,28
738,3,3,4
739,3,3,241
740,1,1,243
741,3,3,5
742,1,1,247
743,1,1,247
745,1,1,247
746,1,1,247
747,3,3,4
748,3,3,241
749,1,1,243
750,3,3,5
751,1,1,247
752,1,1,247
753,3,3,5
755,1,1,247
756,3,3,4
758,3,3,28
759,3,3,5
760,3,3,28
761,3,3,28
762,3,3,5
763,3,3,28
764,3,3,28
765,3,3,4
766,3,3,241
768,3,3,5
769,3,1,245
770,1,1,245
771,3,3,5
772,1,1,245
773,1,1,245
775,3,3,241
776,3,1,243
777,3,3,5
778,3,1,245
779,1,1,245
780,3,3,5
781,1,1,245
782,1,1,245
783,3,3,4
784,3,3,28
785,3,3,28
786,3,3,5
787,3,3,28
789,3,3,5
790,3,3,28
791,3,3,28
792,3,3,4
793,3,3,241
794,1,1,243
795,3,3,5
796,3,1,247
797,1,1,247
798,3,3,5
799,1,1,247
801,3,3,4
802,3,3,241
803,1,1,243
805,1,1,247
808,1,1,247
809,1,1,247
810,3,3,4
811,3,3,28
812,3,3,28
813,3,3,5
814,3,3,28
815,3,3,28
816,3,3,5
818,3,3,28
819,3,3,4
820,3,3,241
821,1,1,243
822,3,3,5
823,1,1,247
824,1,1,247
825,3,3,5
826,1,1,247
827,1,1,247
828,3,3,4
829,3,3,241
830,1,1,243
831,3,3,5
832,1,1,247
833,1,1,247
834,3,3,5
835,1,1,247
836,1,1,247
837,3,3,4
838,3,3,28
839,3,3,28
840,3,3,5
841,3,3,28
842,3,3,28
843,3,3,5
845,3,3,28
846,3,3,4
847,3,3,241
848,1,1,243
850,1,1,247
851,1,1,247
852,3,3,5
853,1,1,247
854,1,1,247
855,3,3,4
856,3,3,241
857,1,1,243
858,3,3,5
859,1,1,247
860,1,1,247
861,3,3,5
862,1,1,247
863,1,1,247
864,3,3,4
865,3,3,29
866,3,3,29
867,3,3,5
868,3,3,29
869,3,3,29
870,3,3,5
871,3,3,29
872,3,3,29
873,3,3,4
874,3,3,248
875,1,1,253
876,3,3,5
877,3,1,251
878,1,1,254
879,3,3,5
880,1,1,251
881,1,1,254
882,3,3,4
883,3,3,248
885,3,3,5
886,3,1,251
888,3,3,5
891,3,3,4
892,3,3,29
894,3,3,5
895,3,3,29
896,3,3,29
898,3,3,29
899,3,3,29
900,3,3,4
901,3,3,248
902,1,1,253
903,3,3,5
906,3,3,5
907,1,1,251
908,1,1,254
909,3,3,4
910,3,3,248
911,1,1,253
913,1,1,251
914,1,1,254
915,3,3,5
916,1,1,251
917,1,1,254
918,3,3,4
919,3,3,29
920,3,3,29
921,3,3,5
922,3,3,29
923,3,3,29
924,3,3,5
925,3,3,29
926,3,3,29
927,3,3,4
928,3,3,248
929,1,1,253
930,3,3,5
931,1,1,251
932,1,1,254
933,3,3,5
934,1,1,251
935,1,1,254
936,3,3,4
937,3,3,248
938,1,1,253
939,3,3,5
940,1,1,251
941,1,1,254
943,1,1,251
944,1,1,254
945,3,3,4
946,3,3,29
947,3,3,29
948,3,3,5
949,3,3,29
950,3,3,29
951,3,3,5
953,3,3,29
955,3,3,248
956,1,1,253
957,3,3,5
958,1,1,251
959,1,1,254
