,y,prediction,leaf
0,2,2,223
1,2,2,175
2,2,2,173
3,2,2,231
4,2,2,231
5,2,1,254
6,2,2,178
7,2,1,254
8,2,2,173
9,2,2,166
10,2,1,203
11,2,2,215
12,2,2,223
13,2,1,254
14,2,2,223
15,2,2,184
16,2,2,223
17,2,2,171
18,2,2,218
19,2,2,190
20,2,2,206
21,2,2,246
22,2,2,49
23,2,2,216
24,2,2,158
25,2,2,246
26,2,2,158
27,2,1,209
28,2,2,215
29,2,2,231
30,2,2,211
31,2,2,215
32,2,2,190
33,2,1,159
35,2,1,203
36,2,2,49
37,2,2,187
39,2,2,223
41,2,2,49
42,2,2,49
43,2,2,218
44,2,2,223
45,2,2,172
46,2,2,173
47,2,1,239
48,2,2,175
49,2,2,162
50,2,2,246
51,2,2,187
52,2,2,166
53,2,1,189
54,2,2,187
55,2,2,223
56,2,2,187
57,2,1,247
58,2,2,223
59,2,2,223
60,2,1,252
61,2,1,238
62,2,2,229
63,2,1,230
64,2,2,245
65,2,2,223
66,2,2,185
67,2,1,203
68,2,2,175
69,2,2,155
70,2,2,223
71,2,2,223
72,2,2,223
73,2,2,188
74,2,2,187
75,2,2,223
76,2,2,191
77,2,2,175
78,2,2,231
80,2,2,223
81,2,2,236
82,2,2,215
84,2,1,221
85,2,2,185
86,2,2,190
88,2,2,173
89,2,1,251
90,2,2,187
92,2,2,175
93,2,2,175
94,2,2,190
95,2,1,251
97,2,2,223
98,2,2,233
99,2,2,187
100,2,2,49
101,2,2,220
102,2,1,221
103,2,2,220
104,2,1,221
105,2,2,220
106,2,1,221
107,2,2,220
109,2,1,247
110,2,2,215
112,2,2,191
113,2,1,254
114,2,2,162
115,2,2,223
117,2,2,175
119,2,2,187
120,2,2,175
121,2,2,175
122,2,2,175
123,2,1,239
124,2,2,171
125,2,2,175
126,2,1,189
127,2,2,223
128,2,2,187
129,2,2,175
130,2,2,169
131,2,2,231
132,2,2,223
133,2,2,191
134,2,2,158
135,2,1,163
136,2,1,163
137,2,2,162
138,2,1,230
139,2,2,228
140,2,2,162
141,2,2,149
142,2,2,175
143,2,2,149
144,2,2,49
145,2,2,158
146,2,2,162
147,2,2,223
148,2,2,191
149,2,2,187
150,2,2,249
151,2,2,187
152,2,2,246
153,2,2,223
154,2,2,223
155,2,1,239
156,2,2,171
159,2,2,171
160,2,2,168
161,2,2,190
162,2,2,235
163,2,1,239
165,2,1,221
166,2,1,251
167,2,2,223
168,2,2,223
170,2,1,239
171,2,2,246
172,2,2,220
173,2,2,223
174,2,2,211
175,2,2,223
176,2,1,255
177,2,2,187
178,2,2,223
179,2,2,223
180,2,2,175
181,2,2,175
182,2,2,223
183,2,2,187
184,2,1,255
187,2,2,226
188,2,2,190
190,2,2,229
191,2,2,187
192,2,2,215
193,2,2,223
194,2,2,246
195,2,2,191
196,2,2,187
198,2,2,187
199,2,2,235
200,2,2,187
202,2,2,187
203,2,2,223
205,2,2,223
206,2,2,223
207,2,2,187
209,2,2,173
210,2,2,175
214,2,1,251
215,2,2,188
216,2,2,249
217,2,2,249
218,2,2,175
219,2,2,184
220,2,2,190
221,2,2,187
222,2,2,175
223,2,2,223
224,2,2,188
225,2,2,188
226,2,2,235
227,2,2,165
228,2,2,223
230,2,2,153
231,2,2,223
232,2,2,168
234,2,2,174
235,2,1,255
236,2,1,255
237,2,2,246
238,2,2,223
239,2,2,162
240,2,2,216
241,2,2,175
242,2,2,223
243,2,1,209
244,2,2,188
245,2,2,223
246,2,2,223
247,2,2,190
248,2,2,184
250,2,1,251
251,2,2,187
253,2,2,175
254,2,2,175
255,2,2,223
256,2,2,223
257,2,2,185
258,2,2,188
259,2,2,173
261,2,2,153
262,2,2,231
263,2,2,168
264,2,2,188
265,2,2,175
266,2,2,223
267,2,2,190
268,2,2,190
269,2,2,175
270,2,2,175
271,2,2,212
272,2,2,191
273,2,1,253
274,2,2,223
275,2,2,165
276,2,2,184
277,2,2,223
278,2,1,239
279,2,2,223
280,2,2,185
281,2,2,153
282,2,2,223
283,2,2,175
284,2,2,223
285,2,2,153
286,2,2,220
287,2,1,214
288,2,2,173
289,2,2,175
290,2,2,168
291,2,2,173
292,2,2,173
293,2,2,223
294,2,1,254
296,2,2,188
297,2,2,187
298,2,2,185
299,2,2,191
301,2,2,246
302,2,2,191
303,2,2,187
304,2,2,188
306,2,2,66
307,2,2,223
308,2,1,247
309,2,2,231
310,2,2,218
311,2,2,223
312,2,2,153
313,2,2,173
314,2,2,173
315,2,1,205
316,2,2,158
317,2,2,190
318,2,2,191
319,2,2,191
320,2,2,188
321,2,1,221
322,2,2,223
323,2,1,255
326,2,2,153
327,2,2,190
328,2,2,185
329,2,2,153
330,2,2,223
331,2,2,190
332,2,2,188
333,2,1,255
334,2,2,191
335,2,2,174
336,2,2,187
337,2,2,191
338,2,2,188
339,2,1,255
340,2,2,188
341,2,2,190
342,2,2,188
343,2,2,187
344,2,2,187
345,2,2,171
346,2,2,191
347,2,1,221
349,2,2,191
350,2,2,174
351,2,1,255
353,2,2,188
354,2,2,173
355,2,2,190
356,2,2,191
357,2,1,239
358,2,1,239
359,2,1,253
360,2,1,205
361,2,2,211
363,2,2,188
364,2,1,254
365,2,2,223
367,2,2,175
368,2,2,188
369,2,2,184
371,2,2,65
372,2,2,68
373,2,2,65
374,2,2,231
375,2,1,254
376,2,2,175
377,2,2,223
378,2,1,230
379,2,2,190
381,2,1,254
382,2,2,173
383,2,2,218
384,2,2,153
385,2,2,173
386,2,2,173
387,2,2,175
388,2,2,173
389,2,2,173
390,2,1,251
391,2,1,252
392,2,2,190
394,2,2,175
395,2,2,151
396,2,2,212
397,2,2,245
398,2,2,172
399,2,2,231
400,2,1,203
402,2,2,211
403,2,1,247
404,2,2,223
405,2,2,173
406,2,2,190
407,2,1,237
408,2,2,144
409,2,2,212
410,2,2,173
411,2,2,223
412,2,2,169
413,2,2,175
414,2,2,171
415,2,2,187
416,2,2,175
418,2,2,166
419,2,2,175
420,2,2,185
421,2,2,175
422,2,2,187
424,2,2,175
425,2,2,175
426,2,2,49
427,2,2,231
428,2,2,220
429,2,2,231
430,2,2,187
431,2,1,239
432,2,2,187
434,2,1,247
435,2,2,172
436,2,2,223
437,2,2,173
438,2,2,215
439,2,2,185
440,2,2,146
441,2,1,205
442,2,2,171
443,2,2,151
444,2,2,249
445,2,2,223
446,2,2,223
447,2,2,175
449,2,2,229
450,2,2,220
451,2,2,187
452,2,2,190
453,2,1,239
454,2,2,231
455,2,2,66
456,2,2,157
457,2,2,158
458,2,1,253
459,2,1,253
460,2,1,251
461,2,2,223
462,2,2,226
463,2,2,146
464,2,1,213
465,2,2,173
466,2,1,253
467,2,2,175
468,2,2,201
469,2,1,203
470,2,1,203
472,2,2,223
473,2,2,223
474,2,2,188
475,2,2,158
476,2,2,201
477,2,2,158
478,2,1,159
480,2,2,173
481,2,1,205
482,2,2,71
483,2,2,175
484,2,2,173
485,2,2,206
486,2,2,173
487,2,2,223
488,2,2,173
489,2,2,165
490,2,2,176
492,2,2,173
493,2,1,253
495,2,2,158
496,2,1,255
497,2,2,178
498,2,2,175
499,2,2,175
500,2,1,251
501,2,2,158
502,2,2,190
503,2,2,173
504,2,2,236
505,2,1,189
506,2,2,175
507,2,2,175
508,2,2,161
509,2,2,151
510,2,2,175
511,2,2,191
512,2,2,190
513,2,2,175
514,2,2,173
517,2,2,158
518,2,2,233
519,2,2,245
520,2,2,184
521,2,2,184
522,2,2,184
523,2,2,173
525,2,2,190
526,2,2,175
527,2,2,245
529,2,2,175
530,2,2,171
531,2,2,191
532,2,2,191
533,2,2,151
534,2,2,191
535,2,2,158
536,2,2,158
537,2,2,71
538,2,2,223
539,2,2,178
540,2,2,236
541,2,2,190
543,2,2,246
544,2,2,190
545,2,1,255
546,2,2,245
547,2,1,255
548,2,2,223
549,2,1,255
550,2,1,254
551,2,2,173
552,2,1,203
553,2,2,246
554,2,2,175
555,2,2,223
556,2,2,175
557,2,2,231
558,2,2,175
559,2,2,190
560,2,2,220
561,2,2,190
562,2,2,188
563,2,2,223
564,2,2,235
565,2,2,235
566,2,1,255
567,2,1,255
