,y,prediction,leaf
0,1,1,12
1,1,2,10
2,1,1,13
3,1,1,11
4,1,2,10
5,1,2,10
6,1,1,13
7,2,1,9
8,2,1,12
9,2,2,10
10,2,1,9
11,2,2,10
12,1,1,12
13,1,1,13
14,2,1,9
15,1,1,11
16,1,1,13
17,1,1,13
18,1,1,11
19,2,1,12
20,2,2,10
21,1,1,13
22,1,1,11
23,1,1,11
24,1,1,13
25,2,2,10
26,1,1,13
27,2,1,9
28,1,1,13
29,1,1,9
30,1,1,13
31,1,1,13
32,1,1,12
33,1,1,8
34,1,1,8
35,1,1,13
36,1,1,13
37,1,1,13
38,2,1,8
39,1,1,9
40,1,1,11
41,1,2,10
42,1,2,10
43,1,1,13
44,1,1,13
45,2,2,10
46,1,1,9
47,1,1,12
48,1,1,9
49,1,1,13
50,1,1,8
51,1,1,13
52,2,2,10
53,2,1,12
54,1,1,13
55,2,1,9
56,1,1,11
57,1,1,8
58,1,1,9
59,1,1,8
60,1,2,10
61,1,1,13
62,1,1,9
63,2,2,10
64,1,1,13
65,1,1,9
66,1,1,13
67,2,1,9
68,2,1,9
69,1,1,13
70,1,1,13
71,1,1,12
72,2,2,10
73,1,1,13
74,1,1,9
75,1,1,13
76,1,1,9
77,1,1,11
78,1,1,13
79,1,1,11
80,1,1,13
81,1,2,10
82,1,1,9
83,1,1,9
84,2,1,13
85,1,1,13
86,2,1,9
87,1,2,10
88,1,1,13
89,2,1,12
90,1,1,9
91,1,1,13
92,1,1,13
93,1,1,8
94,2,2,10
95,1,1,13
96,2,2,10
97,2,1,9
98,1,1,13
99,1,1,13
100,2,2,10
101,2,2,10
102,1,1,12
103,1,1,13
104,1,1,13
105,2,1,8
106,1,1,14
107,1,1,13
108,1,1,13
109,1,1,9
110,1,1,12
111,2,2,10
112,2,1,9
113,1,1,8
114,1,1,13
115,1,1,11
116,1,1,9
117,2,1,9
118,1,1,9
119,1,1,13
120,1,1,13
121,1,2,10
122,1,1,12
123,2,2,10
124,1,1,13
125,2,2,10
126,1,1,13
127,2,1,8
128,1,1,8
129,1,1,13
130,1,1,13
131,1,1,13
132,1,1,9
133,1,2,10
134,1,1,13
135,2,2,10
136,1,1,9
137,1,1,8
138,1,1,13
139,2,1,9
140,1,1,9
141,1,1,13
142,1,1,13
143,2,1,13
144,1,1,13
145,1,1,13
146,1,1,8
147,1,1,13
148,1,1,11
149,1,1,13
150,1,1,13
151,1,1,13
152,1,1,12
153,1,1,13
154,2,1,13
155,1,1,9
156,1,1,12
157,1,1,13
158,1,1,13
159,1,1,12
160,1,1,13
161,1,1,13
162,1,1,12
163,1,1,13
164,2,2,10
165,1,1,13
166,1,1,13
167,1,1,12
168,1,1,13
169,1,1,13
170,1,1,13
171,1,1,8
172,2,1,9
173,1,1,12
174,2,2,10
175,1,1,13
176,1,1,13
177,1,1,13
178,1,1,13
179,1,2,10
180,2,1,9
181,1,1,13
182,1,1,13
183,2,1,11
184,2,1,9
185,1,1,8
186,1,1,12
187,1,1,12
188,1,2,10
189,2,2,10
190,1,1,13
191,1,1,8
192,1,2,10
193,1,1,9
194,1,2,10
195,1,1,11
196,1,1,13
197,2,1,12
198,2,2,10
199,1,1,13
200,1,1,12
201,1,1,13
202,2,2,10
203,1,1,13
204,1,1,13
205,1,1,13
206,2,2,10
207,1,1,13
208,2,1,9
209,1,1,13
210,1,1,9
211,2,1,9
212,1,1,13
213,1,1,9
214,2,1,11
215,2,1,12
216,1,1,13
217,1,2,10
218,1,2,10
219,1,1,13
220,1,1,8
221,1,1,13
222,1,1,13
223,1,1,9
224,1,1,13
225,1,1,13
226,1,1,13
227,1,1,9
228,1,1,13
229,1,1,13
230,1,1,13
231,1,1,13
232,1,1,13
233,1,1,13
234,2,1,12
235,1,1,9
236,1,1,13
237,2,2,10
238,2,2,10
239,1,1,13
240,2,2,10
241,1,1,9
242,1,1,8
243,1,1,13
244,1,1,13
245,1,1,9
246,2,1,9
247,1,1,13
